review_sample_id,dataset,video_id,path_id,pending_montage_path,human_review_round,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status,annotation_integrity_note
review1000_0287,BURST,2235,ovtb_v2235_p002838,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2235_p002838.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0288,BURST,2239,ovtb_v2239_p002788,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2239_p002788.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0289,BURST,2262,ovtb_v2262_p002799,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2262_p002799.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0290,BURST,2273,ovtb_v2273_p002809,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2273_p002809.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0291,BURST,2281,ovtb_v2281_p002683,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2281_p002683.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0292,BURST,2281,ovtb_v2281_p002688,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2281_p002688.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0293,BURST,2286,ovtb_v2286_p002881,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2286_p002881.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0294,BURST,228,ovtb_v228_p000528,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v228_p000528.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0295,BURST,228,ovtb_v228_p000539,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v228_p000539.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0296,BURST,2291,ovtb_v2291_p002911,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2291_p002911.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0297,BURST,2292,ovtb_v2292_p002830,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002830.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0298,BURST,2292,ovtb_v2292_p002853,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002853.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0299,BURST,2292,ovtb_v2292_p002884,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002884.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0300,BURST,2292,ovtb_v2292_p002885,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002885.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0301,BURST,2292,ovtb_v2292_p002893,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002893.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0302,BURST,2292,ovtb_v2292_p002902,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002902.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0303,BURST,2292,ovtb_v2292_p002910,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002910.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0304,BURST,22,ovtb_v22_p000001,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000001.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0305,BURST,22,ovtb_v22_p000016,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000016.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0306,BURST,22,ovtb_v22_p000022,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000022.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0307,BURST,2303,ovtb_v2303_p002920,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2303_p002920.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0308,BURST,2306,ovtb_v2306_p002924,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2306_p002924.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0309,BURST,2306,ovtb_v2306_p002926,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2306_p002926.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0310,BURST,2306,ovtb_v2306_p002927,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2306_p002927.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0311,BURST,230,ovtb_v230_p000345,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v230_p000345.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0312,BURST,2311,ovtb_v2311_p002938,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2311_p002938.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0313,BURST,2316,ovtb_v2316_p002977,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2316_p002977.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0314,BURST,2316,ovtb_v2316_p002981,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2316_p002981.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0315,BURST,2316,ovtb_v2316_p002990,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2316_p002990.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0316,BURST,2327,ovtb_v2327_p003002,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003002.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0317,BURST,2327,ovtb_v2327_p003005,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003005.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0318,BURST,2327,ovtb_v2327_p003007,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003007.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0319,BURST,2327,ovtb_v2327_p003008,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003008.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0320,BURST,2335,ovtb_v2335_p002982,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2335_p002982.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0321,BURST,2342,ovtb_v2342_p003011,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2342_p003011.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0322,BURST,2358,ovtb_v2358_p002794,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2358_p002794.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0323,BURST,2363,ovtb_v2363_p003044,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2363_p003044.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0324,BURST,2365,ovtb_v2365_p003032,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2365_p003032.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0325,BURST,2376,ovtb_v2376_p003059,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2376_p003059.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0326,BURST,2380,ovtb_v2380_p003035,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2380_p003035.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0327,BURST,2382,ovtb_v2382_p003049,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2382_p003049.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0328,BURST,2384,ovtb_v2384_p003077,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2384_p003077.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0329,BURST,2392,ovtb_v2392_p003070,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2392_p003070.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0330,BURST,2392,ovtb_v2392_p003074,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2392_p003074.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0331,BURST,2402,ovtb_v2402_p003081,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2402_p003081.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0332,BURST,2402,ovtb_v2402_p003084,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2402_p003084.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0333,BURST,2402,ovtb_v2402_p003100,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2402_p003100.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0334,BURST,2416,ovtb_v2416_p003109,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2416_p003109.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0335,BURST,2416,ovtb_v2416_p003113,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2416_p003113.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0336,BURST,2421,ovtb_v2421_p003118,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003118.jpg,2,actually_true,yes,blind_review_real_object_candidate,high,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0337,BURST,2421,ovtb_v2421_p003122,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003122.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0338,BURST,2421,ovtb_v2421_p003125,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003125.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0339,BURST,2421,ovtb_v2421_p003130,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003130.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0340,BURST,2421,ovtb_v2421_p003131,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003131.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0341,BURST,2421,ovtb_v2421_p003133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003133.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0342,BURST,2421,ovtb_v2421_p003145,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2421_p003145.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
review1000_0343,BURST,2422,ovtb_v2422_p003136,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2422_p003136.jpg,2,actually_true,no,blind_review_real_object_candidate,medium,blind_review_confirmed,Independent blind human review confirmed after adjudication.
