dataset,video_id,path_id,pending_montage_path,human_second_label,human_second_verified_positive_for_calibration,human_second_reason,human_second_confidence,human_second_review_status
OVT-B,328,ovtb_v328_p004518,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v328_p004518.jpg,,,,,requires_independent_blind_review
OVT-B,32,ovtb_v32_p001661,,,,,,requires_independent_blind_review
OVT-B,32,ovtb_v32_p001759,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v32_p001759.jpg,,,,,requires_independent_blind_review
OVT-B,330,ovtb_v330_p004527,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v330_p004527.jpg,,,,,requires_independent_blind_review
OVT-B,330,ovtb_v330_p004528,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v330_p004528.jpg,,,,,requires_independent_blind_review
OVT-B,330,ovtb_v330_p004529,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v330_p004529.jpg,,,,,requires_independent_blind_review
OVT-B,335,ovtb_v335_p004550,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v335_p004550.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001869,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001869.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001873,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001873.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001881,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001881.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001891,,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001893,,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001901,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001901.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001929,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001929.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001932,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001932.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001944,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001944.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001945,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001945.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001951,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001951.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001952,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001952.jpg,,,,,requires_independent_blind_review
OVT-B,33,ovtb_v33_p001958,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001958.jpg,,,,,requires_independent_blind_review
OVT-B,343,ovtb_v343_p004581,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v343_p004581.jpg,,,,,requires_independent_blind_review
OVT-B,345,ovtb_v345_p004601,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v345_p004601.jpg,,,,,requires_independent_blind_review
OVT-B,345,ovtb_v345_p004605,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v345_p004605.jpg,,,,,requires_independent_blind_review
OVT-B,346,ovtb_v346_p004612,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v346_p004612.jpg,,,,,requires_independent_blind_review
OVT-B,348,ovtb_v348_p004632,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v348_p004632.jpg,,,,,requires_independent_blind_review
OVT-B,34,ovtb_v34_p001965,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001965.jpg,,,,,requires_independent_blind_review
OVT-B,34,ovtb_v34_p001973,,,,,,requires_independent_blind_review
OVT-B,34,ovtb_v34_p001974,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001974.jpg,,,,,requires_independent_blind_review
OVT-B,34,ovtb_v34_p001975,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v34_p001975.jpg,,,,,requires_independent_blind_review
OVT-B,351,ovtb_v351_p004645,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v351_p004645.jpg,,,,,requires_independent_blind_review
OVT-B,354,ovtb_v354_p004667,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v354_p004667.jpg,,,,,requires_independent_blind_review
OVT-B,35,ovtb_v35_p002083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002083.jpg,,,,,requires_independent_blind_review
OVT-B,35,ovtb_v35_p002108,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002108.jpg,,,,,requires_independent_blind_review
OVT-B,35,ovtb_v35_p002126,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002126.jpg,,,,,requires_independent_blind_review
OVT-B,35,ovtb_v35_p002133,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002133.jpg,,,,,requires_independent_blind_review
OVT-B,35,ovtb_v35_p002134,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002134.jpg,,,,,requires_independent_blind_review
OVT-B,364,ovtb_v364_p004716,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v364_p004716.jpg,,,,,requires_independent_blind_review
OVT-B,366,ovtb_v366_p004722,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v366_p004722.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002201,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002201.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002207,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002207.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002208.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002209,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002209.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002210,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002210.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002211,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002211.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002212,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002212.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002213,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002213.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002214,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002214.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002215,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002215.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002216,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002216.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002217,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002217.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002218,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002218.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002219,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002219.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002220,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002220.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002221,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002221.jpg,,,,,requires_independent_blind_review
OVT-B,36,ovtb_v36_p002222,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002222.jpg,,,,,requires_independent_blind_review
OVT-B,371,ovtb_v371_p004745,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v371_p004745.jpg,,,,,requires_independent_blind_review
OVT-B,378,ovtb_v378_p004777,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v378_p004777.jpg,,,,,requires_independent_blind_review
OVT-B,378,ovtb_v378_p004779,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v378_p004779.jpg,,,,,requires_independent_blind_review
OVT-B,382,ovtb_v382_p004797,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004797.jpg,,,,,requires_independent_blind_review
OVT-B,382,ovtb_v382_p004803,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004803.jpg,,,,,requires_independent_blind_review
OVT-B,382,ovtb_v382_p004805,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004805.jpg,,,,,requires_independent_blind_review
OVT-B,382,ovtb_v382_p004807,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v382_p004807.jpg,,,,,requires_independent_blind_review
OVT-B,383,ovtb_v383_p004816,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v383_p004816.jpg,,,,,requires_independent_blind_review
OVT-B,383,ovtb_v383_p004819,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v383_p004819.jpg,,,,,requires_independent_blind_review
OVT-B,389,ovtb_v389_p004855,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004855.jpg,,,,,requires_independent_blind_review
OVT-B,389,ovtb_v389_p004860,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004860.jpg,,,,,requires_independent_blind_review
OVT-B,389,ovtb_v389_p004866,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v389_p004866.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002270,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002270.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002279,,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002301,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002301.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002302,,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002312,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002312.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002313,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002313.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002314,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002314.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002315,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002315.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002320,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002320.jpg,,,,,requires_independent_blind_review
OVT-B,38,ovtb_v38_p002326,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002326.jpg,,,,,requires_independent_blind_review
OVT-B,390,ovtb_v390_p004876,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v390_p004876.jpg,,,,,requires_independent_blind_review
OVT-B,392,ovtb_v392_p004894,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v392_p004894.jpg,,,,,requires_independent_blind_review
OVT-B,392,ovtb_v392_p004899,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v392_p004899.jpg,,,,,requires_independent_blind_review
OVT-B,396,ovtb_v396_p004922,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v396_p004922.jpg,,,,,requires_independent_blind_review
OVT-B,398,ovtb_v398_p004929,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v398_p004929.jpg,,,,,requires_independent_blind_review
OVT-B,39,ovtb_v39_p002332,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002332.jpg,,,,,requires_independent_blind_review
OVT-B,39,ovtb_v39_p002344,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002344.jpg,,,,,requires_independent_blind_review
OVT-B,39,ovtb_v39_p002379,,,,,,requires_independent_blind_review
OVT-B,39,ovtb_v39_p002397,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002397.jpg,,,,,requires_independent_blind_review
OVT-B,407,ovtb_v407_p004985,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v407_p004985.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002403,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002405,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002407,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002407.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002410,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002411,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002413,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002413.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002417,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002417.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002422,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002423,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002428,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002429,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002429.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002432,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002436,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002436.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002438,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002438.jpg,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002441,,,,,,requires_independent_blind_review
OVT-B,40,ovtb_v40_p002442,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002442.jpg,,,,,requires_independent_blind_review
OVT-B,417,ovtb_v417_p005052,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v417_p005052.jpg,,,,,requires_independent_blind_review
OVT-B,419,ovtb_v419_p005064,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v419_p005064.jpg,,,,,requires_independent_blind_review
OVT-B,41,ovtb_v41_p002493,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v41_p002493.jpg,,,,,requires_independent_blind_review
OVT-B,41,ovtb_v41_p002494,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v41_p002494.jpg,,,,,requires_independent_blind_review
OVT-B,421,ovtb_v421_p005074,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v421_p005074.jpg,,,,,requires_independent_blind_review
OVT-B,424,ovtb_v424_p005083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v424_p005083.jpg,,,,,requires_independent_blind_review
OVT-B,424,ovtb_v424_p005084,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v424_p005084.jpg,,,,,requires_independent_blind_review
OVT-B,426,ovtb_v426_p005105,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v426_p005105.jpg,,,,,requires_independent_blind_review
OVT-B,427,ovtb_v427_p005119,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v427_p005119.jpg,,,,,requires_independent_blind_review
OVT-B,428,ovtb_v428_p005132,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v428_p005132.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002544,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002544.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002546,,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002547,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002547.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002551,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002551.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002552,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002552.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002570,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002570.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002571,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002571.jpg,,,,,requires_independent_blind_review
OVT-B,42,ovtb_v42_p002572,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v42_p002572.jpg,,,,,requires_independent_blind_review
OVT-B,432,ovtb_v432_p005158,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005158.jpg,,,,,requires_independent_blind_review
OVT-B,432,ovtb_v432_p005159,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005159.jpg,,,,,requires_independent_blind_review
OVT-B,432,ovtb_v432_p005161,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005161.jpg,,,,,requires_independent_blind_review
OVT-B,434,ovtb_v434_p005170,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v434_p005170.jpg,,,,,requires_independent_blind_review
OVT-B,43,ovtb_v43_p002597,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v43_p002597.jpg,,,,,requires_independent_blind_review
OVT-B,442,ovtb_v442_p005224,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v442_p005224.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005228,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005228.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005231,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005231.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005232,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005232.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005233,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005233.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005234,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005234.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005235,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005235.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005236,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005236.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005237,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005237.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005238,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005238.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005239,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005239.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005240,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005240.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005241,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005241.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005242,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005242.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005243,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005243.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005244,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005244.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005245,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005245.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005246,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005246.jpg,,,,,requires_independent_blind_review
OVT-B,443,ovtb_v443_p005247,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005247.jpg,,,,,requires_independent_blind_review
OVT-B,445,ovtb_v445_p005257,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v445_p005257.jpg,,,,,requires_independent_blind_review
OVT-B,445,ovtb_v445_p005259,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v445_p005259.jpg,,,,,requires_independent_blind_review
OVT-B,447,ovtb_v447_p005263,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v447_p005263.jpg,,,,,requires_independent_blind_review
OVT-B,450,ovtb_v450_p005289,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v450_p005289.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005299,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005299.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005301,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005301.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005306,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005306.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005307,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005307.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005308,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005308.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005311,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005311.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005312,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005312.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005314,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005314.jpg,,,,,requires_independent_blind_review
OVT-B,453,ovtb_v453_p005316,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005316.jpg,,,,,requires_independent_blind_review
