audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CAL-000521,calibration_audit,L15-0577E-1243N_2309_3217_13,107,2019,10,2019,11,1741,1741,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::1741->1741::c2d98e7566e3986b->c2d98e7566e3986b,,,,,
CAL-000522,calibration_audit,L15-0586E-1127N_2345_3680_13,108,2018,2,2018,3,5136,5136,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::5136->5136::2a2e77cf78424573->2a2e77cf78424573,,,,,
CAL-000523,calibration_audit,L15-0586E-1127N_2345_3680_13,109,2018,4,2018,5,4968,4968,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-04->2018-05::4968->4968::60eaaf53ef42ee5f->60eaaf53ef42ee5f,,,,,
CAL-000524,calibration_audit,L15-0586E-1127N_2345_3680_13,110,2018,7,2018,8,4053,4053,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::4053->4053::d8c18ee251c08fcc->d8c18ee251c08fcc,,,,,
CAL-000525,calibration_audit,L15-0586E-1127N_2345_3680_13,111,2018,11,2018,12,2538,2538,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-11->2018-12::2538->2538::336c76e71036d61f->336c76e71036d61f,,,,,
CAL-000526,calibration_audit,L15-0586E-1127N_2345_3680_13,112,2019,2,2019,3,2785,2785,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-02->2019-03::2785->2785::265d0743d6dc0c43->265d0743d6dc0c43,,,,,
CAL-000527,calibration_audit,L15-0586E-1127N_2345_3680_13,113,2019,6,2019,7,5007,5007,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::5007->5007::ce7777ead35fc8b2->ce7777ead35fc8b2,,,,,
CAL-000528,calibration_audit,L15-0586E-1127N_2345_3680_13,114,2019,8,2019,9,6942,6942,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-08->2019-09::6942->6942::55d6d7d18dbd3ed1->55d6d7d18dbd3ed1,,,,,
CAL-000529,calibration_audit,L15-0586E-1127N_2345_3680_13,115,2019,11,2019,12,649,649,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-11->2019-12::649->649::bd27e393bc6054c3->bd27e393bc6054c3,,,,,
CAL-000530,calibration_audit,L15-0595E-1278N_2383_3079_13,116,2018,1,2018,2,1737,1737,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-01->2018-02::1737->1737::aeb56ace40fb216e->aeb56ace40fb216e,,,,,
CAL-000531,calibration_audit,L15-0595E-1278N_2383_3079_13,117,2018,5,2018,6,1266,1266,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-05->2018-06::1266->1266::fc40600d8e18cd6d->fc40600d8e18cd6d,,,,,
CAL-000532,calibration_audit,L15-0595E-1278N_2383_3079_13,118,2018,9,2018,10,366,366,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-09->2018-10::366->366::933696442add629b->933696442add629b,,,,,
CAL-000533,calibration_audit,L15-0595E-1278N_2383_3079_13,119,2018,10,2018,11,2392,2392,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-10->2018-11::2392->2392::a0cbbb4b511acbc3->a0cbbb4b511acbc3,,,,,
CAL-000534,calibration_audit,L15-0595E-1278N_2383_3079_13,120,2019,3,2019,4,816,816,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-03->2019-04::816->816::b79b89a8dc6242c1->b79b89a8dc6242c1,,,,,
CAL-000535,calibration_audit,L15-0595E-1278N_2383_3079_13,121,2019,6,2019,7,1060,1060,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::1060->1060::64d84a311d333255->64d84a311d333255,,,,,
CAL-000536,calibration_audit,L15-0595E-1278N_2383_3079_13,122,2019,8,2019,9,101,101,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-08->2019-09::101->101::f220e68e2c73b56f->f220e68e2c73b56f,,,,,
CAL-000537,calibration_audit,L15-0595E-1278N_2383_3079_13,123,2019,12,2020,1,2274,2274,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2274->2274::47ef99c87069bdf3->47ef99c87069bdf3,,,,,
CAL-000538,calibration_audit,L15-0614E-0946N_2459_4406_13,124,2018,5,2018,6,2229,2229,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::2229->2229::159440ebbf6ee1a2->159440ebbf6ee1a2,,,,,
CAL-000539,calibration_audit,L15-0614E-0946N_2459_4406_13,125,2018,6,2018,7,1446,1446,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-06->2018-07::1446->1446::134beef6ed0db9c7->134beef6ed0db9c7,,,,,
CAL-000540,calibration_audit,L15-0614E-0946N_2459_4406_13,126,2018,11,2018,12,12099,12099,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::12099->12099::e1aaea94c619060e->e1aaea94c619060e,,,,,
CAL-000541,calibration_audit,L15-0614E-0946N_2459_4406_13,127,2019,3,2019,4,10082,10082,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::10082->10082::bc70d1fed92052c5->bc70d1fed92052c5,,,,,
CAL-000542,calibration_audit,L15-0614E-0946N_2459_4406_13,128,2019,5,2019,6,14663,14663,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::14663->14663::b0085edd7d1d9e0f->b0085edd7d1d9e0f,,,,,
CAL-000543,calibration_audit,L15-0614E-0946N_2459_4406_13,129,2019,7,2019,8,12492,12492,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-07->2019-08::12492->12492::9b79fba47b79a131->9b79fba47b79a131,,,,,
CAL-000544,calibration_audit,L15-0614E-0946N_2459_4406_13,130,2019,11,2020,1,6070,6070,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-11->2020-01::6070->6070::46cea3121678b260->46cea3121678b260,,,,,
CAL-000545,calibration_audit,L15-0632E-0892N_2528_4620_13,131,2018,3,2018,4,1572,1572,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-03->2018-04::1572->1572::19622f4c871dd158->19622f4c871dd158,,,,,
CAL-000546,calibration_audit,L15-0632E-0892N_2528_4620_13,132,2018,5,2018,6,2380,2380,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-05->2018-06::2380->2380::3c9c8052041b02e9->3c9c8052041b02e9,,,,,
CAL-000547,calibration_audit,L15-0632E-0892N_2528_4620_13,133,2018,7,2018,8,1811,1811,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-07->2018-08::1811->1811::599359c103c6ba0a->599359c103c6ba0a,,,,,
CAL-000548,calibration_audit,L15-0632E-0892N_2528_4620_13,134,2018,11,2018,12,1557,1557,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-11->2018-12::1557->1557::06e14889e036c54f->06e14889e036c54f,,,,,
CAL-000549,calibration_audit,L15-0632E-0892N_2528_4620_13,135,2019,3,2019,4,2238,2238,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::2238->2238::6eca862286972a10->6eca862286972a10,,,,,
CAL-000550,calibration_audit,L15-0632E-0892N_2528_4620_13,136,2019,6,2019,7,784,784,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-06->2019-07::784->784::25ccd884b8b2b1d3->25ccd884b8b2b1d3,,,,,
CAL-000551,calibration_audit,L15-0632E-0892N_2528_4620_13,137,2019,7,2019,8,913,913,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-07->2019-08::913->913::666b69f4f275cb19->666b69f4f275cb19,,,,,
CAL-000552,calibration_audit,L15-0632E-0892N_2528_4620_13,138,2019,10,2019,11,1898,1898,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2019-10->2019-11::1898->1898::9f0288bf4d2849bf->9f0288bf4d2849bf,,,,,
CAL-000553,calibration_audit,L15-0331E-1257N_1327_3160_13,1,2018,2,2018,3,785,785,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-02->2018-03::785->785::6c5f248e006fb5d2->6c5f248e006fb5d2,,,,,
CAL-000554,calibration_audit,L15-0331E-1257N_1327_3160_13,2,2018,5,2018,6,1375,1375,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-05->2018-06::1375->1375::51587496f097d0ee->51587496f097d0ee,,,,,
CAL-000555,calibration_audit,L15-0331E-1257N_1327_3160_13,3,2018,7,2018,8,1486,1486,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-07->2018-08::1486->1486::77d4da0461374a67->77d4da0461374a67,,,,,
CAL-000556,calibration_audit,L15-0331E-1257N_1327_3160_13,4,2018,10,2018,11,1969,1969,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-10->2018-11::1969->1969::809a4a17fe301f2a->809a4a17fe301f2a,,,,,
CAL-000557,calibration_audit,L15-0331E-1257N_1327_3160_13,5,2019,1,2019,2,782,782,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-01->2019-02::782->782::41dd4f3c2e512c2a->41dd4f3c2e512c2a,,,,,
CAL-000558,calibration_audit,L15-0331E-1257N_1327_3160_13,6,2019,4,2019,5,821,821,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-04->2019-05::821->821::beec7824544feca2->beec7824544feca2,,,,,
CAL-000559,calibration_audit,L15-0331E-1257N_1327_3160_13,7,2019,7,2019,8,980,980,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-07->2019-08::980->980::9fc0389a7285c203->9fc0389a7285c203,,,,,
CAL-000560,calibration_audit,L15-0331E-1257N_1327_3160_13,8,2019,11,2019,12,347,347,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-11->2019-12::347->347::bf64d265681a03bd->bf64d265681a03bd,,,,,
CAL-000561,calibration_audit,L15-0357E-1223N_1429_3296_13,9,2018,3,2018,4,206,206,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-03->2018-04::206->206::37da0d6a634e55d4->37da0d6a634e55d4,,,,,
CAL-000562,calibration_audit,L15-0357E-1223N_1429_3296_13,10,2018,4,2018,5,883,883,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-04->2018-05::883->883::f93ed6844e9ef746->f93ed6844e9ef746,,,,,
CAL-000563,calibration_audit,L15-0357E-1223N_1429_3296_13,11,2018,8,2018,9,2215,2215,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-08->2018-09::2215->2215::10494df4ef702297->10494df4ef702297,,,,,
CAL-000564,calibration_audit,L15-0357E-1223N_1429_3296_13,12,2018,12,2019,1,1987,1987,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-12->2019-01::1987->1987::9f3656ca61676689->9f3656ca61676689,,,,,
CAL-000565,calibration_audit,L15-0357E-1223N_1429_3296_13,13,2019,2,2019,3,4599,4599,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-02->2019-03::4599->4599::ca573e5cc7ccd2c6->ca573e5cc7ccd2c6,,,,,
CAL-000566,calibration_audit,L15-0357E-1223N_1429_3296_13,14,2019,6,2019,7,3888,3888,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-06->2019-07::3888->3888::8752021d215b3a0c->8752021d215b3a0c,,,,,
CAL-000567,calibration_audit,L15-0357E-1223N_1429_3296_13,15,2019,8,2019,9,2891,2891,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-08->2019-09::2891->2891::1469d984ae6cd188->1469d984ae6cd188,,,,,
CAL-000568,calibration_audit,L15-0357E-1223N_1429_3296_13,16,2019,12,2020,1,4499,4499,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-12->2020-01::4499->4499::bcfbeb8c32f3eafe->bcfbeb8c32f3eafe,,,,,
CAL-000569,calibration_audit,L15-0358E-1220N_1433_3310_13,17,2018,2,2018,3,3295,3295,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-02->2018-03::3295->3295::8fb3e2614db7406d->8fb3e2614db7406d,,,,,
CAL-000570,calibration_audit,L15-0358E-1220N_1433_3310_13,18,2018,5,2018,6,1342,1342,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-05->2018-06::1342->1342::b26b2d749a7330be->b26b2d749a7330be,,,,,
CAL-000571,calibration_audit,L15-0358E-1220N_1433_3310_13,19,2018,9,2018,10,3071,3071,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-09->2018-10::3071->3071::3e46a0ea296849f9->3e46a0ea296849f9,,,,,
CAL-000572,calibration_audit,L15-0358E-1220N_1433_3310_13,20,2018,12,2019,1,3886,3886,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-12->2019-01::3886->3886::fc04254fba622f93->fc04254fba622f93,,,,,
CAL-000573,calibration_audit,L15-0358E-1220N_1433_3310_13,21,2019,2,2019,3,4140,4140,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-02->2019-03::4140->4140::eadfc19e01251423->eadfc19e01251423,,,,,
CAL-000574,calibration_audit,L15-0358E-1220N_1433_3310_13,22,2019,7,2019,8,3904,3904,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-07->2019-08::3904->3904::ce5dd6b8c08efb25->ce5dd6b8c08efb25,,,,,
CAL-000575,calibration_audit,L15-0358E-1220N_1433_3310_13,23,2019,8,2019,9,4581,4581,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-08->2019-09::4581->4581::0f2ae4e15228ff7d->0f2ae4e15228ff7d,,,,,
CAL-000576,calibration_audit,L15-0358E-1220N_1433_3310_13,24,2019,12,2020,1,1148,1148,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-12->2020-01::1148->1148::8c7ac5b101e9857c->8c7ac5b101e9857c,,,,,
CAL-000577,calibration_audit,L15-0361E-1300N_1446_2989_13,25,2018,2,2018,3,2175,2175,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-02->2018-03::2175->2175::ac1339cd68e5ef9b->ac1339cd68e5ef9b,,,,,
CAL-000578,calibration_audit,L15-0361E-1300N_1446_2989_13,26,2018,6,2018,7,2040,2040,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-06->2018-07::2040->2040::13be6799eca3d8fc->13be6799eca3d8fc,,,,,
CAL-000579,calibration_audit,L15-0361E-1300N_1446_2989_13,27,2018,9,2018,10,941,941,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-09->2018-10::941->941::0364791079f9dc4d->0364791079f9dc4d,,,,,
CAL-000580,calibration_audit,L15-0361E-1300N_1446_2989_13,28,2018,12,2019,1,3982,3982,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-12->2019-01::3982->3982::0772d2d9afa241f7->0772d2d9afa241f7,,,,,
CAL-000581,calibration_audit,L15-0361E-1300N_1446_2989_13,29,2019,2,2019,3,3893,3893,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-02->2019-03::3893->3893::616b6a76c843f88b->616b6a76c843f88b,,,,,
CAL-000582,calibration_audit,L15-0361E-1300N_1446_2989_13,30,2019,7,2019,8,1324,1324,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-07->2019-08::1324->1324::82e71fe474d3f761->82e71fe474d3f761,,,,,
CAL-000583,calibration_audit,L15-0361E-1300N_1446_2989_13,31,2019,9,2019,10,3491,3491,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-09->2019-10::3491->3491::30125b3b34944c76->30125b3b34944c76,,,,,
CAL-000584,calibration_audit,L15-0361E-1300N_1446_2989_13,32,2019,11,2019,12,3673,3673,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-11->2019-12::3673->3673::db570b9d764f9b62->db570b9d764f9b62,,,,,
CAL-000585,calibration_audit,L15-0368E-1245N_1474_3210_13,33,2018,1,2018,2,1185,1185,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::1185->1185::57cbfed46c35ae95->57cbfed46c35ae95,,,,,
CAL-000586,calibration_audit,L15-0368E-1245N_1474_3210_13,34,2018,4,2018,6,4882,4882,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-04->2018-06::4882->4882::bd20e1af72879175->bd20e1af72879175,,,,,
CAL-000587,calibration_audit,L15-0368E-1245N_1474_3210_13,35,2018,9,2018,10,7680,7680,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-09->2018-10::7680->7680::37f2c593e6626449->37f2c593e6626449,,,,,
CAL-000588,calibration_audit,L15-0368E-1245N_1474_3210_13,36,2018,11,2018,12,4995,4995,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-11->2018-12::4995->4995::c01639b7b6668c95->c01639b7b6668c95,,,,,
CAL-000589,calibration_audit,L15-0368E-1245N_1474_3210_13,37,2019,3,2019,4,9063,9063,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-03->2019-04::9063->9063::a067a66e49adef41->a067a66e49adef41,,,,,
CAL-000590,calibration_audit,L15-0368E-1245N_1474_3210_13,38,2019,5,2019,6,1667,1667,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-05->2019-06::1667->1667::993d2beb67924aae->993d2beb67924aae,,,,,
CAL-000591,calibration_audit,L15-0368E-1245N_1474_3210_13,39,2019,10,2019,11,1932,1932,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-10->2019-11::1932->1932::864c279c376903f1->864c279c376903f1,,,,,
CAL-000592,calibration_audit,L15-0368E-1245N_1474_3210_13,40,2019,11,2019,12,4241,4241,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-11->2019-12::4241->4241::ff92e7153d396bca->ff92e7153d396bca,,,,,
CAL-000593,calibration_audit,L15-0387E-1276N_1549_3087_13,41,2018,1,2018,2,509,509,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-01->2018-02::509->509::b12667ef2c247e74->b12667ef2c247e74,,,,,
CAL-000594,calibration_audit,L15-0387E-1276N_1549_3087_13,42,2018,4,2018,5,1420,1420,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-04->2018-05::1420->1420::d9a7fb839bf33e03->d9a7fb839bf33e03,,,,,
CAL-000595,calibration_audit,L15-0387E-1276N_1549_3087_13,43,2018,8,2018,9,739,739,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-08->2018-09::739->739::9f0d5c3269f352af->9f0d5c3269f352af,,,,,
CAL-000596,calibration_audit,L15-0387E-1276N_1549_3087_13,44,2018,11,2018,12,1298,1298,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-11->2018-12::1298->1298::e52711c2a66ae820->e52711c2a66ae820,,,,,
CAL-000597,calibration_audit,L15-0387E-1276N_1549_3087_13,45,2019,4,2019,5,643,643,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-04->2019-05::643->643::9295c2edf028a02e->9295c2edf028a02e,,,,,
CAL-000598,calibration_audit,L15-0387E-1276N_1549_3087_13,46,2019,8,2019,9,783,783,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-08->2019-09::783->783::e51e49ee33a709da->e51e49ee33a709da,,,,,
CAL-000599,calibration_audit,L15-0387E-1276N_1549_3087_13,47,2019,11,2019,12,1351,1351,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-11->2019-12::1351->1351::9d459199bccbcd7b->9d459199bccbcd7b,,,,,
CAL-000600,calibration_audit,L15-0434E-1218N_1736_3318_13,48,2018,2,2018,3,8,8,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-02->2018-03::8->8::2d1a4f2dea4ea52b->2d1a4f2dea4ea52b,,,,,
CAL-000601,calibration_audit,L15-0434E-1218N_1736_3318_13,49,2018,5,2018,6,11,11,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-05->2018-06::11->11::09edf551d9a4e067->09edf551d9a4e067,,,,,
CAL-000602,calibration_audit,L15-0434E-1218N_1736_3318_13,50,2018,8,2018,9,46,46,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-08->2018-09::46->46::8b107f340e21676e->8b107f340e21676e,,,,,
CAL-000603,calibration_audit,L15-0434E-1218N_1736_3318_13,51,2018,10,2018,11,0,0,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2018-10->2018-11::0->0::66127e182cfd557f->66127e182cfd557f,,,,,
CAL-000604,calibration_audit,L15-0434E-1218N_1736_3318_13,52,2019,1,2019,2,1,1,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-01->2019-02::1->1::3c2dda3a9fcaca58->3c2dda3a9fcaca58,,,,,
CAL-000605,calibration_audit,L15-0434E-1218N_1736_3318_13,53,2019,6,2019,7,53,53,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-06->2019-07::53->53::bfd4e65526b76b79->bfd4e65526b76b79,,,,,
CAL-000606,calibration_audit,L15-0434E-1218N_1736_3318_13,54,2019,8,2019,9,67,67,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-08->2019-09::67->67::3901d542abce54ac->3901d542abce54ac,,,,,
CAL-000607,calibration_audit,L15-0434E-1218N_1736_3318_13,55,2019,11,2019,12,20,20,1.0,1.0,1.0,1.0,SN7::L15-0434E-1218N_1736_3318_13::2019-11->2019-12::20->20::e99c6c13f3420ff4->e99c6c13f3420ff4,,,,,
CAL-000608,calibration_audit,L15-0457E-1135N_1831_3648_13,56,2018,1,2018,2,4653,4653,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-01->2018-02::4653->4653::43e6cb91c1aa676c->43e6cb91c1aa676c,,,,,
CAL-000609,calibration_audit,L15-0457E-1135N_1831_3648_13,57,2018,4,2018,5,9727,9727,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-04->2018-05::9727->9727::4678ccbdd5205b70->4678ccbdd5205b70,,,,,
CAL-000610,calibration_audit,L15-0457E-1135N_1831_3648_13,58,2018,7,2018,8,3860,3860,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-07->2018-08::3860->3860::bd3a499da03925c1->bd3a499da03925c1,,,,,
CAL-000611,calibration_audit,L15-0457E-1135N_1831_3648_13,59,2018,12,2019,1,448,448,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-12->2019-01::448->448::d9039d41e081f36e->d9039d41e081f36e,,,,,
CAL-000612,calibration_audit,L15-0457E-1135N_1831_3648_13,60,2019,3,2019,4,8854,8854,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-03->2019-04::8854->8854::5c6442492a4a8ad9->5c6442492a4a8ad9,,,,,
CAL-000613,calibration_audit,L15-0457E-1135N_1831_3648_13,61,2019,5,2019,6,12258,12258,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-05->2019-06::12258->12258::01cf7fb6d0ffc028->01cf7fb6d0ffc028,,,,,
CAL-000614,calibration_audit,L15-0457E-1135N_1831_3648_13,62,2019,9,2019,10,9593,9593,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-09->2019-10::9593->9593::63883832f9f5ad01->63883832f9f5ad01,,,,,
CAL-000615,calibration_audit,L15-0487E-1246N_1950_3207_13,63,2018,1,2018,2,281,281,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-01->2018-02::281->281::de24354bdc646b30->de24354bdc646b30,,,,,
CAL-000616,calibration_audit,L15-0487E-1246N_1950_3207_13,64,2018,6,2018,7,279,279,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-06->2018-07::279->279::03e6c6cbfe8aa920->03e6c6cbfe8aa920,,,,,
CAL-000617,calibration_audit,L15-0487E-1246N_1950_3207_13,65,2018,8,2018,9,652,652,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-08->2018-09::652->652::ccc5cb6591b9301c->ccc5cb6591b9301c,,,,,
CAL-000618,calibration_audit,L15-0487E-1246N_1950_3207_13,66,2018,11,2018,12,368,368,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-11->2018-12::368->368::ed099afdb8a3f62d->ed099afdb8a3f62d,,,,,
CAL-000619,calibration_audit,L15-0487E-1246N_1950_3207_13,67,2019,3,2019,4,182,182,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-03->2019-04::182->182::108ea47d84e78145->108ea47d84e78145,,,,,
CAL-000620,calibration_audit,L15-0487E-1246N_1950_3207_13,68,2019,6,2019,7,167,167,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-06->2019-07::167->167::0bc142008237fa2e->0bc142008237fa2e,,,,,
CAL-000621,calibration_audit,L15-0487E-1246N_1950_3207_13,69,2019,7,2019,8,169,169,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-07->2019-08::169->169::10e198fc86fc51ed->10e198fc86fc51ed,,,,,
CAL-000622,calibration_audit,L15-0487E-1246N_1950_3207_13,70,2019,11,2019,12,727,727,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2019-11->2019-12::727->727::7f4a99c2f07f34b9->7f4a99c2f07f34b9,,,,,
CAL-000623,calibration_audit,L15-0506E-1204N_2027_3374_13,71,2018,2,2018,3,1471,1471,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-02->2018-03::1471->1471::f006dd29790b7dfb->f006dd29790b7dfb,,,,,
CAL-000624,calibration_audit,L15-0506E-1204N_2027_3374_13,72,2018,5,2018,6,1710,1710,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-05->2018-06::1710->1710::77462f21d8ee61c7->77462f21d8ee61c7,,,,,
