audit_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
CTC-AUDIT-00745,Fluo-N2DL-HeLa,2,43,44,Fluo-N2DL-HeLa/02/t043,43,909,277,5,5,Fluo-N2DL-HeLa/02/t044,44,909,277,5,5,,,,,
CTC-AUDIT-00746,PhC-C2DH-U373,2,1,2,PhC-C2DH-U373/02/t001,1,640,284,3,3,PhC-C2DH-U373/02/t002,2,639,286,3,3,,,,,
CTC-AUDIT-00747,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,679,543,5,5,Fluo-N2DL-HeLa/02/t021,21,679,543,5,5,,,,,
CTC-AUDIT-00748,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,546,199,5,5,Fluo-N2DL-HeLa/02/t028,28,546,199,5,5,,,,,
CTC-AUDIT-00749,Fluo-N2DL-HeLa,2,42,43,Fluo-N2DL-HeLa/02/t042,42,437,614,5,5,Fluo-N2DL-HeLa/02/t043,43,437,614,5,5,,,,,
CTC-AUDIT-00750,Fluo-N2DL-HeLa,2,25,26,Fluo-N2DL-HeLa/02/t025,25,699,644,5,5,Fluo-N2DL-HeLa/02/t026,26,699,644,5,5,,,,,
CTC-AUDIT-00751,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,494,123,5,5,Fluo-N2DL-HeLa/02/t017,17,494,123,5,5,,,,,
CTC-AUDIT-00752,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,759,381,5,5,Fluo-N2DL-HeLa/02/t021,21,759,381,5,5,,,,,
CTC-AUDIT-00753,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,725,431,5,5,Fluo-N2DL-HeLa/02/t030,30,725,431,5,5,,,,,
CTC-AUDIT-00754,Fluo-N2DL-HeLa,2,26,27,Fluo-N2DL-HeLa/02/t026,26,442,205,5,5,Fluo-N2DL-HeLa/02/t027,27,442,205,5,5,,,,,
CTC-AUDIT-00755,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,623,101,5,5,Fluo-N2DL-HeLa/02/t031,31,623,101,5,5,,,,,
CTC-AUDIT-00756,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,623,176,5,5,Fluo-N2DL-HeLa/02/t038,38,623,176,5,5,,,,,
CTC-AUDIT-00757,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,570,249,5,5,Fluo-N2DL-HeLa/02/t037,37,570,249,5,5,,,,,
CTC-AUDIT-00758,PhC-C2DH-U373,2,31,32,PhC-C2DH-U373/02/t031,31,185,180,11,11,PhC-C2DH-U373/02/t032,32,185,180,11,11,,,,,
CTC-AUDIT-00759,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,368,525,5,5,Fluo-N2DL-HeLa/02/t038,38,368,525,5,5,,,,,
CTC-AUDIT-00760,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,786,427,5,5,Fluo-N2DL-HeLa/02/t022,22,786,427,5,5,,,,,
CTC-AUDIT-00761,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,508,400,5,5,Fluo-N2DL-HeLa/02/t039,39,508,400,5,5,,,,,
CTC-AUDIT-00762,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,722,617,5,5,Fluo-N2DL-HeLa/02/t039,39,722,617,5,5,,,,,
CTC-AUDIT-00763,Fluo-N2DL-HeLa,2,22,23,Fluo-N2DL-HeLa/02/t022,22,556,130,5,5,Fluo-N2DL-HeLa/02/t023,23,556,130,5,5,,,,,
CTC-AUDIT-00764,Fluo-N2DL-HeLa,2,35,36,Fluo-N2DL-HeLa/02/t035,35,417,573,5,5,Fluo-N2DL-HeLa/02/t036,36,417,573,5,5,,,,,
CTC-AUDIT-00765,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,746,92,5,5,Fluo-N2DL-HeLa/02/t021,21,746,92,5,5,,,,,
CTC-AUDIT-00766,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,799,653,5,5,Fluo-N2DL-HeLa/02/t013,13,799,653,5,5,,,,,
CTC-AUDIT-00767,Fluo-N2DL-HeLa,2,39,40,Fluo-N2DL-HeLa/02/t039,39,442,635,5,5,Fluo-N2DL-HeLa/02/t040,40,442,635,5,5,,,,,
CTC-AUDIT-00768,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,728,29,5,5,Fluo-N2DL-HeLa/02/t030,30,728,29,5,5,,,,,
CTC-AUDIT-00769,Fluo-N2DL-HeLa,2,2,3,Fluo-N2DL-HeLa/02/t002,2,640,127,5,5,Fluo-N2DL-HeLa/02/t003,3,640,127,5,5,,,,,
CTC-AUDIT-00770,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,790,603,5,5,Fluo-N2DL-HeLa/02/t011,11,790,603,5,5,,,,,
CTC-AUDIT-00771,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,911,346,5,5,Fluo-N2DL-HeLa/02/t029,29,911,346,5,5,,,,,
CTC-AUDIT-00772,Fluo-N2DL-HeLa,2,55,56,Fluo-N2DL-HeLa/02/t055,55,966,667,5,5,Fluo-N2DL-HeLa/02/t056,56,966,667,5,5,,,,,
CTC-AUDIT-00773,Fluo-N2DL-HeLa,2,51,52,Fluo-N2DL-HeLa/02/t051,51,434,517,5,5,Fluo-N2DL-HeLa/02/t052,52,434,517,5,5,,,,,
CTC-AUDIT-00774,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,644,594,5,5,Fluo-N2DL-HeLa/02/t033,33,644,594,5,5,,,,,
CTC-AUDIT-00775,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,441,612,5,5,Fluo-N2DL-HeLa/02/t038,38,441,612,5,5,,,,,
CTC-AUDIT-00776,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,439,638,5,5,Fluo-N2DL-HeLa/02/t032,32,439,638,5,5,,,,,
CTC-AUDIT-00777,Fluo-N2DL-HeLa,2,36,37,Fluo-N2DL-HeLa/02/t036,36,546,200,5,5,Fluo-N2DL-HeLa/02/t037,37,546,200,5,5,,,,,
CTC-AUDIT-00778,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,762,56,5,5,Fluo-N2DL-HeLa/02/t034,34,762,56,5,5,,,,,
CTC-AUDIT-00779,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,524,345,5,5,Fluo-N2DL-HeLa/02/t031,31,524,345,5,5,,,,,
CTC-AUDIT-00780,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,919,337,5,5,Fluo-N2DL-HeLa/02/t016,16,919,337,5,5,,,,,
CTC-AUDIT-00781,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,404,388,5,5,Fluo-N2DL-HeLa/02/t025,25,404,388,5,5,,,,,
CTC-AUDIT-00782,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,762,445,5,5,Fluo-N2DL-HeLa/02/t016,16,762,445,5,5,,,,,
CTC-AUDIT-00783,Fluo-N2DL-HeLa,2,43,44,Fluo-N2DL-HeLa/02/t043,43,564,108,5,5,Fluo-N2DL-HeLa/02/t044,44,564,108,5,5,,,,,
CTC-AUDIT-00784,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,816,450,5,5,Fluo-N2DL-HeLa/02/t032,32,816,450,5,5,,,,,
CTC-AUDIT-00785,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,783,658,5,5,Fluo-N2DL-HeLa/02/t011,11,783,658,5,5,,,,,
CTC-AUDIT-00786,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,438,609,5,5,Fluo-N2DL-HeLa/02/t033,33,438,609,5,5,,,,,
CTC-AUDIT-00787,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,967,296,5,5,Fluo-N2DL-HeLa/02/t029,29,967,296,5,5,,,,,
CTC-AUDIT-00788,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,417,601,5,5,Fluo-N2DL-HeLa/02/t019,19,417,601,5,5,,,,,
CTC-AUDIT-00789,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,386,630,5,5,Fluo-N2DL-HeLa/02/t010,10,386,630,5,5,,,,,
CTC-AUDIT-00790,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,392,491,5,5,Fluo-N2DL-HeLa/02/t017,17,392,491,5,5,,,,,
CTC-AUDIT-00791,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,581,89,5,5,Fluo-N2DL-HeLa/02/t017,17,581,89,5,5,,,,,
CTC-AUDIT-00792,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,958,311,5,5,Fluo-N2DL-HeLa/02/t007,7,958,311,5,5,,,,,
CTC-AUDIT-00793,Fluo-N2DL-HeLa,2,40,41,Fluo-N2DL-HeLa/02/t040,40,635,214,5,5,Fluo-N2DL-HeLa/02/t041,41,635,214,5,5,,,,,
CTC-AUDIT-00794,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,369,538,5,5,Fluo-N2DL-HeLa/02/t028,28,369,538,5,5,,,,,
CTC-AUDIT-00795,PhC-C2DH-U373,2,50,51,PhC-C2DH-U373/02/t050,50,537,159,9,9,PhC-C2DH-U373/02/t051,51,537,159,9,9,,,,,
CTC-AUDIT-00796,Fluo-N2DL-HeLa,2,11,12,Fluo-N2DL-HeLa/02/t011,11,762,445,5,5,Fluo-N2DL-HeLa/02/t012,12,762,445,5,5,,,,,
CTC-AUDIT-00797,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,759,381,5,5,Fluo-N2DL-HeLa/02/t018,18,759,381,5,5,,,,,
CTC-AUDIT-00798,Fluo-N2DL-HeLa,2,40,41,Fluo-N2DL-HeLa/02/t040,40,395,481,5,5,Fluo-N2DL-HeLa/02/t041,41,395,481,5,5,,,,,
CTC-AUDIT-00799,Fluo-N2DL-HeLa,2,45,46,Fluo-N2DL-HeLa/02/t045,45,392,627,5,5,Fluo-N2DL-HeLa/02/t046,46,392,627,5,5,,,,,
CTC-AUDIT-00800,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,685,68,5,5,Fluo-N2DL-HeLa/02/t028,28,685,68,5,5,,,,,
CTC-AUDIT-00801,Fluo-N2DL-HeLa,2,35,36,Fluo-N2DL-HeLa/02/t035,35,347,562,5,5,Fluo-N2DL-HeLa/02/t036,36,347,562,5,5,,,,,
CTC-AUDIT-00802,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,319,537,5,5,Fluo-N2DL-HeLa/02/t034,34,319,537,5,5,,,,,
CTC-AUDIT-00803,Fluo-N2DL-HeLa,2,0,1,Fluo-N2DL-HeLa/02/t000,0,739,342,5,5,Fluo-N2DL-HeLa/02/t001,1,739,342,5,5,,,,,
CTC-AUDIT-00804,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,380,355,5,5,Fluo-N2DL-HeLa/02/t022,22,380,355,5,5,,,,,
CTC-AUDIT-00805,Fluo-N2DL-HeLa,2,35,36,Fluo-N2DL-HeLa/02/t035,35,816,450,5,5,Fluo-N2DL-HeLa/02/t036,36,816,450,5,5,,,,,
CTC-AUDIT-00806,Fluo-N2DL-HeLa,2,49,50,Fluo-N2DL-HeLa/02/t049,49,688,200,5,5,Fluo-N2DL-HeLa/02/t050,50,688,200,5,5,,,,,
CTC-AUDIT-00807,Fluo-N2DL-HeLa,2,18,19,Fluo-N2DL-HeLa/02/t018,18,572,194,5,5,Fluo-N2DL-HeLa/02/t019,19,572,194,5,5,,,,,
CTC-AUDIT-00808,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,597,601,5,5,Fluo-N2DL-HeLa/02/t011,11,597,601,5,5,,,,,
CTC-AUDIT-00809,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,494,123,5,5,Fluo-N2DL-HeLa/02/t015,15,494,123,5,5,,,,,
CTC-AUDIT-00810,Fluo-N2DL-HeLa,2,47,48,Fluo-N2DL-HeLa/02/t047,47,683,120,5,5,Fluo-N2DL-HeLa/02/t048,48,683,120,5,5,,,,,
CTC-AUDIT-00811,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,783,422,5,5,Fluo-N2DL-HeLa/02/t015,15,783,422,5,5,,,,,
CTC-AUDIT-00812,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,785,655,5,5,Fluo-N2DL-HeLa/02/t028,28,785,655,5,5,,,,,
CTC-AUDIT-00813,Fluo-N2DL-HeLa,2,57,58,Fluo-N2DL-HeLa/02/t057,57,776,74,5,5,Fluo-N2DL-HeLa/02/t058,58,776,74,5,5,,,,,
CTC-AUDIT-00814,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,458,549,5,5,Fluo-N2DL-HeLa/02/t029,29,458,549,5,5,,,,,
CTC-AUDIT-00815,Fluo-N2DL-HeLa,2,16,17,Fluo-N2DL-HeLa/02/t016,16,421,332,5,5,Fluo-N2DL-HeLa/02/t017,17,421,332,5,5,,,,,
CTC-AUDIT-00816,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,395,386,5,5,Fluo-N2DL-HeLa/02/t020,20,395,386,5,5,,,,,
CTC-AUDIT-00817,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,619,103,5,5,Fluo-N2DL-HeLa/02/t025,25,619,103,5,5,,,,,
CTC-AUDIT-00818,Fluo-N2DL-HeLa,2,42,43,Fluo-N2DL-HeLa/02/t042,42,613,336,5,5,Fluo-N2DL-HeLa/02/t043,43,613,336,5,5,,,,,
CTC-AUDIT-00819,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,759,381,5,5,Fluo-N2DL-HeLa/02/t020,20,759,381,5,5,,,,,
CTC-AUDIT-00820,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,368,525,5,5,Fluo-N2DL-HeLa/02/t039,39,368,525,5,5,,,,,
CTC-AUDIT-00821,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,577,396,5,5,Fluo-N2DL-HeLa/02/t028,28,577,396,5,5,,,,,
CTC-AUDIT-00822,PhC-C2DH-U373,2,30,31,PhC-C2DH-U373/02/t030,30,185,180,11,11,PhC-C2DH-U373/02/t031,31,185,180,11,11,,,,,
CTC-AUDIT-00823,PhC-C2DH-U373,2,32,33,PhC-C2DH-U373/02/t032,32,185,180,11,11,PhC-C2DH-U373/02/t033,33,185,180,11,11,,,,,
CTC-AUDIT-00824,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,757,450,5,5,Fluo-N2DL-HeLa/02/t030,30,757,450,5,5,,,,,
CTC-AUDIT-00825,PhC-C2DH-U373,2,45,46,PhC-C2DH-U373/02/t045,45,179,184,11,11,PhC-C2DH-U373/02/t046,46,179,184,11,11,,,,,
CTC-AUDIT-00826,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,625,208,5,5,Fluo-N2DL-HeLa/02/t024,24,625,208,5,5,,,,,
CTC-AUDIT-00827,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,556,206,5,5,Fluo-N2DL-HeLa/02/t054,54,556,206,5,5,,,,,
CTC-AUDIT-00828,Fluo-N2DL-HeLa,2,55,56,Fluo-N2DL-HeLa/02/t055,55,584,206,5,5,Fluo-N2DL-HeLa/02/t056,56,584,206,5,5,,,,,
CTC-AUDIT-00829,Fluo-N2DL-HeLa,2,10,11,Fluo-N2DL-HeLa/02/t010,10,646,129,5,5,Fluo-N2DL-HeLa/02/t011,11,646,129,5,5,,,,,
CTC-AUDIT-00830,Fluo-N2DL-HeLa,2,8,9,Fluo-N2DL-HeLa/02/t008,8,709,413,5,5,Fluo-N2DL-HeLa/02/t009,9,709,413,5,5,,,,,
CTC-AUDIT-00831,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,676,659,5,5,Fluo-N2DL-HeLa/02/t024,24,676,659,5,5,,,,,
CTC-AUDIT-00832,Fluo-N2DL-HeLa,2,40,41,Fluo-N2DL-HeLa/02/t040,40,699,661,5,5,Fluo-N2DL-HeLa/02/t041,41,699,661,5,5,,,,,
CTC-AUDIT-00833,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,694,419,5,5,Fluo-N2DL-HeLa/02/t039,39,694,419,5,5,,,,,
CTC-AUDIT-00834,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,460,546,5,5,Fluo-N2DL-HeLa/02/t034,34,460,546,5,5,,,,,
CTC-AUDIT-00835,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,783,422,5,5,Fluo-N2DL-HeLa/02/t016,16,783,422,5,5,,,,,
CTC-AUDIT-00836,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,442,205,5,5,Fluo-N2DL-HeLa/02/t029,29,442,205,5,5,,,,,
CTC-AUDIT-00837,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,966,665,5,5,Fluo-N2DL-HeLa/02/t049,49,966,665,5,5,,,,,
CTC-AUDIT-00838,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,449,205,5,5,Fluo-N2DL-HeLa/02/t024,24,449,205,5,5,,,,,
CTC-AUDIT-00839,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,380,355,5,5,Fluo-N2DL-HeLa/02/t021,21,380,355,5,5,,,,,
CTC-AUDIT-00840,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,870,459,5,5,Fluo-N2DL-HeLa/02/t032,32,870,459,5,5,,,,,
CTC-AUDIT-00841,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,654,524,5,5,Fluo-N2DL-HeLa/02/t047,47,654,524,5,5,,,,,
CTC-AUDIT-00842,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,757,342,5,5,Fluo-N2DL-HeLa/02/t031,31,757,342,5,5,,,,,
CTC-AUDIT-00843,Fluo-N2DL-HeLa,2,45,46,Fluo-N2DL-HeLa/02/t045,45,759,36,5,5,Fluo-N2DL-HeLa/02/t046,46,759,36,5,5,,,,,
CTC-AUDIT-00844,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,688,200,5,5,Fluo-N2DL-HeLa/02/t047,47,688,200,5,5,,,,,
CTC-AUDIT-00845,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,458,549,5,5,Fluo-N2DL-HeLa/02/t030,30,458,549,5,5,,,,,
CTC-AUDIT-00846,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,439,638,5,5,Fluo-N2DL-HeLa/02/t034,34,439,638,5,5,,,,,
CTC-AUDIT-00847,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,417,573,5,5,Fluo-N2DL-HeLa/02/t038,38,417,573,5,5,,,,,
CTC-AUDIT-00848,Fluo-N2DL-HeLa,2,34,35,Fluo-N2DL-HeLa/02/t034,34,368,537,5,5,Fluo-N2DL-HeLa/02/t035,35,368,537,5,5,,,,,
CTC-AUDIT-00849,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,420,482,5,5,Fluo-N2DL-HeLa/02/t030,30,420,482,5,5,,,,,
CTC-AUDIT-00850,Fluo-N2DL-HeLa,2,43,44,Fluo-N2DL-HeLa/02/t043,43,620,626,5,5,Fluo-N2DL-HeLa/02/t044,44,620,626,5,5,,,,,
CTC-AUDIT-00851,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,343,561,5,5,Fluo-N2DL-HeLa/02/t021,21,343,561,5,5,,,,,
CTC-AUDIT-00852,Fluo-N2DL-HeLa,2,46,47,Fluo-N2DL-HeLa/02/t046,46,725,117,5,5,Fluo-N2DL-HeLa/02/t047,47,725,117,5,5,,,,,
CTC-AUDIT-00853,Fluo-N2DL-HeLa,2,26,27,Fluo-N2DL-HeLa/02/t026,26,577,396,5,5,Fluo-N2DL-HeLa/02/t027,27,577,396,5,5,,,,,
CTC-AUDIT-00854,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,385,632,5,5,Fluo-N2DL-HeLa/02/t020,20,385,632,5,5,,,,,
CTC-AUDIT-00855,Fluo-N2DL-HeLa,2,31,32,Fluo-N2DL-HeLa/02/t031,31,383,626,5,5,Fluo-N2DL-HeLa/02/t032,32,383,626,5,5,,,,,
CTC-AUDIT-00856,Fluo-N2DL-HeLa,2,29,30,Fluo-N2DL-HeLa/02/t029,29,911,346,5,5,Fluo-N2DL-HeLa/02/t030,30,911,346,5,5,,,,,
CTC-AUDIT-00857,Fluo-N2DL-HeLa,2,21,22,Fluo-N2DL-HeLa/02/t021,21,761,59,5,5,Fluo-N2DL-HeLa/02/t022,22,761,59,5,5,,,,,
CTC-AUDIT-00858,Fluo-N2DL-HeLa,2,33,34,Fluo-N2DL-HeLa/02/t033,33,385,479,5,5,Fluo-N2DL-HeLa/02/t034,34,385,479,5,5,,,,,
CTC-AUDIT-00859,Fluo-N2DL-HeLa,2,42,43,Fluo-N2DL-HeLa/02/t042,42,932,656,5,5,Fluo-N2DL-HeLa/02/t043,43,932,656,5,5,,,,,
CTC-AUDIT-00860,Fluo-N2DL-HeLa,2,23,24,Fluo-N2DL-HeLa/02/t023,23,909,345,5,5,Fluo-N2DL-HeLa/02/t024,24,909,345,5,5,,,,,
CTC-AUDIT-00861,PhC-C2DH-U373,2,15,16,PhC-C2DH-U373/02/t015,15,642,323,3,3,PhC-C2DH-U373/02/t016,16,641,325,3,3,,,,,
CTC-AUDIT-00862,Fluo-N2DL-HeLa,2,22,23,Fluo-N2DL-HeLa/02/t022,22,720,382,5,5,Fluo-N2DL-HeLa/02/t023,23,720,382,5,5,,,,,
CTC-AUDIT-00863,Fluo-N2DL-HeLa,2,41,42,Fluo-N2DL-HeLa/02/t041,41,574,60,5,5,Fluo-N2DL-HeLa/02/t042,42,574,60,5,5,,,,,
CTC-AUDIT-00864,Fluo-N2DL-HeLa,2,32,33,Fluo-N2DL-HeLa/02/t032,32,721,328,5,5,Fluo-N2DL-HeLa/02/t033,33,721,328,5,5,,,,,
CTC-AUDIT-00865,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,822,627,5,5,Fluo-N2DL-HeLa/02/t020,20,822,627,5,5,,,,,
CTC-AUDIT-00866,Fluo-N2DL-HeLa,2,12,13,Fluo-N2DL-HeLa/02/t012,12,762,445,5,5,Fluo-N2DL-HeLa/02/t013,13,762,445,5,5,,,,,
CTC-AUDIT-00867,Fluo-N2DL-HeLa,2,30,31,Fluo-N2DL-HeLa/02/t030,30,833,324,5,5,Fluo-N2DL-HeLa/02/t031,31,833,324,5,5,,,,,
CTC-AUDIT-00868,Fluo-N2DL-HeLa,2,25,26,Fluo-N2DL-HeLa/02/t025,25,789,658,5,5,Fluo-N2DL-HeLa/02/t026,26,789,658,5,5,,,,,
CTC-AUDIT-00869,Fluo-N2DL-HeLa,2,19,20,Fluo-N2DL-HeLa/02/t019,19,622,378,5,5,Fluo-N2DL-HeLa/02/t020,20,622,378,5,5,,,,,
CTC-AUDIT-00870,Fluo-N2DL-HeLa,2,39,40,Fluo-N2DL-HeLa/02/t039,39,725,120,5,5,Fluo-N2DL-HeLa/02/t040,40,725,120,5,5,,,,,
CTC-AUDIT-00871,Fluo-N2DL-HeLa,2,13,14,Fluo-N2DL-HeLa/02/t013,13,631,81,5,5,Fluo-N2DL-HeLa/02/t014,14,631,81,5,5,,,,,
CTC-AUDIT-00872,Fluo-N2DL-HeLa,2,39,40,Fluo-N2DL-HeLa/02/t039,39,615,269,5,5,Fluo-N2DL-HeLa/02/t040,40,615,269,5,5,,,,,
CTC-AUDIT-00873,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,786,427,5,5,Fluo-N2DL-HeLa/02/t021,21,786,427,5,5,,,,,
CTC-AUDIT-00874,Fluo-N2DL-HeLa,2,14,15,Fluo-N2DL-HeLa/02/t014,14,822,627,5,5,Fluo-N2DL-HeLa/02/t015,15,822,627,5,5,,,,,
CTC-AUDIT-00875,Fluo-N2DL-HeLa,2,27,28,Fluo-N2DL-HeLa/02/t027,27,911,346,5,5,Fluo-N2DL-HeLa/02/t028,28,911,346,5,5,,,,,
CTC-AUDIT-00876,Fluo-N2DL-HeLa,2,20,21,Fluo-N2DL-HeLa/02/t020,20,761,59,5,5,Fluo-N2DL-HeLa/02/t021,21,761,59,5,5,,,,,
CTC-AUDIT-00877,Fluo-N2DL-HeLa,2,28,29,Fluo-N2DL-HeLa/02/t028,28,439,642,5,5,Fluo-N2DL-HeLa/02/t029,29,439,642,5,5,,,,,
CTC-AUDIT-00878,Fluo-N2DL-HeLa,2,6,7,Fluo-N2DL-HeLa/02/t006,6,686,81,5,5,Fluo-N2DL-HeLa/02/t007,7,686,81,5,5,,,,,
CTC-AUDIT-00879,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,879,294,5,5,Fluo-N2DL-HeLa/02/t039,39,879,294,5,5,,,,,
CTC-AUDIT-00880,Fluo-N2DL-HeLa,2,53,54,Fluo-N2DL-HeLa/02/t053,53,726,532,5,5,Fluo-N2DL-HeLa/02/t054,54,726,532,5,5,,,,,
CTC-AUDIT-00881,Fluo-N2DL-HeLa,2,38,39,Fluo-N2DL-HeLa/02/t038,38,481,117,5,5,Fluo-N2DL-HeLa/02/t039,39,481,117,5,5,,,,,
CTC-AUDIT-00882,Fluo-N2DL-HeLa,2,41,42,Fluo-N2DL-HeLa/02/t041,41,586,214,5,5,Fluo-N2DL-HeLa/02/t042,42,586,214,5,5,,,,,
CTC-AUDIT-00883,Fluo-N2DL-HeLa,2,37,38,Fluo-N2DL-HeLa/02/t037,37,546,200,5,5,Fluo-N2DL-HeLa/02/t038,38,546,200,5,5,,,,,
CTC-AUDIT-00884,Fluo-N2DL-HeLa,2,17,18,Fluo-N2DL-HeLa/02/t017,17,537,282,5,5,Fluo-N2DL-HeLa/02/t018,18,537,282,5,5,,,,,
