audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,video_id,frame_pair,candidate_rank,score,screening_label,screening_verified_positive_for_calibration,screening_confidence,source_gt_purity,target_gt_purity
CTC-AUDIT-00393,ctc_Fluo-N2DL-HeLa_02_f029_s551_to_f030_t551,simulated_strict_release,False,True,False,8,"100,300","3,6,7,9,11,14,18",Fluo-N2DL-HeLa,2,220029,029-030,393,0.9999999999948082,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00394,ctc_Fluo-N2DL-HeLa_02_f030_s371_to_f031_t371,simulated_strict_release,False,True,False,4,300,"0,2,16,18",Fluo-N2DL-HeLa,2,220030,030-031,394,0.9999999999948046,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00395,ctc_Fluo-N2DL-HeLa_02_f009_s692_to_f010_t692,simulated_strict_release,False,True,False,4,300,"0,5,13,14",Fluo-N2DL-HeLa,2,220009,009-010,395,0.9999999999947902,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00396,ctc_Fluo-N2DL-HeLa_02_f014_s864_to_f015_t864,simulated_strict_release,False,True,False,5,300,"5,12,14,15,19",Fluo-N2DL-HeLa,2,220014,014-015,396,0.9999999999947902,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00397,ctc_PhC-C2DH-U373_02_f042_s1_to_f043_t1,simulated_strict_release,False,True,False,12,"100,300","0,1,4,8,10,11,12,13,15,17,18",PhC-C2DH-U373,2,320042,042-043,397,0.9999999999947764,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00398,ctc_Fluo-N2DL-HeLa_02_f008_s311_to_f009_t311,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,398,0.9999999999947682,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00399,ctc_PhC-C2DH-U373_02_f068_s1_to_f069_t1,simulated_strict_release,False,True,False,8,300,"1,2,5,6,7,13,14,18",PhC-C2DH-U373,2,320068,068-069,399,0.9999999999947646,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00400,ctc_Fluo-N2DL-HeLa_02_f009_s653_to_f010_t653,simulated_strict_release,False,True,False,4,300,"0,5,13,14",Fluo-N2DL-HeLa,2,220009,009-010,400,0.9999999999947632,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00401,ctc_Fluo-N2DL-HeLa_02_f013_s551_to_f014_t551,simulated_strict_release,False,True,False,10,300,"1,2,3,5,7,9,10,13,17,18",Fluo-N2DL-HeLa,2,220013,013-014,401,0.999999999994744,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00402,ctc_PhC-C2DH-U373_02_f069_s3_to_f070_t3,simulated_strict_release,False,True,False,7,"100,300","1,2,6,10,11,18",PhC-C2DH-U373,2,320069,069-070,402,0.9999999999947232,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00403,ctc_Fluo-N2DL-HeLa_02_f005_s557_to_f006_t557,simulated_strict_release,False,True,False,5,300,"2,3,7,12,13",Fluo-N2DL-HeLa,2,220005,005-006,403,0.9999999999947172,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00404,ctc_Fluo-N2DL-HeLa_02_f014_s757_to_f015_t757,simulated_strict_release,False,True,False,5,300,"5,12,14,15,19",Fluo-N2DL-HeLa,2,220014,014-015,404,0.9999999999947008,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00405,ctc_Fluo-N2DL-HeLa_02_f010_s551_to_f011_t551,simulated_strict_release,False,True,False,10,300,"2,3,4,5,6,10,14,15,17,18",Fluo-N2DL-HeLa,2,220010,010-011,405,0.9999999999946778,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00406,ctc_Fluo-N2DL-HeLa_02_f018_s871_to_f019_t871,simulated_strict_release,False,True,False,8,"100,300","3,5,8,10,11,15,19",Fluo-N2DL-HeLa,2,220018,018-019,406,0.9999999999946731,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00407,ctc_Fluo-N2DL-HeLa_02_f018_s551_to_f019_t551,simulated_strict_release,False,True,False,8,"100,300","3,5,8,10,11,15,19",Fluo-N2DL-HeLa,2,220018,018-019,407,0.9999999999946714,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00408,ctc_PhC-C2DH-U373_02_f017_s1_to_f018_t1,simulated_strict_release,False,True,False,10,"100,300","0,2,3,7,11,12,14,17,18",PhC-C2DH-U373,2,320017,017-018,408,0.9999999999946676,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00409,ctc_Fluo-N2DL-HeLa_02_f003_s358_to_f004_t358,simulated_strict_release,False,True,False,9,300,"1,7,9,10,13,14,15,18,19",Fluo-N2DL-HeLa,2,220003,003-004,409,0.9999999999946668,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00410,ctc_Fluo-N2DL-HeLa_02_f011_s692_to_f012_t692,simulated_strict_release,False,True,False,8,300,"2,4,5,6,7,10,12,16",Fluo-N2DL-HeLa,2,220011,011-012,410,0.9999999999946658,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00411,ctc_Fluo-N2DL-HeLa_02_f020_s386_to_f021_t386,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,220020,020-021,411,0.99999999999464,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00412,ctc_Fluo-N2DL-HeLa_02_f010_s692_to_f011_t692,simulated_strict_release,False,True,False,10,300,"2,3,4,5,6,10,14,15,17,18",Fluo-N2DL-HeLa,2,220010,010-011,412,0.9999999999946252,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00413,ctc_Fluo-N2DL-HeLa_02_f033_s411_to_f034_t411,simulated_strict_release,False,True,False,9,300,"0,1,10,12,14,15,16,17,18",Fluo-N2DL-HeLa,2,220033,033-034,413,0.9999999999945876,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00414,ctc_Fluo-N2DL-HeLa_02_f009_s386_to_f010_t386,simulated_strict_release,False,True,False,4,300,"0,5,13,14",Fluo-N2DL-HeLa,2,220009,009-010,414,0.9999999999945814,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00415,ctc_Fluo-N2DL-HeLa_02_f000_s555_to_f001_t555,simulated_strict_release,False,True,False,5,300,"2,5,7,9,13",Fluo-N2DL-HeLa,2,220000,000-001,415,0.9999999999945794,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00416,ctc_Fluo-N2DL-HeLa_02_f012_s311_to_f013_t311,simulated_strict_release,False,True,False,6,300,"1,2,4,12,13,14",Fluo-N2DL-HeLa,2,220012,012-013,416,0.9999999999945774,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00417,ctc_Fluo-N2DL-HeLa_02_f027_s674_to_f028_t674,simulated_strict_release,False,True,False,8,"100,300","1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,220027,027-028,417,0.999999999994574,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00418,ctc_Fluo-N2DL-HeLa_02_f010_s821_to_f011_t821,simulated_strict_release,False,True,False,10,300,"2,3,4,5,6,10,14,15,17,18",Fluo-N2DL-HeLa,2,220010,010-011,418,0.9999999999945646,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00419,ctc_Fluo-N2DL-HeLa_02_f016_s551_to_f017_t551,simulated_strict_release,False,True,False,8,300,"0,2,4,5,7,12,13,17",Fluo-N2DL-HeLa,2,220016,016-017,419,0.9999999999945588,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00420,ctc_Fluo-N2DL-HeLa_02_f008_s831_to_f009_t831,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,420,0.9999999999945548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00421,ctc_Fluo-N2DL-HeLa_02_f027_s401_to_f028_t401,simulated_strict_release,False,True,False,8,"100,300","1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,220027,027-028,421,0.9999999999945322,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00422,ctc_Fluo-N2DL-HeLa_02_f008_s692_to_f009_t692,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,422,0.9999999999945272,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00423,ctc_Fluo-N2DL-HeLa_02_f043_s369_to_f044_t369,simulated_strict_release,False,True,False,5,300,"6,7,9,13,14",Fluo-N2DL-HeLa,2,220043,043-044,423,0.9999999999944962,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00424,ctc_Fluo-N2DL-HeLa_02_f016_s831_to_f017_t831,simulated_strict_release,False,True,False,8,300,"0,2,4,5,7,12,13,17",Fluo-N2DL-HeLa,2,220016,016-017,424,0.9999999999944882,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00425,ctc_Fluo-N2DL-HeLa_02_f006_s386_to_f007_t386,simulated_strict_release,False,True,False,2,300,"1,18",Fluo-N2DL-HeLa,2,220006,006-007,425,0.9999999999944864,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00426,ctc_Fluo-N2DL-HeLa_02_f015_s411_to_f016_t411,simulated_strict_release,False,True,False,4,300,"1,3,8,16",Fluo-N2DL-HeLa,2,220015,015-016,426,0.9999999999944806,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00427,ctc_Fluo-N2DL-HeLa_02_f003_s353_to_f004_t353,simulated_strict_release,False,True,False,9,300,"1,7,9,10,13,14,15,18,19",Fluo-N2DL-HeLa,2,220003,003-004,427,0.9999999999944678,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00428,ctc_Fluo-N2DL-HeLa_02_f004_s420_to_f005_t420,simulated_strict_release,False,True,False,3,300,"10,16,17",Fluo-N2DL-HeLa,2,220004,004-005,428,0.9999999999944572,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00429,ctc_Fluo-N2DL-HeLa_02_f001_s696_to_f002_t696,simulated_strict_release,False,True,False,5,300,"4,7,8,13,18",Fluo-N2DL-HeLa,2,220001,001-002,429,0.9999999999944552,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00430,ctc_Fluo-N2DL-HeLa_02_f013_s696_to_f014_t696,simulated_strict_release,False,True,False,10,300,"1,2,3,5,7,9,10,13,17,18",Fluo-N2DL-HeLa,2,220013,013-014,430,0.9999999999944532,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00431,ctc_Fluo-N2DL-HeLa_02_f014_s663_to_f015_t663,simulated_strict_release,False,True,False,5,300,"5,12,14,15,19",Fluo-N2DL-HeLa,2,220014,014-015,431,0.9999999999944472,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00432,ctc_Fluo-N2DL-HeLa_02_f050_s864_to_f051_t864,simulated_strict_release,False,True,False,4,300,"1,14,15,19",Fluo-N2DL-HeLa,2,220050,050-051,432,0.9999999999944232,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00433,ctc_Fluo-N2DL-HeLa_02_f014_s761_to_f015_t761,simulated_strict_release,False,True,False,5,300,"5,12,14,15,19",Fluo-N2DL-HeLa,2,220014,014-015,433,0.9999999999944202,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00434,ctc_Fluo-N2DL-HeLa_02_f031_s557_to_f032_t557,simulated_strict_release,False,True,False,9,"100,300","4,8,9,10,11,12,15,17",Fluo-N2DL-HeLa,2,220031,031-032,434,0.9999999999944188,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00435,ctc_Fluo-N2DL-HeLa_02_f017_s361_to_f018_t361,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,220017,017-018,435,0.999999999994418,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00436,ctc_Fluo-N2DL-HeLa_02_f006_s663_to_f007_t663,simulated_strict_release,False,True,False,2,300,"1,18",Fluo-N2DL-HeLa,2,220006,006-007,436,0.9999999999944044,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00437,ctc_Fluo-N2DL-HeLa_02_f016_s779_to_f017_t779,simulated_strict_release,False,True,False,8,300,"0,2,4,5,7,12,13,17",Fluo-N2DL-HeLa,2,220016,016-017,437,0.9999999999944018,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00438,ctc_Fluo-N2DL-HeLa_02_f023_s338_to_f024_t338,simulated_strict_release,False,True,False,9,"100,300","0,3,7,8,11,12,14,18",Fluo-N2DL-HeLa,2,220023,023-024,438,0.9999999999943844,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00439,ctc_Fluo-N2DL-HeLa_02_f008_s560_to_f009_t560,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,439,0.999999999994346,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00440,ctc_Fluo-N2DL-HeLa_02_f020_s815_to_f021_t815,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,220020,020-021,440,0.9999999999943352,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00441,ctc_Fluo-N2DL-HeLa_02_f029_s558_to_f030_t558,simulated_strict_release,False,True,False,8,"100,300","3,6,7,9,11,14,18",Fluo-N2DL-HeLa,2,220029,029-030,441,0.9999999999943334,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00442,ctc_Fluo-N2DL-HeLa_02_f020_s821_to_f021_t821,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,220020,020-021,442,0.9999999999943175,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00443,ctc_Fluo-N2DL-HeLa_02_f000_s766_to_f001_t766,simulated_strict_release,False,True,False,5,300,"2,5,7,9,13",Fluo-N2DL-HeLa,2,220000,000-001,443,0.9999999999943174,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00444,ctc_Fluo-N2DL-HeLa_02_f016_s673_to_f017_t673,simulated_strict_release,False,True,False,8,300,"0,2,4,5,7,12,13,17",Fluo-N2DL-HeLa,2,220016,016-017,444,0.999999999994295,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00445,ctc_Fluo-N2DL-HeLa_02_f024_s720_to_f025_t720,simulated_strict_release,False,True,False,7,300,"3,4,12,14,15,16,19",Fluo-N2DL-HeLa,2,220024,024-025,445,0.9999999999942876,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00446,ctc_Fluo-N2DL-HeLa_02_f008_s766_to_f009_t766,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,446,0.9999999999942806,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00447,ctc_Fluo-N2DL-HeLa_02_f020_s268_to_f021_t268,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,220020,020-021,447,0.9999999999942496,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00448,ctc_Fluo-N2DL-HeLa_02_f011_s720_to_f012_t720,simulated_strict_release,False,True,False,8,300,"2,4,5,6,7,10,12,16",Fluo-N2DL-HeLa,2,220011,011-012,448,0.9999999999942442,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00449,ctc_Fluo-N2DL-HeLa_02_f019_s378_to_f020_t378,simulated_strict_release,False,True,False,4,300,"3,6,8,9",Fluo-N2DL-HeLa,2,220019,019-020,449,0.9999999999942284,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00450,ctc_Fluo-N2DL-HeLa_02_f038_s369_to_f039_t369,simulated_strict_release,False,True,False,9,"100,300","1,2,3,5,10,11,17,19",Fluo-N2DL-HeLa,2,220038,038-039,450,0.9999999999942256,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00451,ctc_Fluo-N2DL-HeLa_02_f003_s342_to_f004_t342,simulated_strict_release,False,True,False,9,300,"1,7,9,10,13,14,15,18,19",Fluo-N2DL-HeLa,2,220003,003-004,451,0.9999999999942196,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00452,ctc_Fluo-N2DL-HeLa_02_f007_s358_to_f008_t358,simulated_strict_release,False,True,False,8,300,"0,2,5,7,9,10,15,17",Fluo-N2DL-HeLa,2,220007,007-008,452,0.9999999999942066,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00453,ctc_Fluo-N2DL-HeLa_02_f017_s793_to_f018_t793,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,220017,017-018,453,0.999999999994202,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00454,ctc_Fluo-N2DL-HeLa_02_f026_s551_to_f027_t551,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,220026,026-027,454,0.9999999999941992,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00455,ctc_Fluo-N2DL-HeLa_02_f022_s369_to_f023_t369,simulated_strict_release,False,True,False,8,"100,300","1,5,9,10,11,12,17",Fluo-N2DL-HeLa,2,220022,022-023,455,0.999999999994198,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00456,ctc_Fluo-N2DL-HeLa_02_f018_s401_to_f019_t401,simulated_strict_release,False,True,False,8,"100,300","3,5,8,10,11,15,19",Fluo-N2DL-HeLa,2,220018,018-019,456,0.9999999999941868,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00457,ctc_Fluo-N2DL-HeLa_02_f017_s261_to_f018_t261,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,220017,017-018,457,0.9999999999941828,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00458,ctc_Fluo-N2DL-HeLa_02_f012_s558_to_f013_t558,simulated_strict_release,False,True,False,6,300,"1,2,4,12,13,14",Fluo-N2DL-HeLa,2,220012,012-013,458,0.9999999999941818,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00459,ctc_Fluo-N2DL-HeLa_02_f019_s572_to_f020_t572,simulated_strict_release,False,True,False,4,300,"3,6,8,9",Fluo-N2DL-HeLa,2,220019,019-020,459,0.9999999999941817,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00460,ctc_Fluo-N2DL-HeLa_02_f026_s748_to_f027_t748,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,220026,026-027,460,0.9999999999941688,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00461,ctc_Fluo-N2DL-HeLa_02_f008_s829_to_f009_t829,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,461,0.9999999999941682,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00462,ctc_Fluo-N2DL-HeLa_02_f005_s353_to_f006_t353,simulated_strict_release,False,True,False,5,300,"2,3,7,12,13",Fluo-N2DL-HeLa,2,220005,005-006,462,0.9999999999941548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00463,ctc_Fluo-N2DL-HeLa_02_f027_s748_to_f028_t748,simulated_strict_release,False,True,False,7,300,"1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,220027,027-028,463,0.9999999999941214,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00464,ctc_Fluo-N2DL-HeLa_02_f030_s562_to_f031_t562,simulated_strict_release,False,True,False,4,300,"0,2,16,18",Fluo-N2DL-HeLa,2,220030,030-031,464,0.9999999999941178,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00465,ctc_Fluo-N2DL-HeLa_02_f028_s572_to_f029_t572,simulated_strict_release,False,True,False,8,300,"3,4,7,8,11,13,15,19",Fluo-N2DL-HeLa,2,220028,028-029,465,0.9999999999940878,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00466,ctc_PhC-C2DH-U373_02_f058_s1_to_f059_t1,simulated_strict_release,False,True,False,4,300,"4,12,14,16",PhC-C2DH-U373,2,320058,058-059,466,0.999999999994067,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00467,ctc_Fluo-N2DL-HeLa_02_f022_s711_to_f023_t711,simulated_strict_release,False,True,False,7,300,"1,5,9,10,11,12,17",Fluo-N2DL-HeLa,2,220022,022-023,467,0.9999999999940667,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00468,ctc_Fluo-N2DL-HeLa_02_f017_s311_to_f018_t311,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,220017,017-018,468,0.9999999999940644,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00469,ctc_Fluo-N2DL-HeLa_02_f031_s572_to_f032_t572,simulated_strict_release,False,True,False,8,300,"4,8,9,10,11,12,15,17",Fluo-N2DL-HeLa,2,220031,031-032,469,0.999999999994056,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00470,ctc_Fluo-N2DL-HeLa_02_f004_s736_to_f005_t736,simulated_strict_release,False,True,False,3,300,"10,16,17",Fluo-N2DL-HeLa,2,220004,004-005,470,0.9999999999940508,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00471,ctc_Fluo-N2DL-HeLa_02_f028_s560_to_f029_t560,simulated_strict_release,False,True,False,8,300,"3,4,7,8,11,13,15,19",Fluo-N2DL-HeLa,2,220028,028-029,471,0.9999999999940274,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00472,ctc_Fluo-N2DL-HeLa_02_f018_s296_to_f019_t296,simulated_strict_release,False,True,False,7,300,"3,5,8,10,11,15,19",Fluo-N2DL-HeLa,2,220018,018-019,472,0.9999999999940236,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00473,ctc_Fluo-N2DL-HeLa_02_f007_s692_to_f008_t692,simulated_strict_release,False,True,False,8,300,"0,2,5,7,9,10,15,17",Fluo-N2DL-HeLa,2,220007,007-008,473,0.999999999994014,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00474,ctc_Fluo-N2DL-HeLa_02_f017_s831_to_f018_t831,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,220017,017-018,474,0.9999999999939936,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00475,ctc_Fluo-N2DL-HeLa_02_f019_s831_to_f020_t831,simulated_strict_release,False,True,False,4,300,"3,6,8,9",Fluo-N2DL-HeLa,2,220019,019-020,475,0.999999999993986,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00476,ctc_Fluo-N2DL-HeLa_02_f031_s571_to_f032_t571,simulated_strict_release,False,True,False,8,300,"4,8,9,10,11,12,15,17",Fluo-N2DL-HeLa,2,220031,031-032,476,0.999999999993975,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00477,ctc_Fluo-N2DL-HeLa_02_f026_s261_to_f027_t261,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,220026,026-027,477,0.9999999999939746,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00478,ctc_PhC-C2DH-U373_02_f103_s4_to_f104_t4,simulated_strict_release,False,True,False,2,300,"6,8",PhC-C2DH-U373,2,320103,103-104,478,0.9999999999939728,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00479,ctc_Fluo-N2DL-HeLa_02_f010_s318_to_f011_t318,simulated_strict_release,False,True,False,10,300,"2,3,4,5,6,10,14,15,17,18",Fluo-N2DL-HeLa,2,220010,010-011,479,0.9999999999939696,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00480,ctc_Fluo-N2DL-HeLa_02_f020_s400_to_f021_t400,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,220020,020-021,480,0.9999999999939646,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00481,ctc_Fluo-N2DL-HeLa_02_f010_s653_to_f011_t653,simulated_strict_release,False,True,False,10,300,"2,3,4,5,6,10,14,15,17,18",Fluo-N2DL-HeLa,2,220010,010-011,481,0.9999999999939244,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00482,ctc_Fluo-N2DL-HeLa_02_f026_s375_to_f027_t375,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,220026,026-027,482,0.9999999999938998,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00483,ctc_Fluo-N2DL-HeLa_02_f000_s569_to_f001_t569,simulated_strict_release,False,True,False,5,300,"2,5,7,9,13",Fluo-N2DL-HeLa,2,220000,000-001,483,0.9999999999938952,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00484,ctc_Fluo-N2DL-HeLa_02_f008_s812_to_f009_t812,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,484,0.9999999999938888,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00485,ctc_Fluo-N2DL-HeLa_02_f001_s454_to_f002_t454,simulated_strict_release,False,True,False,5,300,"4,7,8,13,18",Fluo-N2DL-HeLa,2,220001,001-002,485,0.9999999999938805,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00486,ctc_Fluo-N2DL-HeLa_02_f027_s784_to_f028_t784,simulated_strict_release,False,True,False,7,300,"1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,220027,027-028,486,0.9999999999938668,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00487,ctc_Fluo-N2DL-HeLa_02_f006_s310_to_f007_t310,simulated_strict_release,False,True,False,2,300,"1,18",Fluo-N2DL-HeLa,2,220006,006-007,487,0.9999999999938614,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00488,ctc_Fluo-N2DL-HeLa_02_f026_s674_to_f027_t674,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,220026,026-027,488,0.9999999999938612,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00489,ctc_Fluo-N2DL-HeLa_02_f008_s720_to_f009_t720,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,220008,008-009,489,0.9999999999938548,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00490,ctc_Fluo-N2DL-HeLa_02_f011_s687_to_f012_t687,simulated_strict_release,False,True,False,8,300,"2,4,5,6,7,10,12,16",Fluo-N2DL-HeLa,2,220011,011-012,490,0.9999999999938404,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00491,ctc_Fluo-N2DL-HeLa_02_f023_s654_to_f024_t654,simulated_strict_release,False,True,False,8,300,"0,3,7,8,11,12,14,18",Fluo-N2DL-HeLa,2,220023,023-024,491,0.9999999999938328,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00492,ctc_Fluo-N2DL-HeLa_02_f000_s792_to_f001_t792,simulated_strict_release,False,True,False,5,300,"2,5,7,9,13",Fluo-N2DL-HeLa,2,220000,000-001,492,0.9999999999938324,same_cell_link,yes,high,1.0,1.0
CTC-AUDIT-00493,ctc_Fluo-N2DL-HeLa_02_f006_s338_to_f007_t338,simulated_strict_release,False,True,False,2,300,"1,18",Fluo-N2DL-HeLa,2,220006,006-007,493,0.9999999999938284,same_cell_link,yes,high,1.0,1.0
