blinded_item_id,source_audit_id,domain,dataset,task,candidate_unit,source_arm,asset_ref,context_ref,audit_question,support_semantics,score_recorded_in_key_only,candidate_rank_recorded_in_key_only,packet_freeze_status,external_label_status,asset_locator_status,claim_role,source_template
EXTAUD-00159,iwild-raw-000222,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l57_img3361_d001_animal,location=57 video=5703 frame=160,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9316345453262328,222,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00160,iwild-rel-000081,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l529_img5316_d001_animal,location=529 video=52902 frame=115,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9382798075675964,81,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00161,iwild-raw-000136,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l57_img3299_d001_animal,location=57 video=5702 frame=98,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9353310465812684,136,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00162,iwild-rel-000056,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l57_img3317_d001_animal,location=57 video=5702 frame=116,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9401169419288636,56,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00163,iwild-raw-000192,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l3_img327_d001_animal,location=3 video=303 frame=126,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.932926058769226,192,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00164,SPREL-000012,earth_observation,SpaceNet7,same_building_temporal_link_review,same-building temporal link,PARC_release_spacenet_prospective_packet,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1983->1983::5d663a0785b9b39f->5d663a0785b9b39f,aoi=L15-0760E-0887N_3041_4643_13 2019-12->2020-1,Do the source and target footprints correspond to the same building? label same_building / not_same_building / uncertain.,visual_same_building_temporal_link_support,0.999747037888452,,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_spacenet_prospective_packet
EXTAUD-00165,iwild-raw-000219,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l519_img2467_d001_animal,location=519 video=51901 frame=66,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9317575097084044,219,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00166,iwild-rel-000051,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l3_img371_d001_animal,location=3 video=304 frame=170,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9406979084014891,51,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00167,iwild-rel-000099,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l449_img4087_d001_animal,location=449 video=44902 frame=86,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9369977116584778,99,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00168,iwild-rel-000068,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l526_img4845_d001_animal,location=526 video=52601 frame=44,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9392096400260924,68,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00169,iwild-rel-000025,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l529_img5307_d001_animal,location=529 video=52902 frame=106,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9431976079940796,25,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00170,iwild-raw-000197,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l210_img626_d001_animal,location=210 video=21000 frame=25,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.932639479637146,197,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00171,iwild-raw-000146,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l176_img5548_d001_animal,location=176 video=17603 frame=147,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9351152181625366,146,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00172,SPRAW-000164,earth_observation,SpaceNet7,same_building_temporal_link_review,same-building temporal link,raw_topK_spacenet_matched_count,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2954->2954::bb304c973ee11aef->bb304c973ee11aef,aoi=L15-0586E-1127N_2345_3680_13 2019-12->2020-1,Do the source and target footprints correspond to the same building? label same_building / not_same_building / uncertain.,visual_same_building_temporal_link_support,0.9997464821551753,,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_spacenet_matched_count
EXTAUD-00173,SPRAW-000142,earth_observation,SpaceNet7,same_building_temporal_link_review,same-building temporal link,raw_topK_spacenet_matched_count,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2218->2218::62857fe64b6655f0->62857fe64b6655f0,aoi=L15-0760E-0887N_3041_4643_13 2019-12->2020-1,Do the source and target footprints correspond to the same building? label same_building / not_same_building / uncertain.,visual_same_building_temporal_link_support,0.999746531108998,,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_spacenet_matched_count
EXTAUD-00174,iwild-rel-000043,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l176_img5425_d001_animal,location=176 video=17600 frame=24,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9411221146583556,43,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00175,iwild-raw-000085,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l176_img5556_d001_animal,location=176 video=17603 frame=155,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9380892515182496,85,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00176,SPREL-000046,earth_observation,SpaceNet7,same_building_temporal_link_review,same-building temporal link,PARC_release_spacenet_prospective_packet,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1617->1617::11add4b455079273->11add4b455079273,aoi=L15-0760E-0887N_3041_4643_13 2019-12->2020-1,Do the source and target footprints correspond to the same building? label same_building / not_same_building / uncertain.,visual_same_building_temporal_link_support,0.9997469765274658,,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_spacenet_prospective_packet
EXTAUD-00177,iwild-raw-000215,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l519_img2550_d001_animal,location=519 video=51903 frame=149,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9318806529045104,215,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00178,iwild-rel-000118,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l526_img4935_d001_animal,location=526 video=52603 frame=134,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9360624551773072,118,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
EXTAUD-00179,iwild-raw-000212,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,raw_topK_iwildcam_matched_count,iwildcam_l449_img4191_d001_animal,location=449 video=44904 frame=190,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9320048093795776,212,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,raw_topK_iwildcam_matched_count
EXTAUD-00180,iwild-rel-000021,ecological_camera_traps,iWildCam2022,animal_present_box_review,animal-present detection box,PARC_release_iwildcam_alpha0.20_K50,iwildcam_l470_img905_d001_animal,location=470 video=47002 frame=104,Does the localized candidate show an animal present? label animal / not_animal / uncertain.,image_level_animal_presence_support,0.9436473846435548,21,frozen_before_external_labels,pending_not_completed_evidence,requires_restricted_dataset_asset_resolver_raw_media_not_in_public_repo,external_blind_audit_packet_not_completed_audit_evidence,PARC_release_iwildcam_alpha0.20_K50
