K,policy,chemical_system,n_candidates,fraction_of_policy,n_t1_false,n_stable_to_unstable,evidence_scope
300,raw_topR,Br-Er-N,6,0.019736842105263157,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Ge,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-H,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-K,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Si,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Sn,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ce-Cl,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Mn,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cr-F-Pa,4,0.013157894736842105,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,As-Br-Er,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Br,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Ce,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-P,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Pb,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Rb,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Yb,3,0.009868421052631578,3,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Sm,3,0.009868421052631578,3,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Sr,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Fe-Pa,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Gd-H-I,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pm-Te,3,0.009868421052631578,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Pt,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Al-F-Pa,2,0.006578947368421052,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Br-Er,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Ca-F,2,0.006578947368421052,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Cl,2,0.006578947368421052,2,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Gd-I,2,0.006578947368421052,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Bi-Gd-I,2,0.006578947368421052,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Ga,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-In,2,0.006578947368421052,2,2,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-S,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Sb,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Se,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Mg,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F,2,0.006578947368421052,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F-Yb,2,0.006578947368421052,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Er,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Gd,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Lu,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Mg,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Nd,2,0.006578947368421052,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cl-Y,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Cs-Pa-Se,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Ga-Pa,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Li-Pa,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Mn-Pa,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Pa-Pd,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Pa-Sn,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Pa-Tl,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Sr,2,0.006578947368421052,2,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,F-Tm-Zn,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Gd-I-Sb,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pa-Se,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Pm-Pt,2,0.006578947368421052,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-K-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Li-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Na-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Pd-Pt,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Se,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ac-Te,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ag-Pm-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,As-Gd-I,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Au-Pm-Te,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-Cd-F,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Hg,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Li-Pa,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Mg,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Pa,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Sc,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Sr,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Yb,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ba-F-Zn,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Cl-Er,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Cu-Er,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Dy,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-F,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-K-Rb,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Li-Rb,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Na-Rb,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Er-Ni,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Mo,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-Nd,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Br-V,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-Cd-F,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F-Li-Pa,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F-Pa,1,0.003289473684210526,1,1,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F-Sr,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-F-Zn,1,0.003289473684210526,1,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
300,raw_topR,Ca-Gd-I,1,0.003289473684210526,0,0,completed_current_MP_hull_shift_utility_audit;not_strict_alpha_temporal_certificate;not_prospective_discovery;no_t1_label_used_for_selection
