chemical_system,entry_id,formula,energy,energy_per_atom,thermo_type,database_version
Ba-F-Sc,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1008681-GGA,Sc,-5.61301517,-5.61301517,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1179500-GGA,ScF3,-28.29314852,-7.07328713,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-10641-GGA,Sc,-6.23023766,-6.23023766,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1078300-GGA,ScF3,-58.51754645,-7.31469330625,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-36-GGA,Sc,-6.28552115,-6.28552115,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-10694-GGA,ScF3,-29.26063189,-7.3151579725,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1078164-GGA,Ba3Sc4,-28.20839597,-4.029770852857143,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1055932-GGA,Sc,-6.27999419,-6.27999419,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Sc,mp-1056366-GGA,Sc,-6.22467989,-6.22467989,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-69-GGA,Sm,-18.87434454,-4.718586135,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1183357-GGA,Ba3Sm,-19.37309448,-2.42163681,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-32958-GGA,Sm2F,-83.39904693,-5.559936462,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-68-GGA,Sm,-9.39304241,-4.696521205,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1206711-GGA,SmF2,-19.36561892,-6.455206306666667,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-7384-GGA,SmF3,-112.95242506,-7.05952656625,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-18690-GGA,SmF3,-164.4160927,-6.850670529166667,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1183317-GGA,Ba3Sm,-9.67188288,-2.41797072,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-86-GGA,Sm,-14.15304743,-4.717682476666667,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-21377-GGA,Sm,-4.70806701,-4.70806701,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1183353-GGA,Ba3Sm,-9.62742608,-2.40685652,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Sm,mp-1183309-GGA,BaSm3,-15.23729869,-3.8093246725,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183330-GGA,Ba3Sr,-7.43989528,-1.85997382,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1179325-GGA,Sr,-1.28977295,-1.28977295,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183345-GGA,Ba3Sr,-7.38888498,-1.847221245,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1227725-GGA,BaSr,-3.60324364,-1.80162182,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1019258-GGA,SrF2,-35.39446496,-5.899077493333333,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1102240-GGA,SrF2,-72.0656335,-6.005469458333334,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-567826-GGA,Sr,-6.164629,-1.54115725,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-639774-GGA,Sr,-1.29243919,-1.29243919,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-727311-GGA,SrF3,-40.51104317,-5.06388039625,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1102911-GGA,SrF2,-72.27011135,-6.022509279166666,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183324-GGA,BaSr3,-6.94837199,-1.7370929975,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-95-GGA,Sr,-1.6764370400000002,-1.6764370400000002,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183335-GGA,BaSr3,-6.96105281,-1.7402632025,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1056418-GGA,Sr,-0.28976532,-0.28976532,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1187177-GGA,SrF3,-19.92309654,-4.980774135,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-10617-GGA,Sr,-2.86168915,-1.430844575,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-139-GGA,Sr,-3.3677998,-1.6838999,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-981-GGA,SrF2,-18.21012674,-6.070042246666667,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-19858-GGA,Sr,-1.45310347,-1.45310347,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-984699-GGA,BaSr3,-13.81724905,-1.72715613125,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1187073-GGA,Sr,-5.06848036,-1.6894934533333332,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1183369-GGA,Ba3Sr,-14.76540436,-1.845675545,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1187162-GGA,SrF,-18.6205875,-4.655146875,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-76-GGA,Sr,-1.68309892,-1.68309892,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-1227650-GGA,BaSr4,-8.70715978,-1.741431956,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Sr,mp-867202-GGA,Sr,-6.7262302,-1.68155755,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-971769-GGA,Tm,-17.86104114,-4.465260285,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-10660-GGA,Tm,-4.44439962,-4.44439962,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1183349-GGA,Ba3Tm,-18.57591664,-2.32198958,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1183336-GGA,Ba3Tm,-9.21088454,-2.302721135,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-7693-GGA,BaTm2F8,-74.9136444,-6.810331309090909,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-10661-GGA,Tm,-4.33511589,-4.33511589,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-143-GGA,Tm,-8.94451295,-4.472256475,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1018122-GGA,Tm,-13.42750627,-4.475835423333334,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-865194-GGA,TmF3,-26.70121601,-6.6753040025,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1187558-GGA,TmF3,-26.62588431,-6.6564710775,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Tm,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778079-GGA,BaYF5,-48.06810552,-6.866872217142857,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-776825-GGA,BaY3F11,-427.82640395,-7.130440065833333,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1183333-GGA,Ba3Y,-11.30441246,-2.826103115,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-9-GGA,Y,-6.44250777,-6.44250777,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778080-GGA,BaY3F11,-214.54369301,-7.151456433666667,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-777233-GGA,BaYF5,-191.71079978,-6.846814277857143,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-752420-GGA,Ba3Y2F12,-229.27549073,-6.74339678617647,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-777744-GGA,Ba2YF7,-266.32242334,-6.6580605835,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1191736-GGA,YF3,-178.53085874,-7.438785780833334,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-768222-GGA,BaY2F8,-77.53995503,-7.049086820909091,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-757176-GGA,BaYF5,-95.81409589,-6.8438639921428575,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778102-GGA,BaYF5,-192.49253608,-6.874733431428572,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-34578-GGA,Ba4Y3F17,-326.71126632000005,-6.806484715000001,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-752675-GGA,BaYF5,-96.6937634,-6.906697385714287,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1187717-GGA,Y,-25.83815292,-6.45953823,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1187739-GGA,Y,-19.39941334,-6.466471113333333,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-768369-GGA,Ba2YF7,-264.19834255,-6.60495856375,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-754920-GGA,BaYF5,-191.66356272,-6.845127240000001,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778086-GGA,Ba3Y2F12,-454.47128028,-6.683401180588235,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-112-GGA,Y,-12.92584295,-6.462921475,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-753793-GGA,Ba2YF7,-132.23550774,-6.611775387,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-768355-GGA,BaYF5,-288.55076425,-6.870256291666666,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-777258-GGA,Ba3YF9,-335.55906661,-6.453058973269231,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-752674-GGA,BaY3F11,-215.34035703,-7.178011901,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-768350-GGA,Ba2YF7,-263.70753908,-6.592688477,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-768240-GGA,BaY2F8,-78.37646703,-7.125133366363636,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778387-GGA,Ba5Y3F19,-358.58390748,-6.640442731111111,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-556242-GGA,YF3,-87.33276089,-7.277730074166667,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778072-GGA,Ba2Y5F19,-368.16662165,-7.080127339423076,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-2416-GGA,YF3,-119.65122559,-7.478201599375,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1183355-GGA,Ba3Y,-22.72903909,-2.84112988625,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778071-GGA,BaYF5,-287.01429177,-6.833673613571428,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-792780-GGA,Ba5Y3F19,-358.11812412,-6.631817113333334,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-777978-GGA,BaYF5,-381.33069745,-6.809476740178572,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-753990-GGA,BaY2F8,-77.57550591,-7.052318719090909,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1178515-GGA,BaYF5,-96.13503169,-6.866787977857143,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-778377-GGA,Ba5Y3F19,-358.33633606,-6.635858075185185,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-1178552-GGA,BaYF5,-384.98325862,-6.874701046785715,GGA_GGA+U,2025.09.25
Ba-F-Y,mp-755751-GGA,BaYF5,-191.75234351,-6.8482979825,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1008283-GGA,Ba,-2.382286569999999,-1.1911432849999994,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1977763-GGA,Ba,-1.5597617,-1.5597617,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-1058581-GGA,Ba,-3.80062987,-1.900314935,GGA_GGA+U,2025.09.25
Ba-F-Yb,mp-10679-GGA,Ba,-1.90597602,-1.90597602,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-541827-GGA,Ba2Zn7F18,-127.01873152,-4.704397463703704,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1029-GGA,BaF2,-18.23388522,-6.07796174,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1244987-GGA,Zn,-120.13688532,-1.2013688532,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-31026-GGA,Ba6Zn7F26,-199.88910285,-5.1253616115384615,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-605790-GGA,Ba,-1.74350121,-1.74350121,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-7739-GGA,Ba2ZnF6,-49.18088127,-5.464542363333333,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1245184-GGA,Zn,-121.08917173,-1.2108917173,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-639747-GGA,Ba,-1.6229062,-1.6229062,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1187812-GGA,Zn,-3.74668138,-1.2488937933333333,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-570384-GGA,Ba,-7.15498957,-1.7887473925,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-672225-GGA,BaZn13,-41.47651765,-1.4813042017857143,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-3881-GGA,BaZnF4,-62.37494357,-5.197911964166667,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-555585-GGA,BaF2,-72.45334958,-6.0377791316666665,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1873-GGA,ZnF2,-25.78340756,-4.297234593333333,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-2646972-GGA,Zn,-1.25453823,-1.25453823,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-122-GGA,Ba,-1.91897494,-1.91897494,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-303-GGA,BaZn5,-19.08867092,-1.5907225766666666,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-30435-GGA,BaZn2,-10.06098318,-1.67683053,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-2647117-GGA,Zn,-1.18808118,-1.18808118,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-8644-GGA,BaF2,-35.65005833,-5.941676388333334,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1018178-GGA,Ba2Zn,-5.5310782,-1.8436927333333333,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-79-GGA,Zn,-2.51948722,-1.25974361,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-902-GGA,BaZn,-3.51347611,-1.756738055,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1245093-GGA,Zn,-120.46746948,-1.2046746948,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-760482-GGA,F2,-7.63205315,-1.9080132875,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1192072-GGA,BaZnF4,-124.24232329,-5.176763470416667,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1080821-GGA,BaF3,-40.86655656,-5.10831957,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-56-GGA,Ba,-3.80600479,-1.903002395,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-561203-GGA,F2,-7.64591587,-1.9114789675,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-21848-GGA,F2,-9.20466202,-1.1505827525,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1067793-GGA,F2,-6.53697971,-1.6342449275,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-7709-GGA,ZnF2,-51.49817333,-4.291514444166666,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-561367-GGA,F2,-7.60855576,-1.90213894,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1183303-GGA,BaF3,-20.18844657,-5.0471116425,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1096835-GGA,Ba,-5.62188725,-1.4054718125,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1096840-GGA,Ba,-3.83779937,-1.918899685,GGA_GGA+U,2025.09.25
Ba-F-Zn,mp-1214592-GGA,Ba2Zn3F10,-150.4577524,-5.015258413333333,GGA_GGA+U,2025.09.25
