material_id,formula,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,K300_PARC_release_seed_count,K300_raw_topK_requested_budget_seed_count,K300_raw_topR_matched_release_size_seed_count,K500_PARC_release_seed_count,K500_raw_topK_requested_budget_seed_count,K500_raw_topR_matched_release_size_seed_count,stable_exact_t0
wbm-3-23004,F6 Mg1 Ni1,-2.335803,0.055124,A6BC_cF32_225_e_a_b:F-Mg-Ni,True,F-Mg-Ni,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-23005,F6 Mg1 Pa1,-4.051069,-2.615062,A6BC_cF32_225_e_a_b:F-Mg-Pa,True,F-Mg-Pa,8.0,8.0,8.0,8.0,8.0,8.0,True
wbm-3-23018,F6 Mg1 Zn1,-2.350227,0.061915,A6BC_cF32_225_e_a_b:F-Mg-Zn,True,F-Mg-Zn,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-23070,F6 Mn1 Rb1,-2.405683,-0.011274,A6BC_hR24_166_h_a_b:F-Mn-Rb,True,F-Mn-Rb,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-23101,Eu1 F6 Na2,-3.049485,-0.036835,AB6C2_hP9_162_a_k_d:Eu-F-Na,True,Eu-F-Na,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-3-23104,F6 La1 Na2,-3.260751,0.053154,A6BC2_hP9_162_k_a_d:F-La-Na,True,F-La-Na,0.0,0.0,0.0,0.0,13.0,0.0,False
wbm-3-23120,F6 Na2 Tm1,-3.296384,-0.158056,A6B2C_hP9_162_k_c_b:F-Na-Tm,True,F-Na-Tm,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-3-23130,Co1 F6 Na1,-1.982367,-0.152747,AB6C_cF32_225_a_e_b:Co-F-Na,True,Co-F-Na,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-23141,F6 Mn1 Na1,-2.344567,-0.11093,A6BC_hR24_166_h_a_b:F-Mn-Na,True,F-Mn-Na,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-23142,F6 Na1 Ni1,-1.726279,-0.032219,A6BC_cF32_225_e_a_b:F-Na-Ni,True,F-Na-Ni,0.0,7.0,0.0,0.0,9.0,0.0,True
wbm-3-23147,F6 Na1 Rh1,-2.11312,-0.117733,A6BC_cF32_225_e_a_b:F-Na-Rh,True,F-Na-Rh,0.0,1.0,0.0,0.0,9.0,0.0,True
wbm-3-23153,F6 Na1 Zn1,-1.67238,0.058383,A6BC_mC16_12_ij_a_d:F-Na-Zn,True,F-Na-Zn,0.0,0.0,0.0,0.0,9.0,0.0,False
wbm-3-23205,Cs1 F6 Ni1,-1.810041,-0.003911,AB6C_hR24_148_a_f_b:Cs-F-Ni,True,Cs-F-Ni,0.0,7.0,0.0,0.0,11.0,0.0,True
wbm-3-23218,F6 In1 Ni1,-2.238804,0.094593,A6BC_cF32_225_e_a_b:F-In-Ni,True,F-In-Ni,0.0,7.0,0.0,0.0,9.0,0.0,False
wbm-3-23220,F6 La1 Ni1,-3.079379,0.082812,A6BC_cF32_225_e_a_b:F-La-Ni,True,F-La-Ni,0.0,2.0,0.0,0.0,13.0,0.0,False
wbm-3-23243,F6 Ni1 Sr1,-2.567765,0.045749,A6BC_cF32_225_e_a_b:F-Ni-Sr,True,F-Ni-Sr,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-23250,F6 Ni1 Tm1,-3.150695,-0.173227,A6BC_hR24_148_f_a_b:F-Ni-Tm,True,F-Ni-Tm,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-23261,F6 Pa1 Pb1,-3.615917,-2.241511,A6BC_cF32_225_e_a_b:F-Pa-Pb,True,F-Pa-Pb,12.0,12.0,12.0,12.0,12.0,12.0,True
wbm-3-23274,F6 Pa1 Pd1,-3.255209,-2.318409,A6BC_aP8_2_3i_b_c:F-Pa-Pd,True,F-Pa-Pd,12.0,12.0,12.0,12.0,12.0,12.0,True
wbm-3-23279,F6 Pd1,-1.196391,-0.125757,A6B_hR21_148_f_a:F-Pd,True,F-Pd,0.0,0.0,0.0,0.0,12.0,0.0,True
wbm-3-23347,F6 Hg1 Rb1,-1.577883,-0.030054,A6BC_aP8_2_3i_b_e:F-Hg-Rb,True,F-Hg-Rb,0.0,3.0,0.0,0.0,8.0,0.0,True
wbm-3-23353,F6 Os1 Rb1,-2.4876,-0.235366,A6BC_hR24_166_h_a_b:F-Os-Rb,True,F-Os-Rb,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-3-23362,F6 Rb1 Tm1,-2.980643,-0.011512,A6BC_aP8_2_3i_b_e:F-Rb-Tm,True,F-Rb-Tm,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-23431,Ba1 F6 Sc1,-3.66283,0.053242,AB6C_cF32_225_a_e_b:Ba-F-Sc,True,Ba-F-Sc,1.0,12.0,1.0,0.0,12.0,0.0,False
wbm-3-23443,Cu1 F6 Sc1,-2.924169,-0.095119,AB6C_cF32_225_a_e_b:Cu-F-Sc,True,Cu-F-Sc,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-23453,F6 Hg1 Sc1,-2.764347,0.02492,A6BC_cF32_225_e_a_b:F-Hg-Sc,True,F-Hg-Sc,0.0,3.0,0.0,0.0,8.0,0.0,False
wbm-3-23481,F6 Sc1 Sr1,-3.684775,0.05163,A6BC_cF32_225_e_a_b:F-Sc-Sr,True,F-Sc-Sr,0.0,8.0,0.0,0.0,8.0,0.0,False
wbm-3-23489,F6 Sc1 Yb1,-3.788693,0.068448,A6BC_cF32_225_e_a_b:F-Sc-Yb,True,F-Sc-Yb,0.0,8.0,0.0,0.0,8.0,0.0,False
wbm-3-23554,Ba1 F6 Sr1,-2.977288,0.176781,AB6C_cF32_225_a_e_b:Ba-F-Sr,True,Ba-F-Sr,8.0,12.0,8.0,4.0,12.0,4.0,False
wbm-3-23557,Cd1 F6 Sr1,-2.4389,0.07856,AB6C_cF32_225_a_e_b:Cd-F-Sr,True,Cd-F-Sr,8.0,11.0,8.0,6.0,11.0,6.0,False
wbm-3-23560,Eu1 F6 Sr1,-3.478369,0.015016,AB6C_cF32_225_a_e_b:Eu-F-Sr,True,Eu-F-Sr,0.0,10.0,0.0,0.0,10.0,0.0,False
wbm-3-23562,F6 Gd1 Sr1,-3.713235,-0.069639,A6BC_cF32_225_e_a_b:F-Gd-Sr,True,F-Gd-Sr,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-23582,F6 Sr1 Yb1,-3.123131,0.172007,A6BC_cF32_225_e_a_b:F-Sr-Yb,True,F-Sr-Yb,4.0,8.0,4.0,0.0,8.0,0.0,False
wbm-3-23663,F6 Hg1 Tm1,-2.872199,-0.170772,A6BC_hR24_148_f_a_b:F-Hg-Tm,True,F-Hg-Tm,1.0,8.0,1.0,0.0,8.0,0.0,True
wbm-3-23694,F6 Np1 V1,-3.530411,-0.001131,A6BC_cF32_225_e_a_b:F-Np-V,True,F-Np-V,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23732,Cs2 F6 Y1,-3.238872,0.036483,A2B6C_cF36_225_c_e_a:Cs-F-Y,True,Cs-F-Y,0.0,0.0,0.0,0.0,11.0,0.0,False
wbm-3-23746,Ba1 F6 Zn1,-2.522499,0.024472,AB6C_cF32_225_a_e_b:Ba-F-Zn,True,Ba-F-Zn,3.0,12.0,3.0,0.0,12.0,0.0,False
wbm-3-23750,Er1 F6 Zn1,-3.175492,0.036451,AB6C_hR24_148_a_f_b:Er-F-Zn,True,Er-F-Zn,0.0,0.0,0.0,0.0,12.0,0.0,False
wbm-3-23753,F6 Gd1 Zn1,-3.154134,-0.121616,A6BC_hR24_148_f_a_b:F-Gd-Zn,True,F-Gd-Zn,1.0,11.0,1.0,0.0,11.0,0.0,True
wbm-3-23756,F6 Hg1 Zn1,-1.695241,-0.079056,A6BC_hR24_148_f_a_b:F-Hg-Zn,True,F-Hg-Zn,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23768,F6 Tl1 Zn1,-2.031782,-0.005541,A6BC_hR24_148_f_a_b:F-Tl-Zn,True,F-Tl-Zn,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-23792,Cs3 Eu1 F7,-2.988444,-0.032857,A3BC7_mC22_8_ab_a_3a2b:Cs-Eu-F,True,Cs-Eu-F,0.0,8.0,0.0,0.0,15.0,0.0,True
wbm-3-23794,Cs1 F7 Gd2,-4.144507,-0.28576,AB7C2_oC20_65_c_ahp_g:Cs-F-Gd,True,Cs-F-Gd,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-23813,F7 In1 Na3,-2.681793,0.004596,A7BC3_mC22_8_3a2b_a_ab:F-In-Na,True,F-In-Na,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-23833,Cs1 F7 Zr2,-3.542888,0.112109,AB7C2_oC20_65_c_ahp_g:Cs-F-Zr,True,Cs-F-Zr,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-23859,Ca1 F8 Tm2,-4.380048,-0.229627,AB8C2_mC22_8_a_2a3b_b:Ca-F-Tm,True,Ca-F-Tm,0.0,0.0,0.0,0.0,1.0,0.0,True
wbm-3-23892,F8 In1 Tm2,-3.855326,-0.169805,A8BC2_mC22_12_4i_a_i:F-In-Tm,True,F-In-Tm,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-3-23906,Ca1 Dy1 F8 Na2,-3.553418,-0.028527,ABC8D2_tI24_119_a_c_j_bd:Ca-Dy-F-Na,True,Ca-Dy-F-Na,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23908,Ca1 Er1 F8 Na2,-3.556722,-0.012185,ABC8D2_tI24_119_a_c_j_bd:Ca-Er-F-Na,True,Ca-Er-F-Na,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23911,Ca1 F8 Gd1 Na2,-3.53497,-0.019427,AB8CD2_tI24_119_a_j_c_bd:Ca-F-Gd-Na,True,Ca-F-Gd-Na,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-23913,Ca1 F8 Ho1 Na2,-3.554873,-0.011393,AB8CD2_tI24_119_a_j_c_bd:Ca-F-Ho-Na,True,Ca-F-Ho-Na,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23916,Ca1 F8 La1 Na2,-3.543655,-0.002159,AB8CD2_tI24_119_a_j_c_bd:Ca-F-La-Na,True,Ca-F-La-Na,0.0,0.0,0.0,0.0,6.0,0.0,True
wbm-3-23917,Ca1 F8 Lu1 Na2,-3.5606,-0.04057,AB8CD2_tI24_119_a_j_c_bd:Ca-F-Lu-Na,True,Ca-F-Lu-Na,0.0,1.0,0.0,0.0,8.0,0.0,True
wbm-3-23918,Ca1 F8 Na2 Nd1,-3.524188,0.006403,AB8C2D_tI24_119_a_j_bc_d:Ca-F-Na-Nd,True,Ca-F-Na-Nd,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-23926,Ca1 F8 Na2 Sc1,-3.461278,0.030259,AB8C2D_tI24_119_a_j_bc_d:Ca-F-Na-Sc,True,Ca-F-Na-Sc,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-23928,Ca1 F8 Na2 Sr1,-3.121246,-0.027541,AB8C2D_oI24_44_a_2e_ab_b:Ca-F-Na-Sr,True,Ca-F-Na-Sr,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-23931,Ca1 F8 Na2 Tm1,-3.562256,-0.152443,AB8C2D_tI24_119_a_j_bc_d:Ca-F-Na-Tm,True,Ca-F-Na-Tm,0.0,8.0,0.0,0.0,8.0,0.0,True
wbm-3-23934,Ca1 F8 Na2 Y1,-3.540631,-0.00421,AB8C2D_tI24_119_a_j_bc_d:Ca-F-Na-Y,True,Ca-F-Na-Y,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-23988,F8 Sr1 Tm2,-4.419173,-0.266495,A8BC2_mC22_12_gij_a_h:F-Sr-Tm,True,F-Sr-Tm,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-24009,Br2 Er2 F2,-2.485654,-0.498245,ABC_tP6_129_c_c_a:Br-Er-F,True,Br-Er-F,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-24028,Ce2 F2 I2,-2.44016,0.239448,ABC_tP6_129_c_a_c:Ce-F-I,True,Ce-F-I,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-24031,F2 Gd2 I2,-2.455755,-0.567117,ABC_tP6_129_a_c_c:F-Gd-I,True,F-Gd-I,8.0,11.0,8.0,4.0,11.0,4.0,True
wbm-3-25797,Br8 Fe2,-0.770185,-0.108913,A4B_mP10_13_2g_e:Br-Fe,True,Br-Fe,0.0,0.0,0.0,0.0,5.0,0.0,True
wbm-3-28622,Br6 Er2 Ga2,-1.556162,-0.515759,A3BC_mP10_11_ef_a_e:Br-Er-Ga,True,Br-Er-Ga,11.0,11.0,11.0,5.0,11.0,5.0,True
wbm-3-31771,Ge1 Pm1 Te2,-0.732908,-0.518138,ABC2_cF16_225_a_b_c:Ge-Pm-Te,True,Ge-Pm-Te,2.0,9.0,2.0,0.0,9.0,0.0,True
wbm-3-33234,H2 I4 Np2,-0.974405,-0.017624,AB2C_hP8_194_c_f_b:H-I-Np,True,H-I-Np,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-33246,Gd2 H2 I2,-1.169508,-0.734062,ABC_hR18_166_c_c_c:Gd-H-I,True,Gd-H-I,8.0,11.0,8.0,4.0,11.0,4.0,True
wbm-3-33580,Gd2 I2 Pb1,-1.218976,-0.633112,A2B2C_hP5_164_d_d_a:Gd-I-Pb,True,Gd-I-Pb,0.0,11.0,0.0,0.0,11.0,0.0,True
wbm-3-33581,Gd1 I2,-1.577846,-1.486754,AB2_hP3_164_a_d:Gd-I,True,Gd-I,6.0,6.0,6.0,6.0,6.0,6.0,True
wbm-3-33635,Ba2 I6,-1.534289,0.029032,AB3_mP8_11_e_3e:Ba-I,True,Ba-I,0.0,0.0,0.0,0.0,10.0,0.0,False
wbm-3-33636,Ba2 I6,-1.569626,-0.006306,AB3_oI16_71_e_gn:Ba-I,True,Ba-I,0.0,1.0,0.0,0.0,10.0,0.0,True
wbm-3-33640,Gd2 I6,-1.767586,-1.699276,AB3_mC16_12_g_ij:Gd-I,True,Gd-I,6.0,6.0,6.0,6.0,6.0,6.0,True
wbm-3-33668,Ce2 I8,-1.473863,-0.097168,AB4_mP10_13_e_2g:Ce-I,True,Ce-I,0.0,4.0,0.0,0.0,7.0,0.0,True
wbm-3-33680,I8 La2,-1.480279,0.014868,A4B_tI20_88_f_a:I-La,True,I-La,0.0,0.0,0.0,0.0,3.0,0.0,False
wbm-3-33684,I8 Nd2,-1.385952,-0.003261,A4B_tI20_88_f_a:I-Nd,True,I-Nd,0.0,0.0,0.0,0.0,4.0,0.0,True
wbm-3-33688,I8 Pr2,-1.39573,-0.010675,A4B_tI20_88_f_a:I-Pr,True,I-Pr,0.0,0.0,0.0,0.0,13.0,0.0,True
wbm-3-33715,Gd2 I2,-1.080147,-0.943493,AB_mC8_12_i_i:Gd-I,True,Gd-I,6.0,6.0,6.0,6.0,6.0,6.0,True
wbm-3-34422,Gd2 I2 In1,-1.115595,-0.587981,A2B2C_hP5_164_d_d_a:Gd-I-In,True,Gd-I-In,1.0,11.0,1.0,0.0,11.0,0.0,True
wbm-3-34442,Gd2 I2 In2,-0.876816,-0.283682,ABC_hP6_164_c_d_d:Gd-I-In,True,Gd-I-In,0.0,0.0,0.0,0.0,3.0,0.0,True
wbm-3-34798,Br6 Er1 K2,-1.945124,-0.97205,A6BC2_cF36_225_e_a_c:Br-Er-K,True,Br-Er-K,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-34978,Br6 Er1 K3,-2.206336,-0.928315,A6BC3_hR30_148_f_a_bc:Br-Er-K,True,Br-Er-K,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-35114,Br8 K2 Rb2,-1.3863,0.033696,A4BC_tI24_141_f_a_b:Br-K-Rb,True,Br-K-Rb,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-35118,Br6 Er1 K1 Rb2,-2.184682,-0.910099,A6BCD2_cF40_225_e_a_b_c:Br-Er-K-Rb,True,Br-Er-K-Rb,11.0,11.0,11.0,11.0,11.0,11.0,True
wbm-3-35747,K1 Pa1 Te2,-1.123033,-0.274511,ABC2_hR12_166_a_b_c:K-Pa-Te,True,K-Pa-Te,0.0,2.0,0.0,0.0,7.0,0.0,True
wbm-3-36015,Ba1 F6 Li2,-2.735062,0.064794,AB6C2_hP9_191_a_i_d:Ba-F-Li,True,Ba-F-Li,0.0,12.0,0.0,0.0,12.0,0.0,False
wbm-3-36017,F6 Li2 Mg1,-2.65175,0.031797,A6B2C_hP9_162_k_c_b:F-Li-Mg,True,F-Li-Mg,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-36018,F6 Li2 Pa1,-3.742597,-2.335524,A6B2C_hP9_162_k_c_b:F-Li-Pa,True,F-Li-Pa,10.0,10.0,10.0,10.0,10.0,10.0,True
wbm-3-36019,Ba1 Dy1 F8 Li2,-3.579095,0.01012,ABC8D2_tI24_82_a_c_2g_bd:Ba-Dy-F-Li,True,Ba-Dy-F-Li,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-36020,Ba1 Er1 F8 Li2,-3.581207,0.022422,ABC8D2_tI24_82_a_c_2g_bd:Ba-Er-F-Li,True,Ba-Er-F-Li,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-36021,Ba1 F8 Gd1 Li2,-3.555678,-0.084854,AB8CD2_tI24_82_a_2g_c_bd:Ba-F-Gd-Li,True,Ba-F-Gd-Li,0.0,1.0,0.0,0.0,7.0,0.0,True
wbm-3-36023,Ba1 F8 Ho1 Li2,-3.579909,0.008405,AB8CD2_tI24_82_a_2g_c_bd:Ba-F-Ho-Li,True,Ba-F-Ho-Li,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-36031,Ba1 F8 Li2 Sm1,-3.565801,0.016177,AB8C2D_tI24_82_a_2g_bc_d:Ba-F-Li-Sm,True,Ba-F-Li-Sm,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-36032,Ba1 F8 Li2 Tb1,-3.577973,0.016019,AB8C2D_tI24_82_a_2g_bc_d:Ba-F-Li-Tb,True,Ba-F-Li-Tb,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-36033,Ba1 F8 Li2 Tm1,-3.586216,0.022682,AB8C2D_tI24_82_a_2g_bc_d:Ba-F-Li-Tm,True,Ba-F-Li-Tm,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-36038,Ca1 Dy1 F8 Li2,-3.607011,-0.00631,ABC8D2_tI24_82_a_c_2g_bd:Ca-Dy-F-Li,True,Ca-Dy-F-Li,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-36039,Ca1 Er1 F8 Li2,-3.6111,-0.009173,ABC8D2_tI24_82_a_c_2g_bd:Ca-Er-F-Li,True,Ca-Er-F-Li,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-36041,Ca1 F8 Gd1 Li2,-3.581606,-0.099296,AB8CD2_tI24_82_a_2g_c_bd:Ca-F-Gd-Li,True,Ca-F-Gd-Li,0.0,6.0,0.0,0.0,8.0,0.0,True
wbm-3-36043,Ca1 F8 Ho1 Li2,-3.60884,-0.00904,AB8CD2_tI24_82_a_2g_c_bd:Ca-F-Ho-Li,True,Ca-F-Ho-Li,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-36044,Ca1 F8 In1 Li2,-3.047686,0.015363,AB8CD2_tI24_82_a_2g_c_bd:Ca-F-In-Li,True,Ca-F-In-Li,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-36049,Ca1 F8 Li2 Pa1,-3.864885,-1.753513,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Pa,True,Ca-F-Li-Pa,8.0,8.0,8.0,8.0,8.0,8.0,True
wbm-3-36050,Ca1 F8 Li2 Pr1,-3.571254,0.010765,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Pr,True,Ca-F-Li-Pr,0.0,0.0,0.0,0.0,1.0,0.0,False
wbm-3-36052,Ca1 F8 Li2 Sc1,-3.523455,0.020728,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Sc,True,Ca-F-Li-Sc,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-36053,Ca1 F8 Li2 Sm1,-3.589037,0.004427,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Sm,True,Ca-F-Li-Sm,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-36055,Ca1 F8 Li2 Tb1,-3.60491,-0.004315,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Tb,True,Ca-F-Li-Tb,0.0,0.0,0.0,0.0,8.0,0.0,True
wbm-3-36058,Ca1 F8 Li2 Tm1,-3.617465,-0.131841,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Tm,True,Ca-F-Li-Tm,0.0,8.0,0.0,0.0,8.0,0.0,True
wbm-3-36062,Ca1 F8 Li2 Y1,-3.593762,0.01002,AB8C2D_tI24_82_a_2g_bc_d:Ca-F-Li-Y,True,Ca-F-Li-Y,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-36108,Ca1 F8 Li2 Mg1,-3.03871,0.030017,AB8C2D_aP12_1_a_8a_2a_a:Ca-F-Li-Mg,True,Ca-F-Li-Mg,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-36133,F8 Li2 Sc1 Sr1,-3.516363,0.029889,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Sc-Sr,True,F-Li-Sc-Sr,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-36145,Dy1 F8 Li2 Sr1,-3.604957,-0.002187,AB8C2D_tI24_82_a_2g_bc_d:Dy-F-Li-Sr,True,Dy-F-Li-Sr,0.0,2.0,0.0,0.0,8.0,0.0,True
wbm-3-36146,Er1 F8 Li2 Sr1,-3.609128,-0.005132,AB8C2D_tI24_82_a_2g_bc_d:Er-F-Li-Sr,True,Er-F-Li-Sr,0.0,1.0,0.0,0.0,10.0,0.0,True
wbm-3-36148,F8 Gd1 Li2 Sr1,-3.581145,-0.096766,A8BC2D_tI24_82_2g_a_bc_d:F-Gd-Li-Sr,True,F-Gd-Li-Sr,0.0,8.0,0.0,0.0,8.0,0.0,True
wbm-3-36150,F8 Ho1 Li2 Sr1,-3.607365,-0.005496,A8BC2D_tI24_82_2g_a_bc_d:F-Ho-Li-Sr,True,F-Ho-Li-Sr,0.0,2.0,0.0,0.0,10.0,0.0,True
wbm-3-36154,F8 Li2 Nd1 Sr1,-3.580753,0.027716,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Nd-Sr,True,F-Li-Nd-Sr,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-36157,F8 Li2 Pr1 Sr1,-3.57476,0.009329,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Pr-Sr,True,F-Li-Pr-Sr,0.0,0.0,0.0,0.0,5.0,0.0,False
wbm-3-36160,F8 Li2 Sm1 Sr1,-3.590492,0.005041,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Sm-Sr,True,F-Li-Sm-Sr,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-36163,F8 Li2 Sr1 Tb1,-3.603368,-0.000704,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Sr-Tb,True,F-Li-Sr-Tb,0.0,0.0,0.0,0.0,2.0,0.0,True
wbm-3-36165,F8 Li2 Sr1 Tm1,-3.614857,-0.127165,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Sr-Tm,True,F-Li-Sr-Tm,0.0,7.0,0.0,0.0,7.0,0.0,True
wbm-3-36168,F8 Li2 Sr1 Yb1,-3.224254,0.02782,A8B2CD_aP12_1_8a_2a_a_a:F-Li-Sr-Yb,True,F-Li-Sr-Yb,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-36169,F8 Li2 Sr1 Y1,-3.593059,0.012792,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Sr-Y,True,F-Li-Sr-Y,0.0,0.0,0.0,0.0,7.0,0.0,False
wbm-3-36182,F8 Li2 Tm1 Yb1,-3.701804,-0.133621,A8B2CD_tI24_82_2g_ac_b_d:F-Li-Tm-Yb,True,F-Li-Tm-Yb,0.0,0.0,0.0,0.0,7.0,0.0,True
wbm-3-36185,Ba1 F8 Li2 Y1,-3.566348,0.025948,AB8C2D_tI24_82_a_2g_bc_d:Ba-F-Li-Y,True,Ba-F-Li-Y,0.0,0.0,0.0,0.0,2.0,0.0,False
wbm-3-36718,Br6 Er1 Li1 Rb2,-2.164989,-0.635276,A6BCD2_cF40_225_e_a_b_c:Br-Er-Li-Rb,True,Br-Er-Li-Rb,7.0,11.0,7.0,1.0,11.0,1.0,True
wbm-3-36743,Cl8 Co2 Li2,-1.354789,-0.151551,A4BC_mC12_12_2i_a_d:Cl-Co-Li,True,Cl-Co-Li,0.0,0.0,0.0,0.0,11.0,0.0,True
wbm-3-36854,F8 Li2 Mg2,-2.938025,0.031983,A4BC_mP12_14_2e_a_d:F-Li-Mg,True,F-Li-Mg,0.0,0.0,0.0,0.0,10.0,0.0,False
wbm-3-36858,F8 Li2 Pa2,-3.529983,-2.474685,A4BC_mC24_15_2f_e_e:F-Li-Pa,True,F-Li-Pa,10.0,10.0,10.0,10.0,10.0,10.0,True
wbm-3-36863,F8 Li2 Sr2,-3.149992,0.021591,A4BC_mC24_5_ab3c_c_c:F-Li-Sr,True,F-Li-Sr,0.0,0.0,0.0,0.0,10.0,0.0,False
wbm-3-38570,Br6 Mg2,-1.393998,0.045805,A3B_mC16_12_ij_g:Br-Mg,True,Br-Mg,0.0,9.0,0.0,0.0,10.0,0.0,False
wbm-3-38571,Br6 Mg2,-1.421424,0.018379,A3B_oC16_63_cg_a:Br-Mg,True,Br-Mg,0.0,10.0,0.0,0.0,10.0,0.0,False
wbm-3-38572,Br6 Mg2,-1.416568,0.023235,A3B_aP8_2_3i_i:Br-Mg,True,Br-Mg,0.0,0.0,0.0,0.0,8.0,0.0,False
wbm-3-38574,Br8 Mg2,-1.261095,-0.109247,A4B_mP10_13_2g_e:Br-Mg,True,Br-Mg,0.0,10.0,0.0,0.0,10.0,0.0,True
wbm-3-38575,Br8 Mg2,-1.35087,-0.199022,A4B_mC20_9_4a_a:Br-Mg,True,Br-Mg,4.0,10.0,4.0,1.0,10.0,1.0,True
wbm-3-38577,Br6 Mg1 Rb2,-1.542069,0.036913,A6BC2_cF36_225_e_a_c:Br-Mg-Rb,True,Br-Mg-Rb,0.0,0.0,0.0,0.0,4.0,0.0,False
wbm-3-38649,Cl6 Mg2,-1.60525,0.09391,A3B_aP8_2_3i_i:Cl-Mg,True,Cl-Mg,3.0,9.0,3.0,0.0,9.0,0.0,False
wbm-3-38660,Cl6 Mg1 Rb2,-1.709807,0.062203,A6BC2_cF36_225_e_a_c:Cl-Mg-Rb,True,Cl-Mg-Rb,0.0,0.0,0.0,0.0,10.0,0.0,False
wbm-3-38661,Cl6 Mg1 Rb2,-1.773708,-0.001699,A6BC2_mC18_12_ij_a_i:Cl-Mg-Rb,True,Cl-Mg-Rb,0.0,0.0,0.0,0.0,10.0,0.0,True
wbm-3-38662,Cl6 Cs2 Mg1 Rb1,-2.024679,0.036443,A6B2CD_cF40_225_e_c_a_b:Cl-Cs-Mg-Rb,True,Cl-Cs-Mg-Rb,0.0,0.0,0.0,0.0,4.0,0.0,False
