candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy
pgcgm-66ebf59a148f3232,PGCGM_generated_candidates,Y2BrF2,40.0,AB2C2::Br-F-Y,,1.tar.gz::P4#mmm---817_1.cif,66ebf59a148f3232b2a709bea7c5b48c5c03418f839c6a6eb4ece60560476ff1,-1.7960071563720703,-1.867703886078257,scored,-3.6637110424503274,1.867703886078257
pgcgm-2baa42b0ce2b2ba3,PGCGM_generated_candidates,Y2TiRe2,40.0,AB2C2::Re-Ti-Y,,1.tar.gz::P4#mmm---127_0.cif,2baa42b0ce2b2ba3c5b9c712c13a55fdd8b3c856dc359a45bc68482bb0c16f2e,-2.9556808471679688,-6.209630220594933,scored,-9.165311067762902,6.209630220594933
pgcgm-815e3f14bf85cc01,PGCGM_generated_candidates,ZnCoBr,24.0,ABC::Br-Co-Zn,,1.tar.gz::Pnma---85_0.cif,815e3f14bf85cc01d4ba2ad85ad0fc53973c6d2183e5af54a4498cbfbf6d28fe,8.936335563659668,-12.267460875522545,scored,-3.331125311862876,12.267460875522545
pgcgm-35d0b66761e2562d,PGCGM_generated_candidates,Sr2Hg2Pb,20.0,AB2C2::Hg-Pb-Sr,,1.tar.gz::Pnma---396_1.cif,35d0b66761e2562d87f47d680ec91313d32206212ae4d6fce58ebb006aac8790,4.143684387207031,-5.687402787306565,scored,-1.5437184000995345,5.687402787306565
pgcgm-5b7eb891d1f97980,PGCGM_generated_candidates,Sr(CoHg)2,40.0,AB2C2::Co-Hg-Sr,,1.tar.gz::Cmcm---747_1.cif,5b7eb891d1f97980cabb2142df6a40c694a0e4e0d0915657fee162f0395b027e,8.374349594116211,-11.688055502035681,scored,-3.31370590791947,11.688055502035681
pgcgm-7aedb3ed812ea227,PGCGM_generated_candidates,LiZnP2,32.0,ABC2::Li-P-Zn,,1.tar.gz::Cmcm---607_2.cif,7aedb3ed812ea2271d604a762758c50d2b09f60af7aefb26d7b4d8660e4cfe63,9.202329635620115,-12.730763942189656,scored,-3.5284343065695407,12.730763942189656
pgcgm-8379856d3beba87e,PGCGM_generated_candidates,NiIO,24.0,ABC::I-Ni-O,,1.tar.gz::Pnma---307_0.cif,8379856d3beba87ee679338aaf4468ff70ef744f58edb514686fac06b0734b77,7.712803840637207,-11.794463475741669,scored,-4.081659635104461,11.794463475741669
pgcgm-f8df86ee433cfe2d,PGCGM_generated_candidates,Nb2Cr2Pt,20.0,AB2C2::Cr-Nb-Pt,,1.tar.gz::Pnma---349_1.cif,f8df86ee433cfe2dccb5add1e59f94742af5129eaba49e46360bb6691cbef863,-1.0218076705932615,-8.140618550380928,scored,-9.16242622097419,8.140618550380928
pgcgm-88c4ad89a80d2d55,PGCGM_generated_candidates,YNbAu,24.0,ABC::Au-Nb-Y,,1.tar.gz::P4#mmm---828_0.cif,88c4ad89a80d2d55741c77818fd26fc83ee89fc920c34321fd5f5d70c5df7d7d,5.842121601104736,-12.481048963061818,scored,-6.638927361957082,12.481048963061818
pgcgm-bef4190314a7b533,PGCGM_generated_candidates,BaLiFe,24.0,ABC::Ba-Fe-Li,,1.tar.gz::Pnma---176_0.cif,bef4190314a7b53354f1f7969047403a7ead4b1c910626477b9c2e1e92219a13,6.3131914138793945,-10.432991127135386,scored,-4.119799713255992,10.432991127135386
pgcgm-0e8bcf294698dd2c,PGCGM_generated_candidates,CaCdOs,36.0,ABC::Ca-Cd-Os,,1.tar.gz::P6_3mc---734_0.cif,0e8bcf294698dd2c912fb6c209772442dff39bf32d8ba97763c824e791e5b9ef,8.230745315551758,-12.972275749176191,scored,-4.741530433624433,12.972275749176191
pgcgm-73788d116043ed24,PGCGM_generated_candidates,GaSnSb,24.0,ABC::Ga-Sb-Sn,,1.tar.gz::Pnma---419_2.cif,73788d116043ed2410c069b4dea39ed68d27ce9c40ee9e52942d51316cda79d6,5.924837112426758,-9.649301599194363,scored,-3.7244644867676047,9.649301599194363
pgcgm-fdc89d3d24c20dff,PGCGM_generated_candidates,BaTaW2,32.0,ABC2::Ba-Ta-W,,1.tar.gz::P4#nmm---356_2.cif,fdc89d3d24c20dff7619167d9e3e792fe097de6da7c60bf8a27d36761c018be0,0.8448343276977539,-10.76832134493683,scored,-9.923487017239076,10.76832134493683
pgcgm-00c87e043c2ff1c0,PGCGM_generated_candidates,V2Zn2Pt,40.0,AB2C2::Pt-V-Zn,,1.tar.gz::Immm---921_1.cif,00c87e043c2ff1c0ac38f03f2d4770c4f0491f2ff3b108b66c72e39409b25a7b,3.786907196044922,-9.16576381267647,scored,-5.3788566166315475,9.16576381267647
pgcgm-6eabd4d017375ad4,PGCGM_generated_candidates,RbGaBi,24.0,ABC::Bi-Ga-Rb,,1.tar.gz::Pnma---158_1.cif,6eabd4d017375ad4b586a3a7df70efa93fdc1741b3ad5c7be669e45908f857fb,7.855473518371582,-10.480523024341938,scored,-2.625049505970355,10.480523024341938
pgcgm-b424b1ad03c94cf1,PGCGM_generated_candidates,TiReIr,36.0,ABC::Ir-Re-Ti,,1.tar.gz::P6_3mc---290_2.cif,b424b1ad03c94cf15d3590eb05410005ea7bde8c99af6a336eac8a121498afc6,3.455584526062012,-13.220267963392832,scored,-9.76468343733082,13.220267963392832
pgcgm-b7b736c0adcdc50d,PGCGM_generated_candidates,VPPb,24.0,ABC::P-Pb-V,,1.tar.gz::Pnma---839_1.cif,b7b736c0adcdc50d830b21d9d20a8b0437f8ba13ee1165106cc17ef4ad11dd09,6.910647392272949,-12.99140903046312,scored,-6.08076163819017,12.99140903046312
pgcgm-c0818c807eed2ad0,PGCGM_generated_candidates,Ag2SnIr2,40.0,AB2C2::Ag-Ir-Sn,,1.tar.gz::Cmcm---92_0.cif,c0818c807eed2ad00a461ca4a8179563ee593d949092f76ed435094782a8637f,4.002087593078613,-9.496096707866052,scored,-5.4940091147874375,9.496096707866052
pgcgm-4053901639469182,PGCGM_generated_candidates,Cu2Tc2Ru,40.0,AB2C2::Cu-Ru-Tc,,1.tar.gz::Immm---30_0.cif,405390163946918207e62ec4453bfa1018426905b84c72083b0d6f8bb46376ed,0.3338470458984375,-8.009085480354509,scored,-7.675238434456071,8.009085480354509
pgcgm-5021befb608210eb,PGCGM_generated_candidates,Y(VZn)2,40.0,AB2C2::V-Y-Zn,,1.tar.gz::P4#mmm---21_0.cif,5021befb608210eb62d06a176d68946f052800261ed8e1fd418159b9812771c3,5.909592628479004,-11.355969886834316,scored,-5.446377258355312,11.355969886834316
pgcgm-338fca24c2feb320,PGCGM_generated_candidates,CaHfRe,24.0,ABC::Ca-Hf-Re,,1.tar.gz::Pnma---323_2.cif,338fca24c2feb3208753e358d8d651f8e546f77c4540f40328e8f3812e3b035c,5.991060256958008,-14.128000050390922,scored,-8.136939793432914,14.128000050390922
pgcgm-e553534cde3b1a34,PGCGM_generated_candidates,Re2AgH,32.0,ABC2::Ag-H-Re,,1.tar.gz::Cmcm---705_0.cif,e553534cde3b1a34059f60c575486a8a3d269bf523460ccc1e1e74baaf7761a1,-2.450912475585937,-5.346060347847901,scored,-7.796972823433838,5.346060347847901
pgcgm-8e1bea8c40ddd85c,PGCGM_generated_candidates,Ba(ZnAs)2,40.0,AB2C2::As-Ba-Zn,,1.tar.gz::P4#mmm---388_0.cif,8e1bea8c40ddd85ccc71ea51b2df096b2e5b411a7e462767e13f368b4d92eea0,6.290827751159668,-9.079833091727062,scored,-2.7890053405673942,9.079833091727062
pgcgm-8eb56df72985269c,PGCGM_generated_candidates,Y4AsIr4,36.0,AB4C4::As-Ir-Y,,1.tar.gz::P4#nmm---485_1.cif,8eb56df72985269c0fea1bbe1311192e751f0ecdf57c276e3119c8f69470ebbf,-2.696056842803955,-4.648017621290725,scored,-7.34407446409468,4.648017621290725
pgcgm-cd7682237a0f8764,PGCGM_generated_candidates,Hg2Ge2S,40.0,AB2C2::Ge-Hg-S,,1.tar.gz::P4#nmm---972_1.cif,cd7682237a0f87645748f7f1db1165651533f3674cb77a28d76b71222e09f08d,7.592864513397217,-10.40087874505143,scored,-2.8080142316542136,10.40087874505143
pgcgm-65e77e20066910ae,PGCGM_generated_candidates,Sr(ZrSe)4,36.0,AB4C4::Se-Sr-Zr,,1.tar.gz::Immm---164_0.cif,65e77e20066910aecc3cee5190de08f21c7148a79ba6c58d123e70b56349bc0e,2.745083808898926,-8.30853247884089,scored,-5.563448669941964,8.30853247884089
pgcgm-ddbc2650a7773cd6,PGCGM_generated_candidates,ZrAsIr,36.0,ABC::As-Ir-Zr,,1.tar.gz::P-3m1---53_0.cif,ddbc2650a7773cd6a0ba26529460d864548093601dff048797a7ed416bb051bd,4.246973991394043,-11.634175903653972,scored,-7.387201912259928,11.634175903653972
pgcgm-42eba570e0c2855c,PGCGM_generated_candidates,Sr(AlAs)4,36.0,AB4C4::Al-As-Sr,,1.tar.gz::Immm---959_2.cif,42eba570e0c2855ce18fe1e74f47b6cb4d7f4f66c0a8cfabab61d2b8fce9b0cf,7.893573760986328,-11.844825578018604,scored,-3.951251817032275,11.844825578018604
pgcgm-868ab7cc7deb017e,PGCGM_generated_candidates,CrHgPb,36.0,ABC::Cr-Hg-Pb,,1.tar.gz::P6_3mc---14_0.cif,868ab7cc7deb017e7dbfc4f2818180d47078383bfd7047a0d6a764e1d16ad89c,6.543376445770264,-11.116964165289222,scored,-4.573587719518959,11.116964165289222
pgcgm-fccc48a3158e1434,PGCGM_generated_candidates,Ba2NbO2,40.0,AB2C2::Ba-Nb-O,,1.tar.gz::Immm---624_1.cif,fccc48a3158e14343ddc151b87873e38cc2b473963e3ba999ca2b0d9375033bd,6.973634243011475,-11.757057991891326,scored,-4.783423748879852,11.757057991891326
pgcgm-3b6c704ecfa3e351,PGCGM_generated_candidates,CrPI,36.0,ABC::Cr-I-P,,1.tar.gz::P-3m1---573_1.cif,3b6c704ecfa3e3516fd55ca1fb272fe12d0a952ef6400fe7e4998e593831d874,6.736509323120117,-12.274380661896998,scored,-5.537871338776881,12.274380661896998
pgcgm-90239107295c9b58,PGCGM_generated_candidates,Mg(CrGa)4,36.0,AB4C4::Cr-Ga-Mg,,1.tar.gz::Immm---797_2.cif,90239107295c9b588760adea2ae2381b466d9c80ecaf9ba58b97278f1662ad2e,7.795477867126465,-13.630246638484614,scored,-5.83476877135815,13.630246638484614
pgcgm-36bee093b236e14c,PGCGM_generated_candidates,Bi2PIr2,40.0,AB2C2::Bi-Ir-P,,1.tar.gz::Immm---750_1.cif,36bee093b236e14c32d4299942e09f0bafcdc39d53677578f387ccf825c8f32f,-2.9262256622314453,-3.2520708904642177,scored,-6.178296552695663,3.2520708904642177
pgcgm-508ed15d0d3f49d7,PGCGM_generated_candidates,CaCdOs,36.0,ABC::Ca-Cd-Os,,1.tar.gz::P6_3mc---734_2.cif,508ed15d0d3f49d791e95cc406f9d8fb48d7203c7460d73217bd82fc592f7149,1.6483697891235352,-6.389900222747968,scored,-4.741530433624433,6.389900222747968
pgcgm-9f3e04cbab7ea55c,PGCGM_generated_candidates,CdTeIr,24.0,ABC::Cd-Ir-Te,,1.tar.gz::Pnma---58_2.cif,9f3e04cbab7ea55ce79d7852d28e7615e8e52d67e789cd57f5d5c7d977f96e9d,9.198982238769531,-13.523635367361972,scored,-4.32465312859244,13.523635367361972
pgcgm-b6e79fd1e2174f47,PGCGM_generated_candidates,ZrAuO,36.0,ABC::Au-O-Zr,,1.tar.gz::P6_3mc---993_2.cif,b6e79fd1e2174f47824fea93a0316a165abefa603e3d73525379d810fe328bf2,6.654016971588135,-12.257228458325105,scored,-5.60321148673697,12.257228458325105
pgcgm-84f9c0a5362cbd2b,PGCGM_generated_candidates,ScNiC,36.0,ABC::C-Ni-Sc,,1.tar.gz::P6_3mc---922_1.cif,84f9c0a5362cbd2b46f51e52bc3ef312a5cef9c6bcfdac8e7971ea3b0d406102,0.1946997642517089,-7.346510241579401,scored,-7.151810477327692,7.346510241579401
pgcgm-3a65bb9256629856,PGCGM_generated_candidates,Te(RuW)2,40.0,AB2C2::Ru-Te-W,,1.tar.gz::Immm---187_0.cif,3a65bb9256629856b057e92ab4a863f83702ef3861987c016f68e64d9890f2d0,-5.357391357421875,-4.181642866433364,scored,-9.53903422385524,4.181642866433364
pgcgm-10271f1789b95591,PGCGM_generated_candidates,RbPW,24.0,ABC::P-Rb-W,,1.tar.gz::Pnma---823_0.cif,10271f1789b955913e8b725ab228668577d4a079fcc0d89e2e6b4bdd1b96a3ad,-3.57574462890625,-2.8688505944757976,scored,-6.444595223382048,2.8688505944757976
pgcgm-18a4b2f3d41b34b4,PGCGM_generated_candidates,Cd2P2W,40.0,AB2C2::Cd-P-W,,1.tar.gz::P4#nmm---474_2.cif,18a4b2f3d41b34b4647e30ba4da358e407b2d09bed58bd6e74d68f8e12e73c03,7.877568244934082,-13.003816867674598,scored,-5.1262486227405155,13.003816867674598
pgcgm-e341717e81db19ee,PGCGM_generated_candidates,Y4Ag4Cl,36.0,AB4C4::Ag-Cl-Y,,1.tar.gz::Immm---822_1.cif,e341717e81db19eeb216abd7f47fc471ee5168d273d64cd163275e8c5822d92e,6.024352073669434,-10.369682626611587,scored,-4.345330552942153,10.369682626611587
pgcgm-a5b3dae8f02994c7,PGCGM_generated_candidates,Cs2NaBe2,40.0,AB2C2::Be-Cs-Na,,1.tar.gz::Cmcm---699_1.cif,a5b3dae8f02994c7787f7deefc57d09f6e54da5f20ed226b21d9fa09cd19438b,9.163928031921388,-11.3250479503979,scored,-2.1611199184765115,11.3250479503979
pgcgm-02991a17be4e3792,PGCGM_generated_candidates,BaTiTe,24.0,ABC::Ba-Te-Ti,,1.tar.gz::Pnma---416_1.cif,02991a17be4e379279e0cbc8b45b558016e7daf4a0769e84a63c90f427f06e96,5.120892524719238,-9.47385987614388,scored,-4.352967351424643,9.47385987614388
pgcgm-fa613de39275384a,PGCGM_generated_candidates,Ba(Mo2Cl)2,28.0,AB2C4::Ba-Cl-Mo,,1.tar.gz::P4#mmm---990_2.cif,fa613de39275384ae9b7bc597c3395ebd26dd4e1381c03e42fc301c1cc8608f5,2.197016716003418,-9.169862810878328,scored,-6.972846094874909,9.169862810878328
pgcgm-515b612b24252b83,PGCGM_generated_candidates,NbPbF,36.0,ABC::F-Nb-Pb,,1.tar.gz::P6_3mc---659_0.cif,515b612b24252b83df8d855ed361682df50d8bae3c72c293291dadd9a4124886,6.438446521759033,-11.705977262385366,scored,-5.2675307406263325,11.705977262385366
pgcgm-8bbc7fc4fdb5893e,PGCGM_generated_candidates,MgRe2Ag,32.0,ABC2::Ag-Mg-Re,,1.tar.gz::Immm---900_2.cif,8bbc7fc4fdb5893e5d9b958b043b3b62dd1b7770e4a8c9affffd665c97a528b8,-3.1123061180114746,-4.232427635036032,scored,-7.344733753047507,4.232427635036032
pgcgm-ec8a4308097b3d0c,PGCGM_generated_candidates,Rb2PPt2,40.0,AB2C2::P-Pt-Rb,,1.tar.gz::Immm---926_0.cif,ec8a4308097b3d0cae38dc606ed7ea9e70d3b994c63bc94f95330ebb2078eed4,4.170569896697998,-8.104658275571058,scored,-3.934088378873061,8.104658275571058
pgcgm-93ce7020a2d3fca3,PGCGM_generated_candidates,K4WI2,28.0,AB2C4::I-K-W,,1.tar.gz::Immm---522_2.cif,93ce7020a2d3fca3f8c5d9cfbc171b56280123a43582e506d2040297ca9b222e,7.60662841796875,-10.517624192487688,scored,-2.9109957745189385,10.517624192487688
pgcgm-39de95237b314cd3,PGCGM_generated_candidates,Ag2SnIr2,40.0,AB2C2::Ag-Ir-Sn,,1.tar.gz::Cmcm---92_1.cif,39de95237b314cd3d4135210e24db059e3e84f90d67b3b6c4b7113b002487ad7,4.070408821105957,-9.564417935893395,scored,-5.4940091147874375,9.564417935893395
pgcgm-d07cfd9148747639,PGCGM_generated_candidates,KCoRu,24.0,ABC::Co-K-Ru,,1.tar.gz::Pnma---169_2.cif,d07cfd9148747639c1b8ba1f81a8a01ce2bedc897c3040551005754328d937e9,4.932000160217285,-10.79973741869754,scored,-5.867737258480255,10.79973741869754
pgcgm-db32233e8a50b00f,PGCGM_generated_candidates,Hf2VCl4,28.0,AB2C4::Cl-Hf-V,,1.tar.gz::P4#mmm---159_2.cif,db32233e8a50b00f775e99bb59a6cea59efbe60b4dc5dde7cac8f786393c0c3d,7.518852233886719,-12.71625218190242,scored,-5.197399948015701,12.71625218190242
pgcgm-b4efbdfcfa26df60,PGCGM_generated_candidates,Zr(CdBi)2,40.0,AB2C2::Bi-Cd-Zr,,1.tar.gz::P4#nmm---796_2.cif,b4efbdfcfa26df60e1a4390bb91f29e814400c3f3d436516db8525aa7caf8e4a,7.198919296264648,-10.821149877434491,scored,-3.622230581169843,10.821149877434491
pgcgm-97d4c62d4aaaf59e,PGCGM_generated_candidates,Ba2BeS4,28.0,AB2C4::Ba-Be-S,,1.tar.gz::Immm---807_2.cif,97d4c62d4aaaf59e8142cebbcedbcd7433bdcdd2e34802e67d0640a749124266,1.6233954429626465,-5.106136704940426,scored,-3.48274126197778,5.106136704940426
pgcgm-c061b6df89fea8f7,PGCGM_generated_candidates,RuPbC2,32.0,ABC2::C-Pb-Ru,,1.tar.gz::P4#mmm---310_1.cif,c061b6df89fea8f75fbfc0b07a24dc92258be770060b38e40b81584df72a1a35,2.9625954627990723,-10.866458640504078,scored,-7.903863177705005,10.866458640504078
pgcgm-c323881cb581d517,PGCGM_generated_candidates,ScTaMn,36.0,ABC::Mn-Sc-Ta,,1.tar.gz::P6_3mc---878_2.cif,c323881cb581d5174d040e81408e4e78b3440e0c6f5fa3ff474faafcaf069519,3.893321990966797,-13.054143794061574,scored,-9.160821803094777,13.054143794061574
pgcgm-346dcd98154b4e77,PGCGM_generated_candidates,GeClF,36.0,ABC::Cl-F-Ge,,1.tar.gz::P6_3mc---196_1.cif,346dcd98154b4e7755c35694c1189ececd2cbcedaba89ac3576e10a06c695115,3.696887969970703,-6.49315944930896,scored,-2.7962714793382575,6.49315944930896
pgcgm-5aba3d807f0134a9,PGCGM_generated_candidates,Hf2In2Pb,40.0,AB2C2::Hf-In-Pb,,1.tar.gz::Immm---877_0.cif,5aba3d807f0134a99948782a71e01d69d845b0b59f81f31b72af49e18fb60b83,6.233744621276856,-12.069437592329368,scored,-5.835692971052513,12.069437592329368
pgcgm-6c858c8f8f02f247,PGCGM_generated_candidates,ScTaMn,36.0,ABC::Mn-Sc-Ta,,1.tar.gz::P6_3mc---878_1.cif,6c858c8f8f02f24796fb70bb12c1f0e06c36cbc31aaac050f1e1d8cdf975e120,4.254634857177734,-13.415456660272511,scored,-9.160821803094777,13.415456660272511
pgcgm-abab50c5c1684085,PGCGM_generated_candidates,V2RhF2,40.0,AB2C2::F-Rh-V,,1.tar.gz::P4#mmm---265_0.cif,abab50c5c16840859bf166ff9221c9f87814a8c474654f786ea53856bdbf6091,4.989200592041016,-10.864648967330151,scored,-5.875448375289134,10.864648967330151
pgcgm-154d5a066c2ebb52,PGCGM_generated_candidates,Ca2Ti2H,40.0,AB2C2::Ca-H-Ti,,1.tar.gz::I4#mmm---34_0.cif,154d5a066c2ebb52554a71833f9f3f8e6eaf4caecead6cd5293664acdfddd9f5,2.837390422821045,-7.486893140235889,scored,-4.649502717414844,7.486893140235889
pgcgm-93560822ac761434,PGCGM_generated_candidates,Cs2Si2Te,40.0,AB2C2::Cs-Si-Te,,1.tar.gz::Immm---964_1.cif,93560822ac76143465620d1088f09056f93e774a3cdb3c1295d5e66c9860a912,7.2430830001831055,-10.434915771238208,scored,-3.1918327710551018,10.434915771238208
pgcgm-6685320c41187822,PGCGM_generated_candidates,KTlZn,24.0,ABC::K-Tl-Zn,,1.tar.gz::Pnma---43_0.cif,6685320c41187822965d7e82522829eafbd504b9e05d79098f762574792e7bd1,7.234955787658691,-8.847972451909754,scored,-1.6130166642510637,8.847972451909754
pgcgm-f02cbb0f53136bee,PGCGM_generated_candidates,Ba4Zn2As,28.0,AB2C4::As-Ba-Zn,,1.tar.gz::P4#mmm---388_1.cif,f02cbb0f53136bee7629f61dc5ec09be5a8beeed634df6c09a261429709a533d,4.485873222351074,-6.642515319350262,scored,-2.156642096999188,6.642515319350262
pgcgm-1da591b27d71963d,PGCGM_generated_candidates,Cd(PW)2,40.0,AB2C2::Cd-P-W,,1.tar.gz::P4#nmm---474_1.cif,1da591b27d71963da9002b83147326a983b83ccd0b05bcabce332d9afb604000,5.412417888641357,-12.937032204153091,scored,-7.524614315511734,12.937032204153091
pgcgm-c8a67f12e17cf9fe,PGCGM_generated_candidates,Ca(AgB)2,40.0,AB2C2::Ag-B-Ca,,1.tar.gz::P4#nmm---906_1.cif,c8a67f12e17cf9fe8b2cc2fed904f93f205a74c5e4dd5ad0cdbb0d1fec613014,8.146354675292969,-12.368015844658704,scored,-4.221661169365735,12.368015844658704
pgcgm-56ced3698a683813,PGCGM_generated_candidates,Ti2Ge2As,40.0,AB2C2::As-Ge-Ti,,1.tar.gz::P4#mmm---197_0.cif,56ced3698a683813551ef999df68d3932e68bbbb6f0201ed183c7d395c99bae9,-3.2392067909240723,-2.7224601625451577,scored,-5.96166695346923,2.7224601625451577
pgcgm-abe8aaaa5f48ecf9,PGCGM_generated_candidates,Ca2Sb2O,40.0,AB2C2::Ca-O-Sb,,1.tar.gz::Immm---366_0.cif,abe8aaaa5f48ecf98f6a1cd6a92c0979534856a18a4a3ae4c9e7e18905641851,5.088792324066162,-8.51119904948459,scored,-3.422406725418428,8.51119904948459
pgcgm-ded58efd60088821,PGCGM_generated_candidates,Mn2NiB2,40.0,AB2C2::B-Mn-Ni,,1.tar.gz::P4#mmm---791_2.cif,ded58efd600888215d2121eeda19fa958445a028cf192b2317ff58324c1b1eae,0.8882312774658203,-8.414909080137807,scored,-7.526677802671988,8.414909080137807
pgcgm-a2b8948df802b354,PGCGM_generated_candidates,ZrAuO,36.0,ABC::Au-O-Zr,,1.tar.gz::P6_3mc---993_1.cif,a2b8948df802b354fc894d11cceeda9141a7ebacaa4ca4b1dbe004ed44c7f306,1.2379918098449707,-6.8412032965819405,scored,-5.60321148673697,6.8412032965819405
pgcgm-d54d1f0b1645f939,PGCGM_generated_candidates,Ag2GeO2,40.0,AB2C2::Ag-Ge-O,,1.tar.gz::Immm---600_1.cif,d54d1f0b1645f939b69ed811ef64334f76a7f94bdcd8227d51cff246c9453e8c,5.356332778930664,-9.39087419106587,scored,-4.034541412135207,9.39087419106587
pgcgm-c063f86ff1052cfc,PGCGM_generated_candidates,CaZnFe,24.0,ABC::Ca-Fe-Zn,,1.tar.gz::Pnma---107_2.cif,c063f86ff1052cfc5583b5415313b718d875f7ffd344302532171c429f1a3492,8.808765411376953,-12.740376741234748,scored,-3.9316113298577937,12.740376741234748
pgcgm-e49184db90a4814c,PGCGM_generated_candidates,Y4H2Rh,28.0,AB2C4::H-Rh-Y,,1.tar.gz::Immm---203_2.cif,e49184db90a4814cbab2312b753c7c544a5d0b24fdc733d4be34494f15ec8f93,-4.798425674438477,-0.9277728958612297,scored,-5.726198570299706,0.9277728958612297
pgcgm-a17719cc50638f40,PGCGM_generated_candidates,BaTiTe,24.0,ABC::Ba-Te-Ti,,1.tar.gz::Pnma---416_0.cif,a17719cc50638f4076abd08fe87bec867a9ee49854e0c5739d2f55c73cca3d88,5.733044624328613,-10.086011975753255,scored,-4.352967351424643,10.086011975753255
pgcgm-525cc4e85c631c07,PGCGM_generated_candidates,LiScRh,36.0,ABC::Li-Rh-Sc,,1.tar.gz::P6_3mc---436_2.cif,525cc4e85c631c072d4b844dd49d6a884a33162a8d2f5b2f793660aaa12abab1,6.915784358978272,-12.146640168221182,scored,-5.23085580924291,12.146640168221182
pgcgm-aa59a0f16aecaa49,PGCGM_generated_candidates,ZrCl2F,32.0,ABC2::Cl-F-Zr,,1.tar.gz::P4#nmm---866_2.cif,aa59a0f16aecaa49780cf5cb98778be0093f69ebbc72ac76a2433b8fbb230c19,5.89161491394043,-9.444511397898989,scored,-3.55289648395856,9.444511397898989
pgcgm-de6c0710377a88bc,PGCGM_generated_candidates,Sr2FeC2,40.0,AB2C2::C-Fe-Sr,,1.tar.gz::Immm---444_1.cif,de6c0710377a88bc0c98bac8e9a8a302615d2c327f4cc49d4a523e85d7f9f947,4.103428840637207,-10.182846743607241,scored,-6.079417902970034,10.182846743607241
pgcgm-038f485f32ee94b6,PGCGM_generated_candidates,Ga2Bi2Au,40.0,AB2C2::Au-Bi-Ga,,1.tar.gz::Immm---404_1.cif,038f485f32ee94b69c3a353c16d20a6c2a2784c2bc86b545d42be477fe0fa8f6,6.283096790313721,-9.698008698442148,scored,-3.4149119081284267,9.698008698442148
pgcgm-b5ecd748c63fc0f6,PGCGM_generated_candidates,InBiW,36.0,ABC::Bi-In-W,,1.tar.gz::P6_3mc---638_2.cif,b5ecd748c63fc0f6d9d78099b9d1278cc60724db534fc16d7f72e9f913d33821,5.2450690269470215,-11.754234776628357,scored,-6.509165749681335,11.754234776628357
pgcgm-86c47e9f547dcec9,PGCGM_generated_candidates,NaCaGe,24.0,ABC::Ca-Ge-Na,,1.tar.gz::Pnma---678_1.cif,86c47e9f547dcec9aff667f6ae9980833fa60eeb36d9aebc57fcb7c8504ebfbc,0.3348627090454101,-2.9781362617058598,scored,-2.6432735526604496,2.9781362617058598
pgcgm-f93e80a9f0322248,PGCGM_generated_candidates,Ta2NbTe2,20.0,AB2C2::Nb-Ta-Te,,1.tar.gz::Immm---887_2.cif,f93e80a9f032224891ea2e7a8a1386060d40e25cee48ef10cc0424a5f5c69240,-3.851329326629639,-4.221756981739585,scored,-8.073086308369223,4.221756981739585
pgcgm-df42eaa84b6e0f69,PGCGM_generated_candidates,NaAlV,36.0,ABC::Al-Na-V,,1.tar.gz::P6_3mc---27_2.cif,df42eaa84b6e0f69dee23f17bec629c11915e1bc3706839ef3a300b79a4522cb,6.585507869720459,-11.30929466850719,scored,-4.7237867987867315,11.30929466850719
pgcgm-57284935ac572baf,PGCGM_generated_candidates,GaSnSb,24.0,ABC::Ga-Sb-Sn,,1.tar.gz::Pnma---419_1.cif,57284935ac572baf5e2e950cd4b6a9149abb261b4d24d4e5937298cc0138a86c,-1.339199781417847,-2.3852647053497575,scored,-3.7244644867676047,2.3852647053497575
pgcgm-a8be1a82499fc55a,PGCGM_generated_candidates,Sc(InSb)2,40.0,AB2C2::In-Sb-Sc,,1.tar.gz::Cmcm---160_2.cif,a8be1a82499fc55af02bce5949f9f4afebaca8e4d93a8ba5caf512c94c5ca56e,2.7993626594543457,-6.823686686863324,scored,-4.024324027408978,6.823686686863324
pgcgm-311d9a6b5fa20fab,PGCGM_generated_candidates,V2ZnPt2,40.0,AB2C2::Pt-V-Zn,,1.tar.gz::Immm---921_0.cif,311d9a6b5fa20fab31e3f11593af675ee1ca0288edadc3980853d43f25b21dfc,0.8115706443786621,-7.154764438288531,scored,-6.343193793909869,7.154764438288531
pgcgm-c320a8e0c923582d,PGCGM_generated_candidates,NaTaN,36.0,ABC::N-Na-Ta,,1.tar.gz::P6_3mc---677_1.cif,c320a8e0c923582d9efcd2aab47b15bf77fd015ff102bcb06cecfa7bfc637441,6.0608625411987305,-13.246730307440846,scored,-7.185867766242116,13.246730307440846
pgcgm-f2b31b65ddd6080d,PGCGM_generated_candidates,Hg(Te2Mo)2,28.0,AB2C4::Hg-Mo-Te,,1.tar.gz::Immm---460_2.cif,f2b31b65ddd6080de72b3bfeca20ed570c98d05cda46447013c5768e50d4b8ab,7.420070171356201,-12.361147883888723,scored,-4.941077712532521,12.361147883888723
