reannotation_sample_id,dataset,video_id,path_id,pending_montage_path,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,review_status
audit2000_reann_1231,TAO,5977,ovtb_v5977_p004514,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5977_p004514.jpg,,,,,
audit2000_reann_1642,BURST,2841,ovtb_v2841_p003609,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2841_p003609.jpg,,,,,
audit2000_reann_0835,TAO,5579,ovtb_v5579_p004076,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5579_p004076.jpg,,,,,
audit2000_reann_1618,BURST,1200,ovtb_v1200_p001520,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001520.jpg,,,,,
audit2000_reann_0143,OVT-B,40,ovtb_v40_p002436,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v40_p002436.jpg,,,,,
audit2000_reann_0404,OVT-B,33,ovtb_v33_p001873,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001873.jpg,,,,,
audit2000_reann_1746,BURST,2392,ovtb_v2392_p003070,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2392_p003070.jpg,,,,,
audit2000_reann_1925,BURST,2402,ovtb_v2402_p003081,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2402_p003081.jpg,,,,,
audit2000_reann_0287,OVT-B,124,ovtb_v124_p003114,,,,,,
audit2000_reann_1392,TAO,2666,ovtb_v2666_p001249,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2666_p001249.jpg,,,,,
audit2000_reann_1774,BURST,1167,ovtb_v1167_p001721,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1167_p001721.jpg,,,,,
audit2000_reann_1856,BURST,2103,ovtb_v2103_p002748,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002748.jpg,,,,,
audit2000_reann_0362,OVT-B,798,ovtb_v798_p007855,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v798_p007855.jpg,,,,,
audit2000_reann_0563,OVT-B,444,ovtb_v444_p005256,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v444_p005256.jpg,,,,,
audit2000_reann_1104,TAO,5713,ovtb_v5713_p004072,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5713_p004072.jpg,,,,,
audit2000_reann_1922,BURST,484,ovtb_v484_p001078,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v484_p001078.jpg,,,,,
audit2000_reann_0408,OVT-B,854,ovtb_v854_p008262,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v854_p008262.jpg,,,,,
audit2000_reann_0379,OVT-B,495,ovtb_v495_p005610,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v495_p005610.jpg,,,,,
audit2000_reann_0725,TAO,4559,ovtb_v4559_p003015,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4559_p003015.jpg,,,,,
audit2000_reann_0348,OVT-B,849,ovtb_v849_p008230,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v849_p008230.jpg,,,,,
audit2000_reann_0769,TAO,4784,ovtb_v4784_p002962,,,,,,
audit2000_reann_0059,OVT-B,554,ovtb_v554_p006031,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v554_p006031.jpg,,,,,
audit2000_reann_1107,TAO,5250,ovtb_v5250_p003657,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5250_p003657.jpg,,,,,
audit2000_reann_1712,BURST,1167,ovtb_v1167_p001703,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1167_p001703.jpg,,,,,
audit2000_reann_1967,BURST,602,ovtb_v602_p001058,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v602_p001058.jpg,,,,,
audit2000_reann_0838,TAO,4536,ovtb_v4536_p002744,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4536_p002744.jpg,,,,,
audit2000_reann_0749,TAO,4896,ovtb_v4896_p003379,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4896_p003379.jpg,,,,,
audit2000_reann_1184,TAO,3195,ovtb_v3195_p001712,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3195_p001712.jpg,,,,,
audit2000_reann_1903,BURST,270,ovtb_v270_p000376,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v270_p000376.jpg,,,,,
audit2000_reann_0268,OVT-B,364,ovtb_v364_p004716,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v364_p004716.jpg,,,,,
audit2000_reann_0503,OVT-B,38,ovtb_v38_p002305,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002305.jpg,,,,,
audit2000_reann_1663,BURST,2103,ovtb_v2103_p002666,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2103_p002666.jpg,,,,,
audit2000_reann_0324,OVT-B,216,ovtb_v216_p003611,,,,,,
audit2000_reann_0105,OVT-B,79,ovtb_v79_p002840,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v79_p002840.jpg,,,,,
audit2000_reann_0702,TAO,4773,ovtb_v4773_p003221,,,,,,
audit2000_reann_1124,TAO,1836,ovtb_v1836_p000778,,,,,,
audit2000_reann_0679,OVT-B,562,ovtb_v562_p006086,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v562_p006086.jpg,,,,,
audit2000_reann_0694,OVT-B,218,ovtb_v218_p003661,,,,,,
audit2000_reann_0700,TAO,5294,ovtb_v5294_p003687,,,,,,
audit2000_reann_0788,TAO,3392,ovtb_v3392_p001902,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3392_p001902.jpg,,,,,
audit2000_reann_0355,OVT-B,298,ovtb_v298_p004299,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v298_p004299.jpg,,,,,
audit2000_reann_0783,TAO,841,ovtb_v841_p000521,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v841_p000521.jpg,,,,,
audit2000_reann_0837,TAO,3010,ovtb_v3010_p001399,,,,,,
audit2000_reann_1027,TAO,3118,ovtb_v3118_p001570,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3118_p001570.jpg,,,,,
audit2000_reann_1170,TAO,5945,ovtb_v5945_p004451,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5945_p004451.jpg,,,,,
audit2000_reann_0789,TAO,3676,ovtb_v3676_p002141,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3676_p002141.jpg,,,,,
audit2000_reann_0712,TAO,4996,ovtb_v4996_p003433,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4996_p003433.jpg,,,,,
audit2000_reann_0774,TAO,4896,ovtb_v4896_p003373,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4896_p003373.jpg,,,,,
audit2000_reann_0581,OVT-B,322,ovtb_v322_p004483,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v322_p004483.jpg,,,,,
audit2000_reann_1378,TAO,5952,ovtb_v5952_p004318,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5952_p004318.jpg,,,,,
audit2000_reann_1417,BURST,1203,ovtb_v1203_p001718,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1203_p001718.jpg,,,,,
audit2000_reann_0878,TAO,3808,ovtb_v3808_p002310,,,,,,
audit2000_reann_1323,TAO,5831,ovtb_v5831_p004302,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5831_p004302.jpg,,,,,
audit2000_reann_0654,OVT-B,497,ovtb_v497_p005616,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v497_p005616.jpg,,,,,
audit2000_reann_1196,TAO,5250,ovtb_v5250_p003667,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5250_p003667.jpg,,,,,
audit2000_reann_1681,BURST,150,ovtb_v150_p000288,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v150_p000288.jpg,,,,,
audit2000_reann_0202,OVT-B,591,ovtb_v591_p006319,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v591_p006319.jpg,,,,,
audit2000_reann_1506,BURST,26,ovtb_v26_p000032,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v26_p000032.jpg,,,,,
audit2000_reann_1406,BURST,2008,ovtb_v2008_p002593,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2008_p002593.jpg,,,,,
audit2000_reann_0133,OVT-B,39,ovtb_v39_p002397,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002397.jpg,,,,,
audit2000_reann_1576,BURST,120,ovtb_v120_p000288,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v120_p000288.jpg,,,,,
audit2000_reann_1313,TAO,1214,ovtb_v1214_p000653,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1214_p000653.jpg,,,,,
audit2000_reann_0079,OVT-B,40,ovtb_v40_p002432,,,,,,
audit2000_reann_0401,OVT-B,453,ovtb_v453_p005299,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005299.jpg,,,,,
audit2000_reann_0847,TAO,5110,ovtb_v5110_p003594,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5110_p003594.jpg,,,,,
audit2000_reann_1823,BURST,1497,ovtb_v1497_p001822,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1497_p001822.jpg,,,,,
audit2000_reann_1585,BURST,2785,ovtb_v2785_p003283,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2785_p003283.jpg,,,,,
audit2000_reann_0393,OVT-B,29,ovtb_v29_p001402,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v29_p001402.jpg,,,,,
audit2000_reann_1697,BURST,2950,ovtb_v2950_p003726,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2950_p003726.jpg,,,,,
audit2000_reann_1947,BURST,112,ovtb_v112_p000255,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v112_p000255.jpg,,,,,
audit2000_reann_1043,TAO,4212,ovtb_v4212_p002568,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4212_p002568.jpg,,,,,
audit2000_reann_1959,BURST,2716,ovtb_v2716_p003386,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2716_p003386.jpg,,,,,
audit2000_reann_0283,OVT-B,480,ovtb_v480_p005517,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v480_p005517.jpg,,,,,
audit2000_reann_1515,BURST,2327,ovtb_v2327_p003002,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2327_p003002.jpg,,,,,
audit2000_reann_1583,BURST,271,ovtb_v271_p000446,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v271_p000446.jpg,,,,,
audit2000_reann_1335,TAO,146,ovtb_v146_p000124,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v146_p000124.jpg,,,,,
audit2000_reann_1505,BURST,26,ovtb_v26_p000031,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v26_p000031.jpg,,,,,
audit2000_reann_1199,TAO,5085,ovtb_v5085_p003570,,,,,,
audit2000_reann_0877,TAO,3062,ovtb_v3062_p001617,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3062_p001617.jpg,,,,,
audit2000_reann_0795,TAO,2834,ovtb_v2834_p001335,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2834_p001335.jpg,,,,,
audit2000_reann_0849,TAO,3257,ovtb_v3257_p001896,,,,,,
audit2000_reann_1579,BURST,22,ovtb_v22_p000001,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v22_p000001.jpg,,,,,
audit2000_reann_0972,TAO,661,ovtb_v661_p000394,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v661_p000394.jpg,,,,,
audit2000_reann_0103,OVT-B,443,ovtb_v443_p005247,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005247.jpg,,,,,
audit2000_reann_1495,BURST,1961,ovtb_v1961_p002462,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1961_p002462.jpg,,,,,
audit2000_reann_0494,OVT-B,317,ovtb_v317_p004443,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v317_p004443.jpg,,,,,
audit2000_reann_0981,TAO,4751,ovtb_v4751_p003079,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4751_p003079.jpg,,,,,
audit2000_reann_0721,TAO,3392,ovtb_v3392_p001895,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3392_p001895.jpg,,,,,
audit2000_reann_0802,TAO,4896,ovtb_v4896_p003371,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4896_p003371.jpg,,,,,
audit2000_reann_0157,OVT-B,424,ovtb_v424_p005083,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v424_p005083.jpg,,,,,
audit2000_reann_1144,TAO,3136,ovtb_v3136_p001782,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3136_p001782.jpg,,,,,
audit2000_reann_1096,TAO,144,ovtb_v144_p000066,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v144_p000066.jpg,,,,,
audit2000_reann_1479,BURST,118,ovtb_v118_p000179,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000179.jpg,,,,,
audit2000_reann_1208,TAO,4554,ovtb_v4554_p002838,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4554_p002838.jpg,,,,,
audit2000_reann_1403,BURST,394,ovtb_v394_p000678,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v394_p000678.jpg,,,,,
audit2000_reann_0292,OVT-B,811,ovtb_v811_p007969,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v811_p007969.jpg,,,,,
audit2000_reann_1514,BURST,977,ovtb_v977_p001368,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v977_p001368.jpg,,,,,
audit2000_reann_1846,BURST,1167,ovtb_v1167_p001702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1167_p001702.jpg,,,,,
audit2000_reann_1513,BURST,843,ovtb_v843_p001287,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v843_p001287.jpg,,,,,
audit2000_reann_1800,BURST,1200,ovtb_v1200_p001515,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1200_p001515.jpg,,,,,
audit2000_reann_1093,TAO,4536,ovtb_v4536_p002740,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4536_p002740.jpg,,,,,
audit2000_reann_1139,TAO,5485,ovtb_v5485_p004001,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5485_p004001.jpg,,,,,
audit2000_reann_1768,BURST,920,ovtb_v920_p001162,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v920_p001162.jpg,,,,,
audit2000_reann_1474,BURST,2292,ovtb_v2292_p002893,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2292_p002893.jpg,,,,,
audit2000_reann_0276,OVT-B,545,ovtb_v545_p005967,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v545_p005967.jpg,,,,,
audit2000_reann_0102,OVT-B,30,ovtb_v30_p001637,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v30_p001637.jpg,,,,,
audit2000_reann_0410,OVT-B,250,ovtb_v250_p003905,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v250_p003905.jpg,,,,,
audit2000_reann_1511,BURST,843,ovtb_v843_p001286,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v843_p001286.jpg,,,,,
audit2000_reann_1154,TAO,4977,ovtb_v4977_p003439,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4977_p003439.jpg,,,,,
audit2000_reann_0459,OVT-B,453,ovtb_v453_p005312,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005312.jpg,,,,,
audit2000_reann_0271,OVT-B,275,ovtb_v275_p004101,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v275_p004101.jpg,,,,,
audit2000_reann_1225,TAO,5900,ovtb_v5900_p004395,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5900_p004395.jpg,,,,,
audit2000_reann_0975,TAO,4885,ovtb_v4885_p003304,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4885_p003304.jpg,,,,,
audit2000_reann_0085,OVT-B,817,ovtb_v817_p008024,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v817_p008024.jpg,,,,,
audit2000_reann_1544,BURST,118,ovtb_v118_p000180,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v118_p000180.jpg,,,,,
audit2000_reann_0532,OVT-B,940,ovtb_v940_p008942,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v940_p008942.jpg,,,,,
audit2000_reann_0858,TAO,3480,ovtb_v3480_p002006,,,,,,
audit2000_reann_1689,BURST,414,ovtb_v414_p000702,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v414_p000702.jpg,,,,,
audit2000_reann_0564,OVT-B,878,ovtb_v878_p008469,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v878_p008469.jpg,,,,,
audit2000_reann_1430,BURST,1537,ovtb_v1537_p001879,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1537_p001879.jpg,,,,,
audit2000_reann_0970,TAO,5416,ovtb_v5416_p003930,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5416_p003930.jpg,,,,,
audit2000_reann_0460,OVT-B,41,ovtb_v41_p002446,,,,,,
audit2000_reann_0337,OVT-B,250,ovtb_v250_p003899,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v250_p003899.jpg,,,,,
audit2000_reann_0390,OVT-B,997,ovtb_v997_p009328,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v997_p009328.jpg,,,,,
audit2000_reann_1920,BURST,2731,ovtb_v2731_p003233,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2731_p003233.jpg,,,,,
audit2000_reann_0882,TAO,4861,ovtb_v4861_p003143,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4861_p003143.jpg,,,,,
audit2000_reann_1729,BURST,443,ovtb_v443_p000778,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v443_p000778.jpg,,,,,
audit2000_reann_1854,BURST,1546,ovtb_v1546_p002025,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1546_p002025.jpg,,,,,
audit2000_reann_1175,TAO,4007,ovtb_v4007_p002447,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4007_p002447.jpg,,,,,
audit2000_reann_0222,OVT-B,688,ovtb_v688_p007081,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v688_p007081.jpg,,,,,
audit2000_reann_0744,TAO,1252,ovtb_v1252_p000551,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v1252_p000551.jpg,,,,,
audit2000_reann_0957,TAO,3493,ovtb_v3493_p002217,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3493_p002217.jpg,,,,,
audit2000_reann_1547,BURST,507,ovtb_v507_p000874,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v507_p000874.jpg,,,,,
audit2000_reann_1204,TAO,2055,ovtb_v2055_p000966,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2055_p000966.jpg,,,,,
audit2000_reann_0814,TAO,4949,ovtb_v4949_p003449,,,,,,
audit2000_reann_0139,OVT-B,35,ovtb_v35_p002134,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v35_p002134.jpg,,,,,
audit2000_reann_1759,BURST,960,ovtb_v960_p001453,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v960_p001453.jpg,,,,,
audit2000_reann_1702,BURST,2916,ovtb_v2916_p003687,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v2916_p003687.jpg,,,,,
audit2000_reann_1065,TAO,3554,ovtb_v3554_p002187,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3554_p002187.jpg,,,,,
audit2000_reann_0066,OVT-B,508,ovtb_v508_p005672,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v508_p005672.jpg,,,,,
audit2000_reann_0628,OVT-B,616,ovtb_v616_p006491,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v616_p006491.jpg,,,,,
audit2000_reann_0026,OVT-B,36,ovtb_v36_p002208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v36_p002208.jpg,,,,,
audit2000_reann_1220,TAO,4385,ovtb_v4385_p002697,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4385_p002697.jpg,,,,,
audit2000_reann_1176,TAO,2694,ovtb_v2694_p001265,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v2694_p001265.jpg,,,,,
audit2000_reann_0323,OVT-B,798,ovtb_v798_p007863,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v798_p007863.jpg,,,,,
audit2000_reann_1229,TAO,5380,ovtb_v5380_p003859,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5380_p003859.jpg,,,,,
audit2000_reann_0208,OVT-B,206,ovtb_v206_p003543,,,,,,
audit2000_reann_0135,OVT-B,443,ovtb_v443_p005236,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v443_p005236.jpg,,,,,
audit2000_reann_0356,OVT-B,929,ovtb_v929_p008843,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v929_p008843.jpg,,,,,
audit2000_reann_1330,TAO,4243,ovtb_v4243_p002483,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v4243_p002483.jpg,,,,,
audit2000_reann_1850,BURST,1078,ovtb_v1078_p001295,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v1078_p001295.jpg,,,,,
audit2000_reann_1811,BURST,550,ovtb_v550_p000948,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v550_p000948.jpg,,,,,
audit2000_reann_0731,TAO,5886,ovtb_v5886_p004368,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v5886_p004368.jpg,,,,,
audit2000_reann_1022,TAO,3864,ovtb_v3864_p002208,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/tao_ovtb_v3864_p002208.jpg,,,,,
audit2000_reann_0632,OVT-B,33,ovtb_v33_p001945,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v33_p001945.jpg,,,,,
audit2000_reann_0191,OVT-B,783,ovtb_v783_p007752,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v783_p007752.jpg,,,,,
audit2000_reann_0924,TAO,5480,ovtb_v5480_p003923,,,,,,
audit2000_reann_1954,BURST,604,ovtb_v604_p001200,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/burst_ovtb_v604_p001200.jpg,,,,,
audit2000_reann_0007,OVT-B,40,ovtb_v40_p002428,,,,,,
