audit_item_id,ctc_dataset,sequence_id,frame_start,frame_end,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,packet,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,strong_model_id,auditor_id,human_label,human_confidence,human_notes,human_accepts_ai_label,evidence_scope
CTC-PHASE81-0585,PhC-C2DH-U373,2,93,94,PhC-C2DH-U373/02/t093,93,61,420,5,5,PhC-C2DH-U373/02/t094,94,67,416,5,5,calibration_audit,uncertain,medium,0.637339,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0588,Fluo-N2DH-GOWT1,2,47,48,Fluo-N2DH-GOWT1/02/t047,47,667,686,39,39,Fluo-N2DH-GOWT1/02/t048,48,667,685,39,42,calibration_audit,same_cell_supported,medium,0.760823,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0589,DIC-C2DH-HeLa,2,54,55,DIC-C2DH-HeLa/02/t054,54,426,115,19,19,DIC-C2DH-HeLa/02/t055,55,426,115,19,19,calibration_audit,uncertain,medium,0.631342,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0592,PhC-C2DH-U373,2,89,90,PhC-C2DH-U373/02/t089,89,639,279,3,3,PhC-C2DH-U373/02/t090,90,638,283,3,3,calibration_audit,uncertain,medium,0.663471,mixed image-template and geometry evidence; route to human adjudication if used evidentially,phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,model-surrogate replacement label; not external human evidence; mixed image-template and geometry evidence; route to human adjudication if used evidentially,model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0593,Fluo-N2DL-HeLa,2,83,84,Fluo-N2DL-HeLa/02/t083,83,961,668,5,5,Fluo-N2DL-HeLa/02/t084,84,961,668,5,5,calibration_audit,same_cell_supported,high,0.973059,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0594,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,634,70,5,5,Fluo-N2DL-HeLa/02/t025,25,634,70,5,5,calibration_audit,same_cell_supported,high,0.896784,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0595,Fluo-N2DH-GOWT1,2,3,4,Fluo-N2DH-GOWT1/02/t003,3,402,726,31,31,Fluo-N2DH-GOWT1/02/t004,4,402,725,31,32,calibration_audit,same_cell_supported,high,0.932841,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0002,Fluo-N2DL-HeLa,2,61,62,Fluo-N2DL-HeLa/02/t061,61,775,72,5,5,Fluo-N2DL-HeLa/02/t062,62,775,72,5,5,release_audit,same_cell_supported,high,0.97107,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0004,Fluo-N2DL-HeLa,2,24,25,Fluo-N2DL-HeLa/02/t024,24,699,644,5,5,Fluo-N2DL-HeLa/02/t025,25,699,644,5,5,release_audit,same_cell_supported,high,0.964613,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0005,Fluo-N2DL-HeLa,2,15,16,Fluo-N2DL-HeLa/02/t015,15,759,380,5,5,Fluo-N2DL-HeLa/02/t016,16,759,380,5,5,release_audit,same_cell_supported,high,0.970205,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0007,Fluo-N2DL-HeLa,2,9,10,Fluo-N2DL-HeLa/02/t009,9,580,386,5,5,Fluo-N2DL-HeLa/02/t010,10,580,386,5,5,release_audit,same_cell_supported,high,0.954077,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0008,Fluo-N2DL-HeLa,2,44,45,Fluo-N2DL-HeLa/02/t044,44,929,659,5,5,Fluo-N2DL-HeLa/02/t045,45,929,659,5,5,release_audit,same_cell_supported,high,0.963314,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0009,Fluo-N2DL-HeLa,2,34,35,Fluo-N2DL-HeLa/02/t034,34,620,173,5,5,Fluo-N2DL-HeLa/02/t035,35,620,173,5,5,release_audit,same_cell_supported,high,0.907249,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0015,Fluo-N2DL-HeLa,2,43,44,Fluo-N2DL-HeLa/02/t043,43,772,77,5,5,Fluo-N2DL-HeLa/02/t044,44,772,77,5,5,release_audit,same_cell_supported,high,0.962643,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0017,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,803,653,5,5,Fluo-N2DL-HeLa/02/t049,49,803,653,5,5,release_audit,same_cell_supported,high,0.994416,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0022,Fluo-N2DL-HeLa,2,11,12,Fluo-N2DL-HeLa/02/t011,11,646,129,5,5,Fluo-N2DL-HeLa/02/t012,12,646,129,5,5,release_audit,same_cell_supported,high,0.918504,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0023,Fluo-N2DL-HeLa,2,48,49,Fluo-N2DL-HeLa/02/t048,48,607,331,5,5,Fluo-N2DL-HeLa/02/t049,49,607,331,5,5,release_audit,same_cell_supported,high,0.927924,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",phase91_ctc_image_template_segmentation_surrogate_v1,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,"model-surrogate replacement label; not external human evidence; image-template, local-crop and geometry evidence support adjacent-frame same-cell link",model_surrogate_not_human,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
