risk_model,n_rows,base_flip_rate,mean_roc_auc,std_roc_auc,mean_average_precision,std_average_precision,mean_brier_score,top20_risk_flip_rate,bottom20_risk_flip_rate,top20_enrichment_vs_base,feature_names,cv_scheme,evidence_scope,delta_auc_vs_candidate_margin,system_beats_candidate_margin,combined_beats_candidate_margin,primary_prediction_signal,model_role,panel,K,retain_fraction,flagged_fraction,n_total,n_retained_low_risk,n_flagged_high_risk,retained_flip_rate,flagged_flip_rate,relative_flip_rate_reduction_retained,fraction_flips_flagged,retained_beta_UCB_observed,triage_secondary_success,alpha0,release_size_candidate_level,nonempty_folds,fold_count,min_test_retained_n_across_folds,safe_folds_t1,observed_FTR_t1,observed_flip_rate_retained,mean_FTR_t0_by_design,beta_UCB_max_across_calibration_folds,beta_UCB_mean_across_calibration_folds,alpha0_plus_beta_UCB,budget_pass_pre_eval,seed_level_gate_available,primary_success_candidate_level,primary_success_full_certificate,paper_role
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.025,124.0,5.0,5.0,20.0,4.0,0.08064516129032258,0.08064516129032258,0.0,0.16539772792601637,0.14505615268238814,0.19039772792601636,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.05,124.0,5.0,5.0,20.0,4.0,0.08064516129032258,0.08064516129032258,0.0,0.16539772792601637,0.14505615268238814,0.21539772792601636,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.5,,,,,,,,,,,0.075,124.0,5.0,5.0,20.0,4.0,0.08064516129032258,0.08064516129032258,0.0,0.16539772792601637,0.14505615268238814,0.24039772792601638,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.01,149.0,5.0,5.0,26.0,2.0,0.10067114093959731,0.10067114093959731,0.0,0.1808554976065375,0.1635034096811488,0.1908554976065375,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.025,149.0,5.0,5.0,26.0,2.0,0.10067114093959731,0.10067114093959731,0.0,0.1808554976065375,0.1635034096811488,0.20585549760653749,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.05,149.0,5.0,5.0,26.0,2.0,0.10067114093959731,0.10067114093959731,0.0,0.1808554976065375,0.1635034096811488,0.2308554976065375,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.6,,,,,,,,,,,0.075,149.0,5.0,5.0,26.0,2.0,0.10067114093959731,0.10067114093959731,0.0,0.1808554976065375,0.1635034096811488,0.2558554976065375,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.01,175.0,5.0,5.0,28.0,1.0,0.12571428571428572,0.12571428571428572,0.0,0.20791017450288807,0.1853061921967316,0.21791017450288808,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.025,175.0,5.0,5.0,28.0,1.0,0.12571428571428572,0.12571428571428572,0.0,0.20791017450288807,0.1853061921967316,0.23291017450288806,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.05,175.0,5.0,5.0,28.0,1.0,0.12571428571428572,0.12571428571428572,0.0,0.20791017450288807,0.1853061921967316,0.25791017450288806,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.7,,,,,,,,,,,0.075,175.0,5.0,5.0,28.0,1.0,0.12571428571428572,0.12571428571428572,0.0,0.20791017450288807,0.1853061921967316,0.2829101745028881,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.01,199.0,5.0,5.0,31.0,1.0,0.19095477386934673,0.19095477386934673,0.0,0.28216319384062627,0.25907387936547305,0.2921631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.025,199.0,5.0,5.0,31.0,1.0,0.19095477386934673,0.19095477386934673,0.0,0.28216319384062627,0.25907387936547305,0.3071631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.05,199.0,5.0,5.0,31.0,1.0,0.19095477386934673,0.19095477386934673,0.0,0.28216319384062627,0.25907387936547305,0.33216319384062626,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,0.8,,,,,,,,,,,0.075,199.0,5.0,5.0,31.0,1.0,0.19095477386934673,0.19095477386934673,0.0,0.28216319384062627,0.25907387936547305,0.3571631938406263,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.01,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.32113386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.025,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.33613386377119286,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.05,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.36113386377119283,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,300.0,1.0,,,,,,,,,,,0.075,248.0,5.0,5.0,47.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.31113386377119284,0.28784599788336307,0.38613386377119285,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.01,52.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.11113236524331144,0.08388741491248687,0.12113236524331143,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.025,52.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.11113236524331144,0.08388741491248687,0.13613236524331143,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.05,52.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.11113236524331144,0.08388741491248687,0.16113236524331143,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.3,,,,,,,,,,,0.075,52.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,0.11113236524331144,0.08388741491248687,0.18613236524331145,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.01,77.0,5.0,5.0,7.0,4.0,0.03896103896103896,0.03896103896103896,0.0,0.13091177556835826,0.11008259644657203,0.14091177556835827,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.025,77.0,5.0,5.0,7.0,4.0,0.03896103896103896,0.03896103896103896,0.0,0.13091177556835826,0.11008259644657203,0.15591177556835825,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.05,77.0,5.0,5.0,7.0,4.0,0.03896103896103896,0.03896103896103896,0.0,0.13091177556835826,0.11008259644657203,0.18091177556835825,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.4,,,,,,,,,,,0.075,77.0,5.0,5.0,7.0,4.0,0.03896103896103896,0.03896103896103896,0.0,0.13091177556835826,0.11008259644657203,0.20591177556835827,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.01,91.0,5.0,5.0,9.0,5.0,0.06593406593406594,0.06593406593406594,0.0,0.15975805449859498,0.13959839447499545,0.169758054498595,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.025,91.0,5.0,5.0,9.0,5.0,0.06593406593406594,0.06593406593406594,0.0,0.15975805449859498,0.13959839447499545,0.18475805449859498,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.05,91.0,5.0,5.0,9.0,5.0,0.06593406593406594,0.06593406593406594,0.0,0.15975805449859498,0.13959839447499545,0.20975805449859497,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.5,,,,,,,,,,,0.075,91.0,5.0,5.0,9.0,5.0,0.06593406593406594,0.06593406593406594,0.0,0.15975805449859498,0.13959839447499545,0.234758054498595,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.01,115.0,5.0,5.0,20.0,4.0,0.06086956521739131,0.06086956521739131,0.0,0.16230427069431713,0.1404899615672007,0.17230427069431714,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.025,115.0,5.0,5.0,20.0,4.0,0.06086956521739131,0.06086956521739131,0.0,0.16230427069431713,0.1404899615672007,0.18730427069431713,False,False,False,False,risk_triage_or_boundary_diagnostic
candidate_plus_system,,,,,,,,,,,,,durability_budgeted_release_card_diagnostic;crossfit_risk_scores_grouped_by_chemical_system;t0_public_label_features_not_label_free;candidate_level_t0_stable_release_rows;not_full_release_alpha_certificate;not_DFT_evidence;not_prospective_materials_discovery,,,,,,durability_budget_frontier,500.0,0.6,,,,,,,,,,,0.05,115.0,5.0,5.0,20.0,4.0,0.06086956521739131,0.06086956521739131,0.0,0.16230427069431713,0.1404899615672007,0.21230427069431712,False,False,False,False,risk_triage_or_boundary_diagnostic
