audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPCAL-000424,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20005,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996920248748828,SN7::L15-0566E-1185N_2265_3451_13::2018-07->2018-08::31->32::3fff69d088b5eb62->3fff69d088b5eb62,,,,,
SPCAL-000425,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20006,2018,8,2018,10,1.0,1.0,1.0,1.0,0.9997014230553832,SN7::L15-0566E-1185N_2265_3451_13::2018-08->2018-10::2->2::afd186016764f541->afd186016764f541,,,,,
SPCAL-000426,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997026537558155,SN7::L15-0566E-1185N_2265_3451_13::2018-10->2018-11::46->46::a2ff8327a84e297b->a2ff8327a84e297b,,,,,
SPCAL-000427,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20008,2018,11,2019,1,1.0,1.0,1.0,1.0,0.9997066146891382,SN7::L15-0566E-1185N_2265_3451_13::2018-11->2019-01::42->42::536a9a215dd06475->536a9a215dd06475,,,,,
SPCAL-000428,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20009,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997102196504121,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::138->138::be8a1807477d6d19->be8a1807477d6d19,,,,,
SPCAL-000429,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20010,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997131404002287,SN7::L15-0566E-1185N_2265_3451_13::2019-02->2019-03::85->85::19766fc74c89ac56->19766fc74c89ac56,,,,,
SPCAL-000430,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997160028814759,SN7::L15-0566E-1185N_2265_3451_13::2019-03->2019-04::122->122::e61c6f7c65fa7507->e61c6f7c65fa7507,,,,,
SPCAL-000431,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997186265530374,SN7::L15-0566E-1185N_2265_3451_13::2019-04->2019-05::214->214::839e48a95343e881->839e48a95343e881,,,,,
SPCAL-000432,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997213698140257,SN7::L15-0566E-1185N_2265_3451_13::2019-05->2019-06::33->33::421f4987bcf77e24->421f4987bcf77e24,,,,,
SPCAL-000433,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997240842988149,SN7::L15-0566E-1185N_2265_3451_13::2019-06->2019-07::297->297::5956d353a0061846->5956d353a0061846,,,,,
SPCAL-000434,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20015,2019,7,2019,9,1.0,1.0,1.0,1.0,0.9997261913292547,SN7::L15-0566E-1185N_2265_3451_13::2019-07->2019-09::162->162::6e38b2b2a183ba3a->6e38b2b2a183ba3a,,,,,
SPCAL-000435,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20016,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997293558728404,SN7::L15-0566E-1185N_2265_3451_13::2019-09->2019-10::397->397::959577df63ce855b->959577df63ce855b,,,,,
SPCAL-000436,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20017,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997319751309812,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::272->272::e3ee07adbe46802c->e3ee07adbe46802c,,,,,
SPCAL-000437,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20018,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997345595196414,SN7::L15-0566E-1185N_2265_3451_13::2019-11->2019-12::528->528::3b68557ece181329->3b68557ece181329,,,,,
SPCAL-000438,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20019,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997370401303954,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::113->113::363012a71d478c77->363012a71d478c77,,,,,
SPCAL-000439,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848163172078,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::15248->15248::cfbc1f5b57958c79->cfbc1f5b57958c79,,,,,
SPCAL-000440,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878085546481,SN7::L15-0571E-1075N_2287_3888_13::2018-02->2018-03::10329->10329::a0ef2bd9f24a8ab8->a0ef2bd9f24a8ab8,,,,,
SPCAL-000441,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907840869738,SN7::L15-0571E-1075N_2287_3888_13::2018-03->2018-04::3379->3379::4ebd5dcfd68a2065->4ebd5dcfd68a2065,,,,,
SPCAL-000442,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1003,2018,4,2018,7,1.0,1.0,1.0,1.0,0.9996936869400863,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::11032->11032::d93cd2f935a92ac5->d93cd2f935a92ac5,,,,,
SPCAL-000443,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.999696633721859,SN7::L15-0571E-1075N_2287_3888_13::2018-07->2018-08::1678->1678::e5224c19312b994e->e5224c19312b994e,,,,,
SPCAL-000444,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996994924360365,SN7::L15-0571E-1075N_2287_3888_13::2018-08->2018-09::478->478::cb2d16e207a1135e->cb2d16e207a1135e,,,,,
SPCAL-000445,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1006,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997021238084323,SN7::L15-0571E-1075N_2287_3888_13::2018-09->2018-10::740->740::360a005aecfe4ed3->360a005aecfe4ed3,,,,,
SPCAL-000446,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.999705182814478,SN7::L15-0571E-1075N_2287_3888_13::2018-10->2018-11::5043->5043::f51643ae2217fd9b->f51643ae2217fd9b,,,,,
SPCAL-000447,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1008,2018,11,2018,12,1.0,1.0,1.0,1.0,0.999707995561535,SN7::L15-0571E-1075N_2287_3888_13::2018-11->2018-12::15556->15556::053608196eba9117->053608196eba9117,,,,,
SPCAL-000448,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1009,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997108139943885,SN7::L15-0571E-1075N_2287_3888_13::2018-12->2019-01::13293->13293::bdb6e5e990b15390->bdb6e5e990b15390,,,,,
SPCAL-000449,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1010,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997135580124006,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::12807->12807::f319ce60a95fe018->f319ce60a95fe018,,,,,
SPCAL-000450,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1011,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997162724443066,SN7::L15-0571E-1075N_2287_3888_13::2019-02->2019-03::4545->4545::c46eaadc1acbfa2b->c46eaadc1acbfa2b,,,,,
SPCAL-000451,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1012,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997189911294107,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::16270->16270::9a6baa67f2b41490->9a6baa67f2b41490,,,,,
SPCAL-000452,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1013,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997216593445716,SN7::L15-0571E-1075N_2287_3888_13::2019-04->2019-05::10903->10903::97dd1d152133e2c0->97dd1d152133e2c0,,,,,
SPCAL-000453,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1014,2019,5,2019,6,1.0,1.0,1.0,1.0,0.999724315285934,SN7::L15-0571E-1075N_2287_3888_13::2019-05->2019-06::5638->5638::fa7191cb073eb0ed->fa7191cb073eb0ed,,,,,
SPCAL-000454,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1015,2019,6,2019,8,1.0,1.0,1.0,1.0,0.9997268912577857,SN7::L15-0571E-1075N_2287_3888_13::2019-06->2019-08::14728->14728::957b51d0046450df->957b51d0046450df,,,,,
SPCAL-000455,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295374116001,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::9432->9432::2be54b131e2831a3->2be54b131e2831a3,,,,,
SPCAL-000456,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1017,2019,9,2019,11,1.0,1.0,1.0,1.0,0.999732096231934,SN7::L15-0571E-1075N_2287_3888_13::2019-09->2019-11::3299->3299::3151f31b3feb9f84->3151f31b3feb9f84,,,,,
SPCAL-000457,prospective_calibration_audit,L15-0571E-1075N_2287_3888_13,1018,2019,11,2020,1,1.0,1.0,1.0,1.0,0.9997346484118469,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::8735->8735::1689a66b430ffc21->1689a66b430ffc21,,,,,
SPCAL-000458,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2000,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996848036657066,SN7::L15-0614E-0946N_2459_4406_13::2018-03->2018-04::478->478::cdfb44f14beae67d->cdfb44f14beae67d,,,,,
SPCAL-000459,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2001,2018,4,2018,5,1.0,1.0,1.0,1.0,0.999687807504603,SN7::L15-0614E-0946N_2459_4406_13::2018-04->2018-05::13588->13588::bd3dd9e42cfdf666->bd3dd9e42cfdf666,,,,,
SPCAL-000460,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2002,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996907704459799,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::12345->12345::f68974047fcbbdda->f68974047fcbbdda,,,,,
SPCAL-000461,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2003,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996937311926671,SN7::L15-0614E-0946N_2459_4406_13::2018-06->2018-07::3275->3275::d9abc5c075f1e396->d9abc5c075f1e396,,,,,
SPCAL-000462,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.999696628745111,SN7::L15-0614E-0946N_2459_4406_13::2018-07->2018-08::4917->4917::30c5f8814fffe931->30c5f8814fffe931,,,,,
SPCAL-000463,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996995117875956,SN7::L15-0614E-0946N_2459_4406_13::2018-08->2018-09::11407->11407::1a4d635432286e9f->1a4d635432286e9f,,,,,
SPCAL-000464,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2006,2018,9,2018,11,1.0,1.0,1.0,1.0,0.9997023937549034,SN7::L15-0614E-0946N_2459_4406_13::2018-09->2018-11::11243->11243::6d975146fe8ad895->6d975146fe8ad895,,,,,
SPCAL-000465,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2007,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997052124283747,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::13417->13417::252f120321314456->252f120321314456,,,,,
SPCAL-000466,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2008,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997080326474947,SN7::L15-0614E-0946N_2459_4406_13::2018-12->2019-01::13347->13347::97ef6b58afbafd3c->97ef6b58afbafd3c,,,,,
SPCAL-000467,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2009,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997108020488915,SN7::L15-0614E-0946N_2459_4406_13::2019-01->2019-02::8039->8039::81fbca5aa92e787f->81fbca5aa92e787f,,,,,
SPCAL-000468,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2010,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997135507977138,SN7::L15-0614E-0946N_2459_4406_13::2019-02->2019-03::19->19::a41e6647c332fd4a->a41e6647c332fd4a,,,,,
SPCAL-000469,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997162905333011,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::11345->11345::b547b37095768c12->b547b37095768c12,,,,,
SPCAL-000470,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997189864101008,SN7::L15-0614E-0946N_2459_4406_13::2019-04->2019-05::5514->5514::1164b93c72a99156->1164b93c72a99156,,,,,
SPCAL-000471,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997216694374516,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::3553->3553::c3fffac7a15ce6a8->c3fffac7a15ce6a8,,,,,
SPCAL-000472,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997243092694289,SN7::L15-0614E-0946N_2459_4406_13::2019-06->2019-07::14051->14051::12d96eae00c9f032->12d96eae00c9f032,,,,,
SPCAL-000473,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2015,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997269280675192,SN7::L15-0614E-0946N_2459_4406_13::2019-07->2019-08::2793->2793::2f7e786b92918084->2f7e786b92918084,,,,,
SPCAL-000474,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295374931322,SN7::L15-0614E-0946N_2459_4406_13::2019-08->2019-09::135->135::1290e114ef0333b6->1290e114ef0333b6,,,,,
SPCAL-000475,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2017,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997321102181114,SN7::L15-0614E-0946N_2459_4406_13::2019-09->2019-10::5614->5614::df64b05eda8954cd->df64b05eda8954cd,,,,,
SPCAL-000476,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2018,2019,10,2019,11,1.0,1.0,1.0,1.0,0.999734652285111,SN7::L15-0614E-0946N_2459_4406_13::2019-10->2019-11::14639->14639::b494acc2a54c9c92->b494acc2a54c9c92,,,,,
SPCAL-000477,prospective_calibration_audit,L15-0614E-0946N_2459_4406_13,2019,2019,11,2020,1,1.0,1.0,1.0,1.0,0.999737183738751,SN7::L15-0614E-0946N_2459_4406_13::2019-11->2020-01::9006->9006::9f09bcc9e8aef443->9f09bcc9e8aef443,,,,,
SPCAL-000478,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996847897459681,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::4115->4115::dea7830af9705741->dea7830af9705741,,,,,
SPCAL-000479,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878050627388,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::5644->5644::081ab87d03622aaf->081ab87d03622aaf,,,,,
SPCAL-000480,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907827574876,SN7::L15-0586E-1127N_2345_3680_13::2018-03->2018-04::4192->4192::c48c229f8113cf57->c48c229f8113cf57,,,,,
SPCAL-000481,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937138524817,SN7::L15-0586E-1127N_2345_3680_13::2018-04->2018-05::3580->3580::78494a0cf4fefe5a->78494a0cf4fefe5a,,,,,
SPCAL-000482,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996965994725766,SN7::L15-0586E-1127N_2345_3680_13::2018-05->2018-06::3876->3876::f44e8770f3187b1a->f44e8770f3187b1a,,,,,
SPCAL-000483,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.999699488791091,SN7::L15-0586E-1127N_2345_3680_13::2018-06->2018-07::5699->5699::890bd83bae7fec84->890bd83bae7fec84,,,,,
SPCAL-000484,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023941893,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::1329->1329::6b728c825d648b8d->6b728c825d648b8d,,,,,
SPCAL-000485,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997052102675937,SN7::L15-0586E-1127N_2345_3680_13::2018-08->2018-09::5399->5399::7a1e447f1decab2a->7a1e447f1decab2a,,,,,
SPCAL-000486,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080089965031,SN7::L15-0586E-1127N_2345_3680_13::2018-09->2018-10::4149->4149::813e31f203a857d3->813e31f203a857d3,,,,,
SPCAL-000487,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107683685139,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::5312->5312::adba0e075bb2b592->adba0e075bb2b592,,,,,
SPCAL-000488,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135591553721,SN7::L15-0586E-1127N_2345_3680_13::2018-11->2018-12::78->78::eee45317e9aebe85->eee45317e9aebe85,,,,,
SPCAL-000489,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162586759121,SN7::L15-0586E-1127N_2345_3680_13::2018-12->2019-01::734->734::9ae68d73d66bb125->9ae68d73d66bb125,,,,,
SPCAL-000490,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189696633794,SN7::L15-0586E-1127N_2345_3680_13::2019-01->2019-02::5623->5623::93921db8646c6521->93921db8646c6521,,,,,
SPCAL-000491,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216499623471,SN7::L15-0586E-1127N_2345_3680_13::2019-02->2019-03::4496->4496::054733b1a66e93ea->054733b1a66e93ea,,,,,
SPCAL-000492,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242932160249,SN7::L15-0586E-1127N_2345_3680_13::2019-03->2019-04::5417->5417::aba0ac9e3908dab7->aba0ac9e3908dab7,,,,,
SPCAL-000493,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269118589357,SN7::L15-0586E-1127N_2345_3680_13::2019-04->2019-05::4676->4676::65e40727a710ec00->65e40727a710ec00,,,,,
SPCAL-000494,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997294863053734,SN7::L15-0586E-1127N_2345_3680_13::2019-05->2019-06::2605->2605::cad2aa660685a20d->cad2aa660685a20d,,,,,
SPCAL-000495,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320820664928,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::1027->1027::ddd3a2a3a2b80c25->ddd3a2a3a2b80c25,,,,,
SPCAL-000496,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346596167926,SN7::L15-0586E-1127N_2345_3680_13::2019-07->2019-08::1596->1596::e9eaf661b5b6a38a->e9eaf661b5b6a38a,,,,,
SPCAL-000497,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371869724769,SN7::L15-0586E-1127N_2345_3680_13::2019-08->2019-09::2536->2536::f44805f5b466868e->f44805f5b466868e,,,,,
SPCAL-000498,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396685401201,SN7::L15-0586E-1127N_2345_3680_13::2019-09->2019-10::4734->4734::9785ddc4b87189a2->9785ddc4b87189a2,,,,,
SPCAL-000499,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421377820828,SN7::L15-0586E-1127N_2345_3680_13::2019-10->2019-11::7210->7210::b42415f83610cbcc->b42415f83610cbcc,,,,,
SPCAL-000500,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446113247975,SN7::L15-0586E-1127N_2345_3680_13::2019-11->2019-12::6574->6574::d1049bd9de8ee1c7->d1049bd9de8ee1c7,,,,,
SPCAL-000501,prospective_calibration_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470441174473,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2757->2757::e1a2bc12f8e8b775->e1a2bc12f8e8b775,,,,,
SPCAL-000502,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848124618042,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::4641->4641::981994db40a16bb8->981994db40a16bb8,,,,,
SPCAL-000503,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996878005108155,SN7::L15-0544E-1228N_2176_3279_13::2018-02->2018-03::8750->8750::5f87580c985cad1e->5f87580c985cad1e,,,,,
SPCAL-000504,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907763258345,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::3614->3614::b759f387a313c0b6->b759f387a313c0b6,,,,,
SPCAL-000505,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937352208338,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::5745->5745::903ab720de47f5ff->903ab720de47f5ff,,,,,
SPCAL-000506,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966417042191,SN7::L15-0544E-1228N_2176_3279_13::2018-05->2018-06::5598->5598::91c5a75623245b54->91c5a75623245b54,,,,,
SPCAL-000507,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996995273694866,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::1028->1028::186a4d7ffae28e58->186a4d7ffae28e58,,,,,
SPCAL-000508,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023765201839,SN7::L15-0544E-1228N_2176_3279_13::2018-07->2018-08::6724->6724::7847f831f061465b->7847f831f061465b,,,,,
SPCAL-000509,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997052205381768,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::3572->3572::14627603f783768e->14627603f783768e,,,,,
SPCAL-000510,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080327192946,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::940->940::b9b39603190c7118->b9b39603190c7118,,,,,
SPCAL-000511,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997108024113701,SN7::L15-0544E-1228N_2176_3279_13::2018-10->2018-11::6576->6576::198c681164dcacf9->198c681164dcacf9,,,,,
SPCAL-000512,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135541017222,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::7826->7826::cda7009183b1fa8f->cda7009183b1fa8f,,,,,
SPCAL-000513,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162811659702,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::4668->4668::6ef9ab133172b1d5->6ef9ab133172b1d5,,,,,
SPCAL-000514,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189845263674,SN7::L15-0544E-1228N_2176_3279_13::2019-01->2019-02::8634->8634::155ae93e6e92e234->155ae93e6e92e234,,,,,
SPCAL-000515,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216695147311,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::3436->3436::78c515be64949cf5->78c515be64949cf5,,,,,
SPCAL-000516,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242915231457,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::9809->9809::12a5c31450d53478->12a5c31450d53478,,,,,
SPCAL-000517,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269400922714,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::474->474::78ba6723af098842->78ba6723af098842,,,,,
SPCAL-000518,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295396258348,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::942->942::2da473283654d840->2da473283654d840,,,,,
SPCAL-000519,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997321083096925,SN7::L15-0544E-1228N_2176_3279_13::2019-06->2019-07::7127->7127::d5d998cb91e133b8->d5d998cb91e133b8,,,,,
SPCAL-000520,prospective_calibration_audit,L15-0544E-1228N_2176_3279_13,5018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346259331694,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::7545->7545::daec899dd133cab5->daec899dd133cab5,,,,,
