audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,deterministic_noise,_true,audit_role
SPCAL-000532,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11007,SN7::L15-0760E-0887N_3041_4643_13::2018-08->2018-09::8970->8970::a67d7e66fa25c84b->a67d7e66fa25c84b,8970,8970,7,8,2018,8,2018,9,0.9997052098957696,326250,1.0,1.0,1.0,1.0,0.000340421682182,True,calibration
SPCAL-000533,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11008,SN7::L15-0760E-0887N_3041_4643_13::2018-09->2018-10::4122->4122::17f2a60aa945ebaf->17f2a60aa945ebaf,4122,4122,8,9,2018,9,2018,10,0.999708028485374,282938,1.0,1.0,1.0,1.0,0.0001526182317839,True,calibration
SPCAL-000534,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11009,SN7::L15-0760E-0887N_3041_4643_13::2018-10->2018-11::7040->7040::ad6cf274c7dfc2f8->ad6cf274c7dfc2f8,7040,7040,9,10,2018,10,2018,11,0.999710802230131,242758,1.0,1.0,1.0,1.0,0.0002332844523849,True,calibration
SPCAL-000535,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11010,SN7::L15-0760E-0887N_3041_4643_13::2018-11->2018-12::2638->2638::79dae972032e3bd9->79dae972032e3bd9,2638,2638,10,11,2018,11,2018,12,0.9997135394856285,205367,1.0,1.0,1.0,1.0,0.0004675685961039,True,calibration
SPCAL-000536,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11011,SN7::L15-0760E-0887N_3041_4643_13::2018-12->2019-01::4454->4454::bc0b47e003227804->bc0b47e003227804,4454,4454,11,12,2018,12,2019,1,0.9997162879675564,170663,1.0,1.0,1.0,1.0,0.0001343846717176,True,calibration
SPCAL-000537,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11012,SN7::L15-0760E-0887N_3041_4643_13::2019-01->2019-02::7909->7909::52c82e606339f9fa->52c82e606339f9fa,7909,7909,12,13,2019,1,2019,2,0.9997189787145802,139892,1.0,1.0,1.0,1.0,0.000285341519234,True,calibration
SPCAL-000538,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11013,SN7::L15-0760E-0887N_3041_4643_13::2019-02->2019-03::5259->5259::fd8b38088f8e7d3f->fd8b38088f8e7d3f,5259,5259,13,14,2019,2,2019,3,0.9997216513932177,111972,1.0,1.0,1.0,1.0,0.0003203522657848,True,calibration
SPCAL-000539,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11014,SN7::L15-0760E-0887N_3041_4643_13::2019-03->2019-04::1388->1388::af45c74f4c40172e->af45c74f4c40172e,1388,1388,14,15,2019,3,2019,4,0.9997243141399432,87396,1.0,1.0,1.0,1.0,0.0001118266391237,True,calibration
SPCAL-000540,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11015,SN7::L15-0760E-0887N_3041_4643_13::2019-04->2019-05::8792->8792::5019ba201f44abee->5019ba201f44abee,8792,8792,15,16,2019,4,2019,5,0.9997269166899826,66334,1.0,1.0,1.0,1.0,0.0004548736089446,True,calibration
SPCAL-000541,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11016,SN7::L15-0760E-0887N_3041_4643_13::2019-05->2019-06::344->344::643b00aad34f0074->643b00aad34f0074,344,344,16,17,2019,5,2019,6,0.9997295264989341,47833,1.0,1.0,1.0,1.0,0.0002878107793087,True,calibration
SPCAL-000542,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11017,SN7::L15-0760E-0887N_3041_4643_13::2019-06->2019-07::9454->9454::b6a00a5c5ad023fb->b6a00a5c5ad023fb,9454,9454,17,18,2019,6,2019,7,0.9997321036235954,32915,1.0,1.0,1.0,1.0,0.0002461457731541,True,calibration
SPCAL-000543,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11018,SN7::L15-0760E-0887N_3041_4643_13::2019-07->2019-08::1645->1645::1232df66a01191e5->1232df66a01191e5,1645,1645,18,19,2019,7,2019,8,0.9997346652264552,21183,1.0,1.0,1.0,1.0,5.69100914518119e-05,True,calibration
SPCAL-000544,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11019,SN7::L15-0760E-0887N_3041_4643_13::2019-08->2019-09::1015->1015::364d086f31e7a038->364d086f31e7a038,1015,1015,19,20,2019,8,2019,9,0.9997371738455124,12741,1.0,1.0,1.0,1.0,0.0003379197626749,True,calibration
SPCAL-000545,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11020,SN7::L15-0760E-0887N_3041_4643_13::2019-09->2019-10::59->59::efda9aa85821daf2->efda9aa85821daf2,59,59,20,21,2019,9,2019,10,0.9997396781164414,7042,1.0,1.0,1.0,1.0,0.0002964284047806,True,calibration
SPCAL-000546,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11021,SN7::L15-0760E-0887N_3041_4643_13::2019-10->2019-11::3574->3574::db9306797614f3d7->db9306797614f3d7,3574,3574,21,22,2019,10,2019,11,0.9997421517985084,3327,1.0,1.0,1.0,1.0,0.0003681294187352,True,calibration
SPCAL-000547,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11022,SN7::L15-0760E-0887N_3041_4643_13::2019-11->2019-12::6615->6615::f0714ac41a356c9c->f0714ac41a356c9c,6615,6615,22,23,2019,11,2019,12,0.9997446105184347,1001,1.0,1.0,1.0,1.0,0.0002948752500486,True,calibration
SPCAL-000548,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0760E-0887N_3041_4643_13,11023,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6161->6161::9840a8e6054dd586->9840a8e6054dd586,6161,6161,23,24,2019,12,2020,1,0.999747043190332,8,1.0,1.0,1.0,1.0,0.0002663422462845,True,calibration
SPCAL-000549,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12000,SN7::L15-0683E-1006N_2732_4164_13::2018-01->2018-02::2036->2036::1204ae3c3ec79fc3->1204ae3c3ec79fc3,2036,2036,0,1,2018,1,2018,2,0.9996848164372196,711446,1.0,1.0,1.0,1.0,9.7902179607701e-05,True,calibration
SPCAL-000550,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12001,SN7::L15-0683E-1006N_2732_4164_13::2018-02->2018-03::6068->6068::4fb6958df1a055ee->4fb6958df1a055ee,6068,6068,1,2,2018,2,2018,3,0.9996878101940986,646946,1.0,1.0,1.0,1.0,0.0001846271008574,True,calibration
SPCAL-000551,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12002,SN7::L15-0683E-1006N_2732_4164_13::2018-03->2018-04::7145->7145::8d7e09c589cd7767->8d7e09c589cd7767,7145,7145,2,3,2018,3,2018,4,0.9996907917988607,585333,1.0,1.0,1.0,1.0,4.308387408968899e-05,True,calibration
SPCAL-000552,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12003,SN7::L15-0683E-1006N_2732_4164_13::2018-04->2018-06::2529->2529::52130349c89e621c->52130349c89e621c,2529,2529,3,4,2018,4,2018,6,0.9996937285420171,527795,1.0,1.0,1.0,1.0,0.0001337029258543,True,calibration
SPCAL-000553,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12004,SN7::L15-0683E-1006N_2732_4164_13::2018-06->2018-07::4106->4106::522712c74943e692->522712c74943e692,4106,4106,4,5,2018,6,2018,7,0.9996966241485257,473251,1.0,1.0,1.0,1.0,0.0004137881098635,True,calibration
SPCAL-000554,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12005,SN7::L15-0683E-1006N_2732_4164_13::2018-07->2018-08::1236->1236::9eacea353f8013bd->9eacea353f8013bd,1236,1236,5,6,2018,7,2018,8,0.999699517124669,421160,1.0,1.0,1.0,1.0,0.000336836431785,True,calibration
SPCAL-000555,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12006,SN7::L15-0683E-1006N_2732_4164_13::2018-08->2018-09::223->223::68fe7ec2575edd83->68fe7ec2575edd83,223,223,6,7,2018,8,2018,9,0.999702385359595,372071,1.0,1.0,1.0,1.0,0.0002185005736308,True,calibration
SPCAL-000556,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12007,SN7::L15-0683E-1006N_2732_4164_13::2018-09->2018-10::7573->7573::d62fbe861dadd44d->d62fbe861dadd44d,7573,7573,7,8,2018,9,2018,10,0.9997052128750276,326190,1.0,1.0,1.0,1.0,0.0002965934658334,True,calibration
SPCAL-000557,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12008,SN7::L15-0683E-1006N_2732_4164_13::2018-10->2018-11::12791->12791::99b59091c4e2cd59->99b59091c4e2cd59,12791,12791,8,9,2018,10,2018,11,0.9997080230932898,283035,1.0,1.0,1.0,1.0,0.0002326859874486,True,calibration
SPCAL-000558,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12009,SN7::L15-0683E-1006N_2732_4164_13::2018-11->2019-01::700->700::3b80f7412544d884->3b80f7412544d884,700,700,9,10,2018,11,2019,1,0.9997107694423086,243210,1.0,1.0,1.0,1.0,0.0007249478243203,True,calibration
SPCAL-000559,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12010,SN7::L15-0683E-1006N_2732_4164_13::2019-01->2019-03::1189->1189::efbfaf39dd75880a->efbfaf39dd75880a,1189,1189,10,11,2019,1,2019,3,0.9997135245506283,205562,1.0,1.0,1.0,1.0,0.0006936770615269,True,calibration
SPCAL-000560,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12011,SN7::L15-0683E-1006N_2732_4164_13::2019-03->2019-04::4613->4613::b52690c6246218c9->b52690c6246218c9,4613,4613,11,12,2019,3,2019,4,0.9997162817961704,170730,1.0,1.0,1.0,1.0,0.0002287037182782,True,calibration
SPCAL-000561,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12012,SN7::L15-0683E-1006N_2732_4164_13::2019-04->2019-05::8878->8878::b8f474d691730c46->b8f474d691730c46,8878,8878,12,13,2019,4,2019,5,0.9997189840225502,139835,1.0,1.0,1.0,1.0,0.00020343771466,True,calibration
SPCAL-000562,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12013,SN7::L15-0683E-1006N_2732_4164_13::2019-05->2019-06::1468->1468::6b6c79669da00a93->6b6c79669da00a93,1468,1468,13,14,2019,5,2019,6,0.9997216600732319,111877,1.0,1.0,1.0,1.0,0.0001850672514791,True,calibration
SPCAL-000563,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12014,SN7::L15-0683E-1006N_2732_4164_13::2019-06->2019-07::948->948::329bc91b5c906d26->329bc91b5c906d26,948,948,14,15,2019,6,2019,7,0.9997243094684503,87441,1.0,1.0,1.0,1.0,0.0001852870312326,True,calibration
SPCAL-000564,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12015,SN7::L15-0683E-1006N_2732_4164_13::2019-07->2019-08::13091->13091::13d7a78fcc75280c->13d7a78fcc75280c,13091,13091,15,16,2019,7,2019,8,0.9997269347547418,66168,1.0,1.0,1.0,1.0,0.0001680006753588,True,calibration
SPCAL-000565,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12016,SN7::L15-0683E-1006N_2732_4164_13::2019-08->2019-09::10775->10775::ecef991c1cb46020->ecef991c1cb46020,10775,10775,16,17,2019,8,2019,9,0.9997295269151941,47829,1.0,1.0,1.0,1.0,0.0002811361485015,True,calibration
SPCAL-000566,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12017,SN7::L15-0683E-1006N_2732_4164_13::2019-09->2019-10::13718->13717::e051b11261f3f536->e051b11261f3f536,13718,13717,17,18,2019,9,2019,10,0.9997321116483541,32876,1.0,1.0,1.0,1.0,0.0001162150960389,False,calibration
SPCAL-000567,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12018,SN7::L15-0683E-1006N_2732_4164_13::2019-10->2019-11::2319->2319::8d2ef4d972c1485f->8d2ef4d972c1485f,2319,2319,18,19,2019,10,2019,11,0.9997346420987264,21286,1.0,1.0,1.0,1.0,0.0004349329411255,True,calibration
SPCAL-000568,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12019,SN7::L15-0683E-1006N_2732_4164_13::2019-11->2019-12::9783->9783::7dea62a9f357b33b->7dea62a9f357b33b,9783,9783,19,20,2019,11,2019,12,0.9997371804028217,12715,1.0,1.0,1.0,1.0,0.0002297528245804,True,calibration
SPCAL-000569,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0683E-1006N_2732_4164_13,12020,SN7::L15-0683E-1006N_2732_4164_13::2019-12->2020-01::6736->6736::2e5c85cdfe64142a->2e5c85cdfe64142a,6736,6736,20,21,2019,12,2020,1,0.9997396887063646,7018,1.0,1.0,1.0,1.0,0.0001199969995937,True,calibration
SPCAL-000570,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13000,SN7::L15-0577E-1243N_2309_3217_13::2018-02->2018-04::1454->1454::584d305bc2735557->584d305bc2735557,1454,1454,0,1,2018,2,2018,4,0.9996847403880795,713151,1.0,1.0,1.0,1.0,0.0011442395424943,True,calibration
SPCAL-000571,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13001,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::1160->1160::b23d5136038c5dec->b23d5136038c5dec,1160,1160,1,2,2018,4,2018,5,0.9996877319168397,648581,1.0,1.0,1.0,1.0,0.0012719332511146,True,calibration
SPCAL-000572,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13002,SN7::L15-0577E-1243N_2309_3217_13::2018-05->2018-06::3303->3303::6a9a06008b0c8a5d->6a9a06008b0c8a5d,3303,3303,2,3,2018,5,2018,6,0.9996907099704494,587132,1.0,1.0,1.0,1.0,0.0011907006531899,True,calibration
SPCAL-000573,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13003,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::880->880::b39a3b0c008ea85e->b39a3b0c008ea85e,880,880,3,4,2018,6,2018,7,0.999693690439123,528534,1.0,1.0,1.0,1.0,0.0006731912589188,True,calibration
SPCAL-000574,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13004,SN7::L15-0577E-1243N_2309_3217_13::2018-07->2018-08::1230->1230::fe6e1fbcf27ac108->fe6e1fbcf27ac108,1230,1230,4,5,2018,7,2018,8,0.9996966007048573,473712,1.0,1.0,1.0,1.0,0.0007488997376015,True,calibration
SPCAL-000575,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13005,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::3140->3140::53136e12cd91ef14->53136e12cd91ef14,3140,3140,5,6,2018,8,2018,9,0.9996994813341914,421782,1.0,1.0,1.0,1.0,0.0008533618430171,True,calibration
SPCAL-000576,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13006,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::1969->1969::7bd10ba196ffd46a->7bd10ba196ffd46a,1969,1969,6,7,2018,9,2018,10,0.9997023495682765,372672,1.0,1.0,1.0,1.0,0.0007400114981273,True,calibration
SPCAL-000577,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13007,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::4116->4116::3467af3aa94d498d->3467af3aa94d498d,4116,4116,7,8,2018,10,2018,11,0.9997052224580251,326021,1.0,1.0,1.0,1.0,0.0001556027069398,True,calibration
SPCAL-000578,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13008,SN7::L15-0577E-1243N_2309_3217_13::2018-11->2018-12::4455->4455::345f47b546b3a04a->345f47b546b3a04a,4455,4455,8,9,2018,11,2018,12,0.9997079722295495,283778,1.0,1.0,1.0,1.0,0.000988141278114,True,calibration
SPCAL-000579,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13009,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::4329->4329::e7b0fe04fc764b48->e7b0fe04fc764b48,4329,4329,9,10,2018,12,2019,1,0.9997107497508516,243499,1.0,1.0,1.0,1.0,0.0010202004442696,True,calibration
SPCAL-000580,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13010,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::2179->2179::505211a8a5351ec2->505211a8a5351ec2,2179,2179,10,11,2019,1,2019,2,0.9997135589235969,205096,1.0,1.0,1.0,1.0,0.0001732963464462,True,calibration
SPCAL-000581,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13011,SN7::L15-0577E-1243N_2309_3217_13::2019-02->2019-03::2535->2535::0b0b57773ab7cc4b->0b0b57773ab7cc4b,2535,2535,11,12,2019,2,2019,3,0.999716234633077,171299,1.0,1.0,1.0,1.0,0.0009495681124569,True,calibration
SPCAL-000582,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13012,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::3656->3656::af3be3e1cc945583->af3be3e1cc945583,3656,3656,12,13,2019,3,2019,4,0.9997189641232764,140051,1.0,1.0,1.0,1.0,0.0005105158190943,True,calibration
SPCAL-000583,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13013,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::1013->1013::336f8a6b8287a8b5->336f8a6b8287a8b5,1013,1013,13,14,2019,4,2019,5,0.9997216446428896,112056,1.0,1.0,1.0,1.0,0.0004254979842066,True,calibration
SPCAL-000584,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13014,SN7::L15-0577E-1243N_2309_3217_13::2019-05->2019-06::1694->1694::7d4df7efa9903e32->7d4df7efa9903e32,1694,1694,14,15,2019,5,2019,6,0.9997242792221184,87712,1.0,1.0,1.0,1.0,0.0006610710797367,True,calibration
SPCAL-000585,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13015,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::4470->4470::4e51a717ab3fbb6a->4e51a717ab3fbb6a,4470,4470,15,16,2019,6,2019,7,0.9997269304829098,66215,1.0,1.0,1.0,1.0,0.000235829015807,True,calibration
SPCAL-000586,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13016,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::2264->2264::684b7eb328fe30c7->684b7eb328fe30c7,2264,2264,16,17,2019,7,2019,8,0.9997295029684758,47997,1.0,1.0,1.0,1.0,0.0006650820708884,True,calibration
SPCAL-000587,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13017,SN7::L15-0577E-1243N_2309_3217_13::2019-08->2019-09::2649->2649::282b65eef372de57->282b65eef372de57,2649,2649,17,18,2019,8,2019,9,0.9997320509466506,33218,1.0,1.0,1.0,1.0,0.0010987757106981,True,calibration
SPCAL-000588,prospective_calibration_audit,SpaceNet7,earth_observation_building_links,spacenet7_learned_geometry,L15-0577E-1243N_2309_3217_13,13018,SN7::L15-0577E-1243N_2309_3217_13::2019-09->2019-10::3440->3440::4408220e8de144d9->4408220e8de144d9,3440,3440,18,19,2019,9,2019,10,0.9997346574318338,21217,1.0,1.0,1.0,1.0,0.0001843188941492,True,calibration
