audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-01065,ctc_Fluo-N2DL-HeLa_02_f005_s687_to_f006_t687,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,5,6,220005,886,0.9999999999901824,Fluo-N2DL-HeLa/02/t005,5,766,390,5,5,Fluo-N2DL-HeLa/02/t006,6,766,390,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01308,ctc_Fluo-N2DL-HeLa_02_f063_s872_to_f064_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,63,64,220063,1734,0.9999999999814552,Fluo-N2DL-HeLa/02/t063,63,961,669,5,5,Fluo-N2DL-HeLa/02/t064,64,961,669,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01309,ctc_Fluo-N2DL-HeLa_02_f022_s696_to_f023_t696,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,22,23,220022,1746,0.9999999999813044,Fluo-N2DL-HeLa/02/t022,22,749,447,5,5,Fluo-N2DL-HeLa/02/t023,23,749,447,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01310,ctc_Fluo-N2DL-HeLa_02_f061_s750_to_f062_t750,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,61,62,220061,1749,0.9999999999812248,Fluo-N2DL-HeLa/02/t061,61,416,527,5,5,Fluo-N2DL-HeLa/02/t062,62,416,527,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01311,ctc_Fluo-N2DL-HeLa_02_f072_s712_to_f073_t712,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,72,73,220072,1754,0.9999999999811844,Fluo-N2DL-HeLa/02/t072,72,858,269,5,5,Fluo-N2DL-HeLa/02/t073,73,858,269,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01312,ctc_Fluo-N2DL-HeLa_02_f062_s410_to_f063_t410,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,62,63,220062,1764,0.9999999999810044,Fluo-N2DL-HeLa/02/t062,62,624,115,5,5,Fluo-N2DL-HeLa/02/t063,63,624,115,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01313,ctc_Fluo-N2DL-HeLa_02_f073_s871_to_f074_t871,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,73,74,220073,1773,0.9999999999809224,Fluo-N2DL-HeLa/02/t073,73,914,645,5,5,Fluo-N2DL-HeLa/02/t074,74,914,645,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01314,ctc_Fluo-N2DL-HeLa_02_f085_s671_to_f086_t671,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,85,86,220085,1781,0.9999999999808178,Fluo-N2DL-HeLa/02/t085,85,648,449,5,5,Fluo-N2DL-HeLa/02/t086,86,648,449,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01315,ctc_Fluo-N2DL-HeLa_02_f077_s552_to_f078_t552,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,77,78,220077,1791,0.9999999999806974,Fluo-N2DL-HeLa/02/t077,77,765,40,5,5,Fluo-N2DL-HeLa/02/t078,78,765,40,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01316,ctc_Fluo-N2DL-HeLa_02_f070_s674_to_f071_t674,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,70,71,220070,1795,0.999999999980672,Fluo-N2DL-HeLa/02/t070,70,711,391,5,5,Fluo-N2DL-HeLa/02/t071,71,711,391,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01317,ctc_Fluo-N2DL-HeLa_02_f076_s550_to_f077_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,76,77,220076,1797,0.999999999980663,Fluo-N2DL-HeLa/02/t076,76,727,27,5,5,Fluo-N2DL-HeLa/02/t077,77,727,27,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01318,ctc_Fluo-N2DL-HeLa_02_f081_s836_to_f082_t836,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,81,82,220081,1813,0.9999999999805662,Fluo-N2DL-HeLa/02/t081,81,656,515,5,5,Fluo-N2DL-HeLa/02/t082,82,656,515,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01319,ctc_Fluo-N2DL-HeLa_02_f073_s550_to_f074_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,73,74,220073,1815,0.9999999999805276,Fluo-N2DL-HeLa/02/t073,73,727,27,5,5,Fluo-N2DL-HeLa/02/t074,74,727,27,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01320,ctc_Fluo-N2DL-HeLa_02_f066_s387_to_f067_t387,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,66,67,220066,1823,0.9999999999804172,Fluo-N2DL-HeLa/02/t066,66,578,303,5,5,Fluo-N2DL-HeLa/02/t067,67,578,303,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01321,ctc_Fluo-N2DL-HeLa_02_f089_s577_to_f090_t577,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,89,90,220089,1847,0.9999999999800964,Fluo-N2DL-HeLa/02/t089,89,679,179,3,3,Fluo-N2DL-HeLa/02/t090,90,679,178,3,4,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01322,ctc_Fluo-N2DL-HeLa_02_f004_s728_to_f005_t728,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,4,5,220004,1853,0.9999999999799574,Fluo-N2DL-HeLa/02/t004,4,954,315,5,5,Fluo-N2DL-HeLa/02/t005,5,954,315,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01323,ctc_Fluo-N2DL-HeLa_02_f078_s566_to_f079_t566,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,78,79,220078,1860,0.9999999999798326,Fluo-N2DL-HeLa/02/t078,78,710,117,5,5,Fluo-N2DL-HeLa/02/t079,79,710,117,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01324,ctc_Fluo-N2DL-HeLa_02_f072_s872_to_f073_t872,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,72,73,220072,1865,0.9999999999797976,Fluo-N2DL-HeLa/02/t072,72,958,669,5,5,Fluo-N2DL-HeLa/02/t073,73,958,669,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01325,ctc_Fluo-N2DL-HeLa_02_f072_s330_to_f073_t330,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,72,73,220072,1868,0.9999999999797644,Fluo-N2DL-HeLa/02/t072,72,498,264,3,4,Fluo-N2DL-HeLa/02/t073,73,498,265,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01326,ctc_Fluo-N2DL-HeLa_02_f066_s865_to_f067_t865,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,66,67,220066,1881,0.999999999979581,Fluo-N2DL-HeLa/02/t066,66,806,661,5,5,Fluo-N2DL-HeLa/02/t067,67,806,661,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01327,ctc_Fluo-N2DL-HeLa_02_f071_s723_to_f072_t723,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,71,72,220071,1883,0.9999999999795772,Fluo-N2DL-HeLa/02/t071,71,890,267,5,5,Fluo-N2DL-HeLa/02/t072,72,890,267,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01328,ctc_Fluo-N2DL-HeLa_02_f071_s785_to_f072_t785,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,71,72,220071,1894,0.9999999999794428,Fluo-N2DL-HeLa/02/t071,71,427,615,5,5,Fluo-N2DL-HeLa/02/t072,72,427,615,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01329,ctc_Fluo-N2DL-HeLa_02_f071_s266_to_f072_t266,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,71,72,220071,1899,0.9999999999793804,Fluo-N2DL-HeLa/02/t071,71,392,340,5,5,Fluo-N2DL-HeLa/02/t072,72,392,340,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01330,ctc_Fluo-N2DL-HeLa_02_f074_s449_to_f075_t449,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,74,75,220074,1905,0.9999999999793354,Fluo-N2DL-HeLa/02/t074,74,553,442,5,5,Fluo-N2DL-HeLa/02/t075,75,553,442,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01331,ctc_Fluo-N2DL-HeLa_02_f072_s266_to_f073_t266,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,72,73,220072,1906,0.9999999999793328,Fluo-N2DL-HeLa/02/t072,72,392,340,5,5,Fluo-N2DL-HeLa/02/t073,73,392,340,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01332,ctc_Fluo-N2DL-HeLa_02_f074_s554_to_f075_t554,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,74,75,220074,1928,0.9999999999790472,Fluo-N2DL-HeLa/02/t074,74,770,70,5,5,Fluo-N2DL-HeLa/02/t075,75,770,70,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01333,ctc_Fluo-N2DL-HeLa_02_f077_s550_to_f078_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,77,78,220077,1936,0.9999999999789568,Fluo-N2DL-HeLa/02/t077,77,727,27,5,5,Fluo-N2DL-HeLa/02/t078,78,727,27,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01334,ctc_PhC-C2DH-U373_02_f014_s11_to_f015_t11,calibration,True,False,False,0,,,PhC-C2DH-U373,2,14,15,320014,1957,0.9999999999786572,PhC-C2DH-U373/02/t014,14,607,444,11,11,PhC-C2DH-U373/02/t015,15,606,444,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01335,ctc_Fluo-N2DL-HeLa_02_f073_s347_to_f074_t347,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,73,74,220073,1961,0.9999999999786018,Fluo-N2DL-HeLa/02/t073,73,528,278,5,5,Fluo-N2DL-HeLa/02/t074,74,528,278,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01336,ctc_PhC-C2DH-U373_02_f051_s3_to_f052_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,51,52,320051,1967,0.9999999999785074,PhC-C2DH-U373/02/t051,51,178,184,11,11,PhC-C2DH-U373/02/t052,52,178,184,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01337,ctc_Fluo-N2DL-HeLa_02_f084_s836_to_f085_t836,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,84,85,220084,1981,0.9999999999783384,Fluo-N2DL-HeLa/02/t084,84,653,510,5,5,Fluo-N2DL-HeLa/02/t085,85,653,510,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01338,ctc_PhC-C2DH-U373_02_f004_s14_to_f005_t14,calibration,True,False,False,0,,,PhC-C2DH-U373,2,4,5,320004,1984,0.9999999999783248,PhC-C2DH-U373/02/t004,4,69,394,7,7,PhC-C2DH-U373/02/t005,5,70,394,8,7,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01339,ctc_PhC-C2DH-U373_02_f028_s3_to_f029_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,28,29,320028,1991,0.9999999999782514,PhC-C2DH-U373/02/t028,28,186,180,11,11,PhC-C2DH-U373/02/t029,29,185,180,12,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01340,ctc_Fluo-N2DL-HeLa_02_f075_s550_to_f076_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,75,76,220075,1994,0.9999999999782188,Fluo-N2DL-HeLa/02/t075,75,727,27,5,5,Fluo-N2DL-HeLa/02/t076,76,727,27,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01341,ctc_Fluo-N2DL-HeLa_02_f077_s334_to_f078_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,77,78,220077,2017,0.9999999999779488,Fluo-N2DL-HeLa/02/t077,77,560,213,5,5,Fluo-N2DL-HeLa/02/t078,78,560,213,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01342,ctc_PhC-C2DH-U373_02_f048_s3_to_f049_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,48,49,320048,2031,0.9999999999777908,PhC-C2DH-U373/02/t048,48,178,184,11,11,PhC-C2DH-U373/02/t049,49,178,184,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01343,ctc_Fluo-N2DL-HeLa_02_f075_s765_to_f076_t765,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,75,76,220075,2040,0.9999999999777184,Fluo-N2DL-HeLa/02/t075,75,360,606,5,5,Fluo-N2DL-HeLa/02/t076,76,360,606,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01344,ctc_Fluo-N2DL-HeLa_02_f071_s428_to_f072_t428,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,71,72,220071,2050,0.9999999999776672,Fluo-N2DL-HeLa/02/t071,71,652,337,5,5,Fluo-N2DL-HeLa/02/t072,72,652,337,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01345,ctc_PhC-C2DH-U373_02_f100_s4_to_f101_t4,calibration,True,False,False,0,,,PhC-C2DH-U373,2,100,101,320100,2051,0.99999999997765,PhC-C2DH-U373/02/t100,100,602,170,10,9,PhC-C2DH-U373/02/t101,101,603,170,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01346,ctc_Fluo-N2DL-HeLa_02_f075_s347_to_f076_t347,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,75,76,220075,2056,0.9999999999775996,Fluo-N2DL-HeLa/02/t075,75,528,278,5,5,Fluo-N2DL-HeLa/02/t076,76,528,278,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01347,ctc_Fluo-N2DL-HeLa_02_f003_s498_to_f004_t498,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,3,4,220003,2064,0.9999999999774452,Fluo-N2DL-HeLa/02/t003,3,1015,562,3,3,Fluo-N2DL-HeLa/02/t004,4,1016,562,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01348,ctc_Fluo-N2DL-HeLa_02_f004_s746_to_f005_t746,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,4,5,220004,2071,0.999999999977389,Fluo-N2DL-HeLa/02/t004,4,414,556,6,5,Fluo-N2DL-HeLa/02/t005,5,415,556,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01349,ctc_Fluo-N2DL-HeLa_02_f078_s554_to_f079_t554,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,78,79,220078,2073,0.99999999997738,Fluo-N2DL-HeLa/02/t078,78,771,70,5,5,Fluo-N2DL-HeLa/02/t079,79,771,70,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01350,ctc_Fluo-N2DL-HeLa_02_f081_s552_to_f082_t552,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,81,82,220081,2076,0.9999999999773412,Fluo-N2DL-HeLa/02/t081,81,766,40,5,5,Fluo-N2DL-HeLa/02/t082,82,766,40,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01351,ctc_Fluo-N2DL-HeLa_02_f076_s552_to_f077_t552,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,76,77,220076,2089,0.9999999999771578,Fluo-N2DL-HeLa/02/t076,76,765,40,5,5,Fluo-N2DL-HeLa/02/t077,77,765,40,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01352,ctc_Fluo-N2DL-HeLa_02_f082_s550_to_f083_t550,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,82,83,220082,2101,0.9999999999769732,Fluo-N2DL-HeLa/02/t082,82,729,25,5,5,Fluo-N2DL-HeLa/02/t083,83,729,25,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01353,ctc_Fluo-N2DL-HeLa_02_f084_s787_to_f085_t787,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,84,85,220084,2115,0.999999999976757,Fluo-N2DL-HeLa/02/t084,84,419,580,5,5,Fluo-N2DL-HeLa/02/t085,85,419,580,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01354,ctc_Fluo-N2DL-HeLa_02_f082_s334_to_f083_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,82,83,220082,2137,0.9999999999764696,Fluo-N2DL-HeLa/02/t082,82,562,207,5,5,Fluo-N2DL-HeLa/02/t083,83,562,207,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01355,ctc_PhC-C2DH-U373_02_f049_s3_to_f050_t3,calibration,True,False,False,0,,,PhC-C2DH-U373,2,49,50,320049,2138,0.9999999999764656,PhC-C2DH-U373/02/t049,49,178,184,11,11,PhC-C2DH-U373/02/t050,50,178,184,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01356,ctc_Fluo-N2DL-HeLa_02_f085_s865_to_f086_t865,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,85,86,220085,2139,0.9999999999764456,Fluo-N2DL-HeLa/02/t085,85,779,662,5,5,Fluo-N2DL-HeLa/02/t086,86,779,662,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01357,ctc_Fluo-N2DL-HeLa_02_f089_s409_to_f090_t409,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,89,90,220089,2153,0.9999999999762978,Fluo-N2DL-HeLa/02/t089,89,610,91,5,5,Fluo-N2DL-HeLa/02/t090,90,610,91,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01358,ctc_Fluo-N2DL-HeLa_02_f081_s334_to_f082_t334,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,81,82,220081,2171,0.999999999975911,Fluo-N2DL-HeLa/02/t081,81,562,207,5,5,Fluo-N2DL-HeLa/02/t082,82,562,207,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01359,ctc_PhC-C2DH-U373_02_f111_s9_to_f112_t9,calibration,True,False,False,0,,,PhC-C2DH-U373,2,111,112,320111,2211,0.999999999975466,PhC-C2DH-U373/02/t111,111,634,324,3,3,PhC-C2DH-U373/02/t112,112,634,326,3,3,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-01360,ctc_Fluo-N2DL-HeLa_02_f075_s723_to_f076_t723,calibration,True,False,False,0,,,Fluo-N2DL-HeLa,2,75,76,220075,2214,0.999999999975385,Fluo-N2DL-HeLa/02/t075,75,890,264,5,5,Fluo-N2DL-HeLa/02/t076,76,890,264,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
