material_id,formula,n_sites,e_form_per_atom_mp2020_corrected,e_above_hull_mp2020_corrected_ppd_mp,wyckoff_spglib,unique_prototype,chemical_system,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,stable_DFT,candidate_id,block_id,structure_ref,structure_sha256
wbm-1-18916,Ga2 Rb2 Te4,8.0,-0.899439,-0.087725,ABC2_tI16_140_b_a_h:Ga-Rb-Te,True,Ga-Rb-Te,3,Ga-Rb,3|Ga-Rb,3|Ga,ABC2_tI16_140_b_a,True,wbm-1-18916,3|Ga-Rb,step_1.json.bz2::entry_18915,
wbm-1-19035,Ga1 Sn1,2.0,0.069178,0.069162,AB_tP2_123_a_d:Ga-Sn,True,Ga-Sn,2,Ga-Sn,2|Ga-Sn,2|Ga,AB_tP2_123_a,False,wbm-1-19035,2|Ga-Sn,step_1.json.bz2::entry_19034,
wbm-1-19053,Ga1 Re2 Ta1,4.0,-0.043675,0.08779,AB2C_cF16_225_a_c_b:Ga-Re-Ta,True,Ga-Re-Ta,3,Ga-Re,3|Ga-Re,3|Ga,AB2C_cF16_225_a_c,False,wbm-1-19053,3|Ga-Re,step_1.json.bz2::entry_19052,
wbm-1-19065,Ga1 Tc2,3.0,-0.214413,-0.15231,AB2_tI6_139_a_e:Ga-Tc,True,Ga-Tc,2,Ga-Tc,2|Ga-Tc,2|Ga,AB2_tI6_139_a,True,wbm-1-19065,2|Ga-Tc,step_1.json.bz2::entry_19064,
wbm-1-19077,Ga1 Sm2 Tc1,4.0,-0.137824,0.175545,AB2C_cF16_225_a_c_b:Ga-Sm-Tc,True,Ga-Sm-Tc,3,Ga-Sm,3|Ga-Sm,3|Ga,AB2C_cF16_225_a_c,False,wbm-1-19077,3|Ga-Sm,step_1.json.bz2::entry_19076,
wbm-1-19078,Ga1 Tb2 Tc1,4.0,-0.218075,0.174157,AB2C_cF16_225_a_c_b:Ga-Tb-Tc,True,Ga-Tb-Tc,3,Ga-Tb,3|Ga-Tb,3|Ga,AB2C_cF16_225_a_c,False,wbm-1-19078,3|Ga-Tb,step_1.json.bz2::entry_19077,
wbm-1-19079,Ga1 Tc1 Th2,4.0,-0.174498,0.14756,ABC2_cF16_225_a_b_c:Ga-Tc-Th,True,Ga-Tc-Th,3,Ga-Tc,3|Ga-Tc,3|Ga,ABC2_cF16_225_a_b,False,wbm-1-19079,3|Ga-Tc,step_1.json.bz2::entry_19078,
wbm-1-19096,Ga1 Pm1 Te2,4.0,-0.984478,-0.557736,ABC2_cF16_225_a_b_c:Ga-Pm-Te,True,Ga-Pm-Te,3,Ga-Pm,3|Ga-Pm,3|Ga,ABC2_cF16_225_a_b,True,wbm-1-19096,3|Ga-Pm,step_1.json.bz2::entry_19095,
wbm-1-19099,Ga1 Ta1 Te2,4.0,0.036249,0.599519,ABC2_cF16_225_a_b_c:Ga-Ta-Te,True,Ga-Ta-Te,3,Ga-Ta,3|Ga-Ta,3|Ga,ABC2_cF16_225_a_b,False,wbm-1-19099,3|Ga-Ta,step_1.json.bz2::entry_19098,
wbm-1-19101,Ga1 Te2 Tm1,4.0,-0.863643,0.294709,AB2C_cF16_225_a_c_b:Ga-Te-Tm,True,Ga-Te-Tm,3,Ga-Te,3|Ga-Te,3|Ga,AB2C_cF16_225_a_c,False,wbm-1-19101,3|Ga-Te,step_1.json.bz2::entry_19100,
wbm-1-19203,Au4 Gd8,12.0,-0.601379,-0.048835,AB2_oP12_62_c_2c:Au-Gd,True,Au-Gd,2,Au-Gd,2|Au-Gd,2|Au,AB2_oP12_62_c_2c,True,wbm-1-19203,2|Au-Gd,step_1.json.bz2::entry_19202,
wbm-1-19204,Gd2 Hg1,3.0,-0.340736,-0.000269,A2B_tI6_139_e_a:Gd-Hg,True,Gd-Hg,2,Gd-Hg,2|Gd-Hg,2|Gd,A2B_tI6_139_e,True,wbm-1-19204,2|Gd-Hg,step_1.json.bz2::entry_19203,
wbm-1-19206,Gd8 Pt4,12.0,-0.888343,-0.026946,A2B_oP12_62_2c_c:Gd-Pt,True,Gd-Pt,2,Gd-Pt,2|Gd-Pt,2|Gd,A2B_oP12_62_2c,True,wbm-1-19206,2|Gd-Pt,step_1.json.bz2::entry_19205,
wbm-1-19207,Gd2 Ir1 Re1,4.0,-0.058995,0.134485,A2BC_cF16_225_c_a_b:Gd-Ir-Re,True,Gd-Ir-Re,3,Gd-Ir,3|Gd-Ir,3|Gd,A2BC_cF16_225_c_a,False,wbm-1-19207,3|Gd-Ir,step_1.json.bz2::entry_19206,
wbm-1-19208,Gd2 Tl1,3.0,-0.27196,0.038002,A2B_tI6_139_e_a:Gd-Tl,True,Gd-Tl,2,Gd-Tl,2|Gd-Tl,2|Gd,A2B_tI6_139_e,False,wbm-1-19208,2|Gd-Tl,step_1.json.bz2::entry_19207,
wbm-1-19209,Bi1 Gd3,4.0,-0.392501,0.072428,AB3_tI8_139_a_bd:Bi-Gd,True,Bi-Gd,2,Bi-Gd,2|Bi-Gd,2|Bi,AB3_tI8_139_a,False,wbm-1-19209,2|Bi-Gd,step_1.json.bz2::entry_19208,
wbm-1-19210,Gd6 Pb2,8.0,-0.294777,0.073472,A3B_hP8_194_h_c:Gd-Pb,True,Gd-Pb,2,Gd-Pb,2|Gd-Pb,2|Gd,A3B_hP8_194_h,False,wbm-1-19210,2|Gd-Pb,step_1.json.bz2::entry_19209,
wbm-1-19215,Ac6 Gd2,8.0,0.049755,0.049742,A3B_hP8_194_h_c:Ac-Gd,True,Ac-Gd,2,Ac-Gd,2|Ac-Gd,2|Ac,A3B_hP8_194_h,False,wbm-1-19215,2|Ac-Gd,step_1.json.bz2::entry_19214,
wbm-1-19217,Gd1 Hf1 Ir2,4.0,-0.760063,-0.092597,ABC2_cF16_225_a_b_c:Gd-Hf-Ir,True,Gd-Hf-Ir,3,Gd-Hf,3|Gd-Hf,3|Gd,ABC2_cF16_225_a_b,True,wbm-1-19217,3|Gd-Hf,step_1.json.bz2::entry_19216,
wbm-1-19218,Gd1 Hg2 Tl1,4.0,-0.303999,0.02959,AB2C_cF16_225_a_c_b:Gd-Hg-Tl,True,Gd-Hg-Tl,3,Gd-Hg,3|Gd-Hg,3|Gd,AB2C_cF16_225_a_c,False,wbm-1-19218,3|Gd-Hg,step_1.json.bz2::entry_19217,
wbm-1-19220,Gd1 Ir5,6.0,-0.291797,0.095141,AB5_hP6_191_a_cg:Gd-Ir,True,Gd-Ir,2,Gd-Ir,2|Gd-Ir,2|Gd,AB5_hP6_191_a,False,wbm-1-19220,2|Gd-Ir,step_1.json.bz2::entry_19219,
wbm-1-19224,Gd2 Os4,6.0,-0.22542,0.026134,AB2_cF24_227_a_d:Gd-Os,True,Gd-Os,2,Gd-Os,2|Gd-Os,2|Gd,AB2_cF24_227_a,False,wbm-1-19224,2|Gd-Os,step_1.json.bz2::entry_19223,
wbm-1-19227,Gd1 Re2 Ta1,4.0,0.143034,0.242991,AB2C_cF16_225_a_c_b:Gd-Re-Ta,True,Gd-Re-Ta,3,Gd-Re,3|Gd-Re,3|Gd,AB2C_cF16_225_a_c,False,wbm-1-19227,3|Gd-Re,step_1.json.bz2::entry_19226,
wbm-1-19231,Ag2 Ge2 Yb1,5.0,-0.339503,-0.033277,A2B2C_tI10_139_d_e_a:Ag-Ge-Yb,True,Ag-Ge-Yb,3,Ag-Ge,3|Ag-Ge,3|Ag,A2B2C_tI10_139_d_e,True,wbm-1-19231,3|Ag-Ge,step_1.json.bz2::entry_19230,
wbm-1-19233,As2 Ge2 Se5,9.0,-0.413021,0.047548,A2B2C5_hP9_164_c_d_a2d:As-Ge-Se,True,As-Ge-Se,3,As-Ge,3|As-Ge,3|As,A2B2C5_hP9_164_c_d_a2d,False,wbm-1-19233,3|As-Ge,step_1.json.bz2::entry_19232,
wbm-1-19235,Au6 Ge4,10.0,0.05474,0.05474,A3B2_oC20_63_cf_ac:Au-Ge,True,Au-Ge,2,Au-Ge,2|Au-Ge,2|Au,A3B2_oC20_63_cf,False,wbm-1-19235,2|Au-Ge,step_1.json.bz2::entry_19234,
wbm-1-19239,Ba2 Ge4 Ir4,10.0,-0.577408,-0.070909,AB2C2_oF40_70_a_e_f:Ba-Ge-Ir,True,Ba-Ge-Ir,3,Ba-Ge,3|Ba-Ge,3|Ba,AB2C2_oF40_70_a_e,True,wbm-1-19239,3|Ba-Ge,step_1.json.bz2::entry_19238,
wbm-1-19244,Ba1 Ge2,3.0,-0.512626,0.017641,AB2_hP3_164_a_d:Ba-Ge,True,Ba-Ge,2,Ba-Ge,2|Ba-Ge,2|Ba,AB2_hP3_164_a,False,wbm-1-19244,2|Ba-Ge,step_1.json.bz2::entry_19243,
wbm-1-19251,Ce6 Ge4,10.0,-0.637762,0.012779,A3B2_tP10_127_ah_g:Ce-Ge,True,Ce-Ge,2,Ce-Ge,2|Ce-Ge,2|Ce,A3B2_tP10_127_ah,False,wbm-1-19251,2|Ce-Ge,step_1.json.bz2::entry_19250,
wbm-1-19253,Ce1 Ge2 Ir2,5.0,-0.746992,0.039347,AB2C2_tI10_139_a_e_d:Ce-Ge-Ir,True,Ce-Ge-Ir,3,Ce-Ge,3|Ce-Ge,3|Ce,AB2C2_tI10_139_a_e,False,wbm-1-19253,3|Ce-Ge,step_1.json.bz2::entry_19252,
wbm-1-19261,Dy6 Ge4,10.0,-0.771495,0.037784,A3B2_tP10_127_ah_g:Dy-Ge,True,Dy-Ge,2,Dy-Ge,2|Dy-Ge,2|Dy,A3B2_tP10_127_ah,False,wbm-1-19261,2|Dy-Ge,step_1.json.bz2::entry_19260,
wbm-1-19262,Dy1 Ge2 Ir3,6.0,-0.610722,0.064227,AB2C3_hP6_191_a_c_g:Dy-Ge-Ir,True,Dy-Ge-Ir,3,Dy-Ge,3|Dy-Ge,3|Dy,AB2C3_hP6_191_a_c,False,wbm-1-19262,3|Dy-Ge,step_1.json.bz2::entry_19261,
wbm-1-19267,Er6 Ge4,10.0,-0.76848,0.050172,A3B2_tP10_127_ah_g:Er-Ge,True,Er-Ge,2,Er-Ge,2|Er-Ge,2|Er,A3B2_tP10_127_ah,False,wbm-1-19267,2|Er-Ge,step_1.json.bz2::entry_19266,
wbm-1-19268,Er1 Ge2 Ir3,6.0,-0.598484,0.086692,AB2C3_hP6_191_a_c_g:Er-Ge-Ir,True,Er-Ge-Ir,3,Er-Ge,3|Er-Ge,3|Er,AB2C3_hP6_191_a_c,False,wbm-1-19268,3|Er-Ge,step_1.json.bz2::entry_19267,
wbm-1-19273,Eu1 Ge2 Ir3,6.0,-0.553966,0.036478,AB2C3_hP6_191_a_c_g:Eu-Ge-Ir,True,Eu-Ge-Ir,3,Eu-Ge,3|Eu-Ge,3|Eu,AB2C3_hP6_191_a_c,False,wbm-1-19273,3|Eu-Ge,step_1.json.bz2::entry_19272,
wbm-1-19276,Gd2 Ge4 Pt4,10.0,-0.884722,-0.030264,AB2C2_tP10_129_c_ac_bc:Gd-Ge-Pt,True,Gd-Ge-Pt,3,Gd-Ge,3|Gd-Ge,3|Gd,AB2C2_tP10_129_c_ac,True,wbm-1-19276,3|Gd-Ge,step_1.json.bz2::entry_19275,
wbm-1-19280,Ge6 Hf3,9.0,-0.437973,0.034272,A2B_hP9_180_i_c:Ge-Hf,True,Ge-Hf,2,Ge-Hf,2|Ge-Hf,2|Ge,A2B_hP9_180_i,False,wbm-1-19280,2|Ge-Hf,step_1.json.bz2::entry_19279,
wbm-1-19282,Ge4 Ho6,10.0,-0.771293,0.044703,A2B3_tP10_127_g_ah:Ge-Ho,True,Ge-Ho,2,Ge-Ho,2|Ge-Ho,2|Ge,A2B3_tP10_127_g,False,wbm-1-19282,2|Ge-Ho,step_1.json.bz2::entry_19281,
wbm-1-19283,Ge2 Ho1 Ir3,6.0,-0.60736,0.0803,A2BC3_hP6_191_c_a_g:Ge-Ho-Ir,True,Ge-Ho-Ir,3,Ge-Ho,3|Ge-Ho,3|Ge,A2BC3_hP6_191_c_a,False,wbm-1-19283,3|Ge-Ho,step_1.json.bz2::entry_19282,
wbm-1-19292,Ge4 In2 Lu4,10.0,-0.608886,0.025553,A2BC2_tP10_127_g_a_h:Ge-In-Lu,True,Ge-In-Lu,3,Ge-In,3|Ge-In,3|Ge,A2BC2_tP10_127_g_a,False,wbm-1-19292,3|Ge-In,step_1.json.bz2::entry_19291,
wbm-1-19296,Ge4 In2,6.0,0.239686,0.2397,A2B_oC12_63_2c_c:Ge-In,True,Ge-In,2,Ge-In,2|Ge-In,2|Ge,A2B_oC12_63_2c,False,wbm-1-19296,2|Ge-In,step_1.json.bz2::entry_19295,
wbm-1-19297,Ge2 Ir3 Th1,6.0,-0.638888,0.05043,A2B3C_hP6_191_c_g_a:Ge-Ir-Th,True,Ge-Ir-Th,3,Ge-Ir,3|Ge-Ir,3|Ge,A2B3C_hP6_191_c_g,False,wbm-1-19297,3|Ge-Ir,step_1.json.bz2::entry_19296,
wbm-1-19299,Ge4 Ir6,10.0,-0.17679,0.0857,A2B3_oC20_63_ac_cf:Ge-Ir,True,Ge-Ir,2,Ge-Ir,2|Ge-Ir,2|Ge,A2B3_oC20_63_ac,False,wbm-1-19299,2|Ge-Ir,step_1.json.bz2::entry_19298,
wbm-1-19304,Ge4 La4 Tl2,10.0,-0.723626,-0.023991,A2B2C_tP10_127_g_h_a:Ge-La-Tl,True,Ge-La-Tl,3,Ge-La,3|Ge-La,3|Ge,A2B2C_tP10_127_g_h,True,wbm-1-19304,3|Ge-La,step_1.json.bz2::entry_19303,
wbm-1-19314,Ge4 La2,6.0,-0.586913,0.108054,A2B_oC12_63_2c_c:Ge-La,True,Ge-La,2,Ge-La,2|Ge-La,2|Ge,A2B_oC12_63_2c,False,wbm-1-19314,2|Ge-La,step_1.json.bz2::entry_19313,
wbm-1-19315,Ge4 Lu6,10.0,-0.746515,0.059583,A2B3_tP10_127_g_ah:Ge-Lu,True,Ge-Lu,2,Ge-Lu,2|Ge-Lu,2|Ge,A2B3_tP10_127_g,False,wbm-1-19315,2|Ge-Lu,step_1.json.bz2::entry_19314,
wbm-1-19318,Ge4 Lu2 Pt4,10.0,-0.795109,0.064018,A2BC2_tP10_129_ac_c_bc:Ge-Lu-Pt,True,Ge-Lu-Pt,3,Ge-Lu,3|Ge-Lu,3|Ge,A2BC2_tP10_129_ac_c,False,wbm-1-19318,3|Ge-Lu,step_1.json.bz2::entry_19317,
wbm-1-19321,Ge6 Mo3,9.0,-0.102464,0.063743,A2B_hP9_180_i_c:Ge-Mo,True,Ge-Mo,2,Ge-Mo,2|Ge-Mo,2|Ge,A2B_hP9_180_i,False,wbm-1-19321,2|Ge-Mo,step_1.json.bz2::entry_19320,
wbm-1-19322,Ge4 Nb6,10.0,-0.423206,0.045077,A2B3_tP10_127_g_ah:Ge-Nb,True,Ge-Nb,2,Ge-Nb,2|Ge-Nb,2|Ge,A2B3_tP10_127_g,False,wbm-1-19322,2|Ge-Nb,step_1.json.bz2::entry_19321,
wbm-1-19329,Ge4 Nd2,6.0,-0.588861,0.076626,A2B_oC12_63_2c_c:Ge-Nd,True,Ge-Nd,2,Ge-Nd,2|Ge-Nd,2|Ge,A2B_oC12_63_2c,False,wbm-1-19329,2|Ge-Nd,step_1.json.bz2::entry_19328,
wbm-1-19336,Ge2 Pd2 Pu1,5.0,-0.607958,-0.117041,A2B2C_tI10_139_e_d_a:Ge-Pd-Pu,True,Ge-Pd-Pu,3,Ge-Pd,3|Ge-Pd,3|Ge,A2B2C_tI10_139_e_d,True,wbm-1-19336,3|Ge-Pd,step_1.json.bz2::entry_19335,
wbm-1-19339,Ge4 Pd6,10.0,-0.469738,0.03801,A2B3_oC20_63_ac_cf:Ge-Pd,True,Ge-Pd,2,Ge-Pd,2|Ge-Pd,2|Ge,A2B3_oC20_63_ac,False,wbm-1-19339,2|Ge-Pd,step_1.json.bz2::entry_19338,
wbm-1-19347,Ge4 Pr2 Pt4,10.0,-0.923797,-0.081976,A2BC2_tP10_129_ac_c_bc:Ge-Pr-Pt,True,Ge-Pr-Pt,3,Ge-Pr,3|Ge-Pr,3|Ge,A2BC2_tP10_129_ac_c,True,wbm-1-19347,3|Ge-Pr,step_1.json.bz2::entry_19346,
wbm-1-19348,Ge4 Pr2,6.0,-0.576326,0.088041,A2B_oC12_63_2c_c:Ge-Pr,True,Ge-Pr,2,Ge-Pr,2|Ge-Pr,2|Ge,A2B_oC12_63_2c,False,wbm-1-19348,2|Ge-Pr,step_1.json.bz2::entry_19347,
wbm-1-19349,Ge4 Pt4 Th2,10.0,-0.918811,0.001568,A2B2C_mP10_11_2e_2e_e:Ge-Pt-Th,True,Ge-Pt-Th,3,Ge-Pt,3|Ge-Pt,3|Ge,A2B2C_mP10_11_2e_2e,False,wbm-1-19349,3|Ge-Pt,step_1.json.bz2::entry_19348,
wbm-1-19351,Ge4 Pt2,6.0,-0.270722,0.072956,A2B_aP6_2_2i_i:Ge-Pt,True,Ge-Pt,2,Ge-Pt,2|Ge-Pt,2|Ge,A2B_aP6_2_2i,False,wbm-1-19351,2|Ge-Pt,step_1.json.bz2::entry_19350,
wbm-1-19354,Ge4 Pu2,6.0,-0.060661,0.30361,A2B_oC12_40_2b_b:Ge-Pu,True,Ge-Pu,2,Ge-Pu,2|Ge-Pu,2|Ge,A2B_oC12_40_2b,False,wbm-1-19354,2|Ge-Pu,step_1.json.bz2::entry_19353,
wbm-1-19358,Ge2 Pu1 Rh2,5.0,-0.705559,-0.226028,A2BC2_tI10_139_e_a_d:Ge-Pu-Rh,True,Ge-Pu-Rh,3,Ge-Pu,3|Ge-Pu,3|Ge,A2BC2_tI10_139_e_a,True,wbm-1-19358,3|Ge-Pu,step_1.json.bz2::entry_19357,
wbm-1-19360,Ge4 Rh6,10.0,-0.461395,0.031511,A2B3_oC20_63_ac_cf:Ge-Rh,True,Ge-Rh,2,Ge-Rh,2|Ge-Rh,2|Ge,A2B3_oC20_63_ac,False,wbm-1-19360,2|Ge-Rh,step_1.json.bz2::entry_19359,
wbm-1-19381,Ge4 Ru6,10.0,-0.067295,0.167888,A2B3_oC20_63_ac_cf:Ge-Ru,True,Ge-Ru,2,Ge-Ru,2|Ge-Ru,2|Ge,A2B3_oC20_63_ac,False,wbm-1-19381,2|Ge-Ru,step_1.json.bz2::entry_19380,
wbm-1-19384,Ge2 Os1 Ru1,4.0,-0.052274,0.183837,A2BC_cF16_225_c_a_b:Ge-Os-Ru,True,Ge-Os-Ru,3,Ge-Os,3|Ge-Os,3|Ge,A2BC_cF16_225_c_a,False,wbm-1-19384,3|Ge-Os,step_1.json.bz2::entry_19383,
wbm-1-19386,Ge2 Sb2 Se5,9.0,-0.470183,0.029892,A2B2C5_hP9_164_c_d_a2d:Ge-Sb-Se,True,Ge-Sb-Se,3,Ge-Sb,3|Ge-Sb,3|Ge,A2B2C5_hP9_164_c_d_a2d,False,wbm-1-19386,3|Ge-Sb,step_1.json.bz2::entry_19385,
wbm-1-19391,Ge4 Sm2,6.0,-0.605086,0.055843,A2B_oC12_63_2c_c:Ge-Sm,True,Ge-Sm,2,Ge-Sm,2|Ge-Sm,2|Ge,A2B_oC12_63_2c,False,wbm-1-19391,2|Ge-Sm,step_1.json.bz2::entry_19390,
wbm-1-19395,Ge2 Hg2 Sr1,5.0,-0.244564,0.081459,A2B2C_tI10_139_e_d_a:Ge-Hg-Sr,True,Ge-Hg-Sr,3,Ge-Hg,3|Ge-Hg,3|Ge,A2B2C_tI10_139_e_d,False,wbm-1-19395,3|Ge-Hg,step_1.json.bz2::entry_19394,
wbm-1-19404,Ge4 Rh6 Sr2,12.0,-0.589489,0.063713,A2B3C_hP12_194_f_af_b:Ge-Rh-Sr,True,Ge-Rh-Sr,3,Ge-Rh,3|Ge-Rh,3|Ge,A2B3C_hP12_194_f_af,False,wbm-1-19404,3|Ge-Rh,step_1.json.bz2::entry_19403,
wbm-1-19406,Ge4 Ru4 Sr2,10.0,-0.497821,0.001961,A2B2C_oF40_70_e_f_a:Ge-Ru-Sr,True,Ge-Ru-Sr,3,Ge-Ru,3|Ge-Ru,3|Ge,A2B2C_oF40_70_e_f,False,wbm-1-19406,3|Ge-Ru,step_1.json.bz2::entry_19405,
wbm-1-19407,Ge4 Sr2,6.0,-0.469585,0.025274,A2B_tI12_141_e_a:Ge-Sr,True,Ge-Sr,2,Ge-Sr,2|Ge-Sr,2|Ge,A2B_tI12_141_e,False,wbm-1-19407,2|Ge-Sr,step_1.json.bz2::entry_19406,
wbm-1-19413,Ge4 Ta6,10.0,-0.27099,0.079641,A2B3_tP10_127_g_ah:Ge-Ta,True,Ge-Ta,2,Ge-Ta,2|Ge-Ta,2|Ge,A2B3_tP10_127_g,False,wbm-1-19413,2|Ge-Ta,step_1.json.bz2::entry_19412,
wbm-1-19417,Ge4 Tb6,10.0,-0.772377,0.037276,A2B3_tP10_127_g_ah:Ge-Tb,True,Ge-Tb,2,Ge-Tb,2|Ge-Tb,2|Ge,A2B3_tP10_127_g,False,wbm-1-19417,2|Ge-Tb,step_1.json.bz2::entry_19416,
wbm-1-19423,Bi2 Ge2 Te5,9.0,-0.381083,0.036517,A2B2C5_hP9_164_d_c_a2d:Bi-Ge-Te,True,Bi-Ge-Te,3,Bi-Ge,3|Bi-Ge,3|Bi,A2B2C5_hP9_164_d_c_a2d,False,wbm-1-19423,3|Bi-Ge,step_1.json.bz2::entry_19422,
wbm-1-19424,Ge4 Tm6,10.0,-0.762108,0.053732,A2B3_tP10_127_g_ah:Ge-Tm,True,Ge-Tm,2,Ge-Tm,2|Ge-Tm,2|Ge,A2B3_tP10_127_g,False,wbm-1-19424,2|Ge-Tm,step_1.json.bz2::entry_19423,
wbm-1-19430,Ge4 U6,10.0,-0.054888,0.155898,A2B3_tP10_127_g_ah:Ge-U,True,Ge-U,2,Ge-U,2|Ge-U,2|Ge,A2B3_tP10_127_g,False,wbm-1-19430,2|Ge-U,step_1.json.bz2::entry_19429,
wbm-1-19432,Ge4 W2,6.0,0.174265,0.174294,A2B_mC12_12_2i_i:Ge-W,True,Ge-W,2,Ge-W,2|Ge-W,2|Ge,A2B_mC12_12_2i,False,wbm-1-19432,2|Ge-W,step_1.json.bz2::entry_19431,
wbm-1-19438,Ge4 Y6,10.0,-0.802656,0.047561,A2B3_tP10_127_g_ah:Ge-Y,True,Ge-Y,2,Ge-Y,2|Ge-Y,2|Ge,A2B3_tP10_127_g,False,wbm-1-19438,2|Ge-Y,step_1.json.bz2::entry_19437,
wbm-1-19439,Au2 Ge2 Y1,5.0,-0.457003,0.079374,A2B2C_tI10_139_d_e_a:Au-Ge-Y,True,Au-Ge-Y,3,Au-Ge,3|Au-Ge,3|Au,A2B2C_tI10_139_d_e,False,wbm-1-19439,3|Au-Ge,step_1.json.bz2::entry_19438,
wbm-1-19446,Ge4 Yb2,6.0,-0.460323,0.050083,A2B_tI12_141_e_a:Ge-Yb,True,Ge-Yb,2,Ge-Yb,2|Ge-Yb,2|Ge,A2B_tI12_141_e,False,wbm-1-19446,2|Ge-Yb,step_1.json.bz2::entry_19445,
wbm-1-19468,Ge4 Zr6,10.0,-0.821353,-0.004183,A2B3_tP10_127_g_ah:Ge-Zr,True,Ge-Zr,2,Ge-Zr,2|Ge-Zr,2|Ge,A2B3_tP10_127_g,True,wbm-1-19468,2|Ge-Zr,step_1.json.bz2::entry_19467,
wbm-1-19481,Bi2 Ge6,8.0,0.295343,0.295361,AB3_hP8_194_c_h:Bi-Ge,True,Bi-Ge,2,Bi-Ge,2|Bi-Ge,2|Bi,AB3_hP8_194_c,False,wbm-1-19481,2|Bi-Ge,step_1.json.bz2::entry_19480,
wbm-1-19482,Cd6 Ge3 La2,11.0,-0.342295,0.034171,A6B3C2_hP11_189_fg_f_d:Cd-Ge-La,True,Cd-Ge-La,3,Cd-Ge,3|Cd-Ge,3|Cd,A6B3C2_hP11_189_fg_f,False,wbm-1-19482,3|Cd-Ge,step_1.json.bz2::entry_19481,
wbm-1-19489,Cs2 Ge6,8.0,-0.021787,0.084095,AB3_hP8_194_c_h:Cs-Ge,True,Cs-Ge,2,Cs-Ge,2|Cs-Ge,2|Cs,AB3_hP8_194_c,False,wbm-1-19489,2|Cs-Ge,step_1.json.bz2::entry_19488,
wbm-1-19496,Gd2 Ge6,8.0,-0.459884,-0.0313,AB3_oC16_63_c_3c:Gd-Ge,True,Gd-Ge,2,Gd-Ge,2|Gd-Ge,2|Gd,AB3_oC16_63_c_3c,True,wbm-1-19496,2|Gd-Ge,step_1.json.bz2::entry_19495,
wbm-1-19502,Ge6 Hf2 La2,10.0,-0.68547,-0.003574,A3BC_hP10_194_h_a_c:Ge-Hf-La,True,Ge-Hf-La,3,Ge-Hf,3|Ge-Hf,3|Ge,A3BC_hP10_194_h_a,True,wbm-1-19502,3|Ge-Hf,step_1.json.bz2::entry_19501,
wbm-1-19510,Ge6 Mo2 Pt4,12.0,-0.373886,-0.007356,A3BC2_oP12_26_a2b_a_ab:Ge-Mo-Pt,True,Ge-Mo-Pt,3,Ge-Mo,3|Ge-Mo,3|Ge,A3BC2_oP12_26_a2b_a,True,wbm-1-19510,3|Ge-Mo,step_1.json.bz2::entry_19509,
wbm-1-19516,Ge6 Np2,8.0,0.024944,0.232462,A3B_hP8_194_h_c:Ge-Np,True,Ge-Np,2,Ge-Np,2|Ge-Np,2|Ge,A3B_hP8_194_h,False,wbm-1-19516,2|Ge-Np,step_1.json.bz2::entry_19515,
wbm-1-19533,Ge3 Nd1 Rh1,5.0,-0.694608,-0.016643,A3BC_tI10_107_ab_a_a:Ge-Nd-Rh,True,Ge-Nd-Rh,3,Ge-Nd,3|Ge-Nd,3|Ge,A3BC_tI10_107_ab_a,True,wbm-1-19533,3|Ge-Nd,step_1.json.bz2::entry_19532,
wbm-1-19534,Ge3 Np1 Rh1,5.0,-0.331629,0.032746,A3BC_tI10_107_ab_a_a:Ge-Np-Rh,True,Ge-Np-Rh,3,Ge-Np,3|Ge-Np,3|Ge,A3BC_tI10_107_ab_a,False,wbm-1-19534,3|Ge-Np,step_1.json.bz2::entry_19533,
wbm-1-19546,Ge3 Sb4,7.0,0.001473,0.001486,A3B4_cP7_215_c_e:Ge-Sb,True,Ge-Sb,2,Ge-Sb,2|Ge-Sb,2|Ge,A3B4_cP7_215_c,False,wbm-1-19546,2|Ge-Sb,step_1.json.bz2::entry_19545,
wbm-1-19548,Ge6 Se2,8.0,-0.054375,0.171501,A3B_mP8_6_3a3b_ab:Ge-Se,True,Ge-Se,2,Ge-Se,2|Ge-Se,2|Ge,A3B_mP8_6_3a3b,False,wbm-1-19548,2|Ge-Se,step_1.json.bz2::entry_19547,
wbm-1-19558,Ge6 Th2,8.0,-0.43339,0.045199,A3B_mP8_11_3e_e:Ge-Th,True,Ge-Th,2,Ge-Th,2|Ge-Th,2|Ge,A3B_mP8_11_3e,False,wbm-1-19558,2|Ge-Th,step_1.json.bz2::entry_19557,
wbm-1-19576,As3 Ge4,7.0,0.080646,0.117575,A3B4_hR21_166_ac_2c:As-Ge,True,As-Ge,2,As-Ge,2|As-Ge,2|As,A3B4_hR21_166_ac_2c,False,wbm-1-19576,2|As-Ge,step_1.json.bz2::entry_19575,
wbm-1-19640,Ag6 Ge2,8.0,0.081143,0.081117,A3B_oP8_59_ae_b:Ag-Ge,True,Ag-Ge,2,Ag-Ge,2|Ag-Ge,2|Ag,A3B_oP8_59_ae,False,wbm-1-19640,2|Ag-Ge,step_1.json.bz2::entry_19639,
wbm-1-19692,Br2 Ge1 La2,5.0,-1.78502,-0.096313,A2BC2_hP5_164_d_a_d:Br-Ge-La,True,Br-Ge-La,3,Br-Ge,3|Br-Ge,3|Br,A2BC2_hP5_164_d_a,True,wbm-1-19692,3|Br-Ge,step_1.json.bz2::entry_19691,
