candidate_id,formula,reduced_formula,chemical_system,anonymous_formula,n_sites,source_parent_material_id,source_parent_rank,parent_formula,parent_e_above_hull,parent_block_id,wyckoff_spglib,substitution_rule,generation_rule,structure_ref,structure_sha256,public_label_status,public_label_index_scope,keep_for_followup,evidence_status,n_elements,first_two_elements,composition_family_pair,composition_family_anchor,wyckoff_family,block_id
nh-a6dd2ea729f7155a,Yb(FeAs)2,Yb(FeAs)2,As-Fe-Yb,AB2C2,5,wbm-1-45008,92,Fe2P2Yb1,-0.254188,3|Fe-P,A2B2C_tI10_139_d_e_a:Fe-P-Yb,P->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45008::P->As,6491dc2d33cbcafef1386dec1aaf1e232768ecb44acb7398a8db214f0becde14,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Fe,3|As-Fe,3|As,A2B2C_tI10_139_d_e,3|As-Fe
nh-32f9a24325a52cd5,Yb(FeSb)2,Yb(FeSb)2,Fe-Sb-Yb,AB2C2,5,wbm-1-45008,92,Fe2P2Yb1,-0.254188,3|Fe-P,A2B2C_tI10_139_d_e_a:Fe-P-Yb,P->Sb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45008::P->Sb,662f0895b06696845ae9206c26965ef496042c713ae456e717a94c38a7c68d05,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Fe-Sb,3|Fe-Sb,3|Fe,A2B2C_tI10_139_d_e,3|Fe-Sb
nh-822dfa682a0fe587,Yb(FeBi)2,Yb(FeBi)2,Bi-Fe-Yb,AB2C2,5,wbm-1-45008,92,Fe2P2Yb1,-0.254188,3|Fe-P,A2B2C_tI10_139_d_e_a:Fe-P-Yb,P->Bi,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45008::P->Bi,a5aa62087b3952e858de932c598eafd2d7ff97b059bcb435b49c4517b87deed7,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Bi-Fe,3|Bi-Fe,3|Bi,A2B2C_tI10_139_d_e,3|Bi-Fe
nh-4b913d771d96ebef,Yb(RuN)2,Yb(RuN)2,N-Ru-Yb,AB2C2,5,wbm-1-45008,92,Fe2P2Yb1,-0.254188,3|Fe-P,A2B2C_tI10_139_d_e_a:Fe-P-Yb,Fe->Ru;P->N,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45008::Fe->Ru;P->N,9da0c885eb758673bd72fa8f0a6165d60ecbcfca0a93423042f77f08e542e31e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,N-Ru,3|N-Ru,3|N,A2B2C_tI10_139_d_e,3|N-Ru
nh-97f2b9efb935bb97,Yb(AsRu)2,Yb(AsRu)2,As-Ru-Yb,AB2C2,5,wbm-1-45008,92,Fe2P2Yb1,-0.254188,3|Fe-P,A2B2C_tI10_139_d_e_a:Fe-P-Yb,Fe->Ru;P->As,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45008::Fe->Ru;P->As,28ac56f620dfc0632a2030b199268587414db358849c98b9609a8854e41fce5e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,As-Ru,3|As-Ru,3|As,A2B2C_tI10_139_d_e,3|As-Ru
nh-5f3a0a21aaf6fe64,Ca2PF,Ca2PF,Ca-F-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Br->F,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Br->F,41ac33b22d9ec799659305b80ccbc8ee49bb2e86604fcc421889ec2d545e5335,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ca-F,3|Ca-F,3|Ca,AB2C_hR12_166_a_c,3|Ca-F
nh-372fdb5a970e6480,Ca2PCl,Ca2PCl,Ca-Cl-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Br->Cl,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Br->Cl,e11338d4ccf8b4e3ebc158acffeae65b78c8597cdba2793d7ea81572c3d75db8,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ca-Cl,3|Ca-Cl,3|Ca,AB2C_hR12_166_a_c,3|Ca-Cl
nh-ab5f32f41ab6d114,Ca2PI,Ca2PI,Ca-I-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Br->I,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Br->I,51eeb8762f7c39b5e24eba07da31dd5667340346640737c91a19ed5910b30390,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ca-I,3|Ca-I,3|Ca,AB2C_hR12_166_a_c,3|Ca-I
nh-c05be86cfdd99893,Be2PBr,Be2PBr,Be-Br-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Ca->Be,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Ca->Be,a1ba570533d19fc95ed5531a0734d2d0f0f0192e27b94c82f09e1cad23f95d59,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Be-Br,3|Be-Br,3|Be,AB2C_hR12_166_a_c,3|Be-Br
nh-a048d6f697396456,Mg2PBr,Mg2PBr,Br-Mg-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Ca->Mg,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Ca->Mg,88c26236bd8c54baa3a1eed07bd69e12e4d7994d569b7a48f79965ff76a450c6,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Mg,3|Br-Mg,3|Br,AB2C_hR12_166_a_c,3|Br-Mg
nh-bdfe99513a4b1fa4,Sr2PBr,Sr2PBr,Br-P-Sr,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Ca->Sr,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Ca->Sr,f9f9919ec70bf3c152dfcf1ce0df1f1207902620a810a585b05b27ff9aa77785,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-P,3|Br-P,3|Br,AB2C_hR12_166_a_c,3|Br-P
nh-ca9af669d1a4903f,Ba2PBr,Ba2PBr,Ba-Br-P,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,Ca->Ba,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::Ca->Ba,363f8cbcc898c79316fa24826474b30f6dec3221e3ece3a7c11096d15b9b18f2,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ba-Br,3|Ba-Br,3|Ba,AB2C_hR12_166_a_c,3|Ba-Br
nh-e18df901450a5764,Ca2BrN,Ca2BrN,Br-Ca-N,ABC2,4,wbm-1-45490,93,Br1Ca2P1,-0.253177,3|Br-Ca,AB2C_hR12_166_a_c_b:Br-Ca-P,P->N,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-45490::P->N,8e246c88cda8e9ef65991edaba847fa39f4dfa348dc099a83593f7035e3a3e5e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Br-Ca,3|Br-Ca,3|Br,AB2C_hR12_166_a_c,3|Br-Ca
nh-f5b1f02c1a4de623,Li2ZrS3,Li2ZrS3,Li-S-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,Cs->Li,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::Cs->Li,d343fd586b295a11929121d14d4b23760ccfd58bf4676bb7ad49b52642a8921b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Li-S,3|Li-S,3|Li,A2B3C_oC24_63_g_ce,3|Li-S
nh-0c86f09b43387f87,Na2ZrS3,Na2ZrS3,Na-S-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,Cs->Na,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::Cs->Na,b65bc2aa497b24608226ea470268054cd5fee71159aa47aeef5ca960db05f5ee,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Na-S,3|Na-S,3|Na,A2B3C_oC24_63_g_ce,3|Na-S
nh-d506f6dc266af566,K2ZrS3,K2ZrS3,K-S-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,Cs->K,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::Cs->K,2b1e1de5584140e7f4e67cb2a063e55edbd45c957335d78588b7fe790986c48c,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,K-S,3|K-S,3|K,A2B3C_oC24_63_g_ce,3|K-S
nh-951cb809b3aaec8e,Rb2ZrS3,Rb2ZrS3,Rb-S-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,Cs->Rb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::Cs->Rb,3d5f1155e78fd66c2a9bf7aadf1188a968af22a4751c747915bbeb5c9db1116b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Rb-S,3|Rb-S,3|Rb,A2B3C_oC24_63_g_ce,3|Rb-S
nh-5a9cc99237ce5524,Cs2ZrO3,Cs2ZrO3,Cs-O-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,S->O,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::S->O,fe423c2f649a7ad5b130db9daad708f62a2e8dd53b5d7c2bc2a9ae80f50bef8a,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cs-O,3|Cs-O,3|Cs,A2B3C_oC24_63_g_ce,3|Cs-O
nh-df8dc83ec1d109ac,Cs2ZrSe3,Cs2ZrSe3,Cs-Se-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,S->Se,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::S->Se,53e7ba97b8344931db877a85124b7165d68141e49bb3159c79568f9dbfc3b623,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cs-Se,3|Cs-Se,3|Cs,A2B3C_oC24_63_g_ce,3|Cs-Se
nh-a8571185bad14e3c,Cs2ZrTe3,Cs2ZrTe3,Cs-Te-Zr,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,S->Te,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::S->Te,75a6bc2ea8c126257a31cb3c0cb8b294521a3a9fec2610492798a09885c24431,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cs-Te,3|Cs-Te,3|Cs,A2B3C_oC24_63_g_ce,3|Cs-Te
nh-6512d9ccf68e2be8,Cs2TiS3,Cs2TiS3,Cs-S-Ti,AB2C3,12,wbm-1-49951,94,Cs4S6Zr2,-0.252905,3|Cs-S,A2B3C_oC24_63_g_ce_c:Cs-S-Zr,Zr->Ti,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-49951::Zr->Ti,ed131b94037d1c6963a0d691fcd7c2247ba9adc463635fc0f81f2522fb0f0512,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cs-S,3|Cs-S,3|Cs,A2B3C_oC24_63_g_ce,3|Cs-S
nh-75db677f0be903c8,Li3VS4,Li3VS4,Li-S-V,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Li;O->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Li;O->S,547709a5d1bdacddcbabf893f92c9e33a91e9afe7df0fe3505b503eae815df39,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Li-S,3|Li-S,3|Li,A3B4C_tI16_121_ad_i,3|Li-S
nh-3b46c21eae888155,Li3VSe4,Li3VSe4,Li-Se-V,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Li;O->Se,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Li;O->Se,ce38797c2d1c9b815f5ce1d4db601e7360acc387e4fa040cb508739bce3e1f55,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Li-Se,3|Li-Se,3|Li,A3B4C_tI16_121_ad_i,3|Li-Se
nh-eae42743bf84b926,Na3VS4,Na3VS4,Na-S-V,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Na;O->S,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Na;O->S,19c742653005bffbd6d009668744f62b9536b38136adb8362f88200d75089341,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Na-S,3|Na-S,3|Na,A3B4C_tI16_121_ad_i,3|Na-S
nh-df1d7ee94608bc4a,Na3VSe4,Na3VSe4,Na-Se-V,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Na;O->Se,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Na;O->Se,bca2703b5b07eca6f8b34bf987e2dd14116c36a35822e33d1470a8b57235a587,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Na-Se,3|Na-Se,3|Na,A3B4C_tI16_121_ad_i,3|Na-Se
nh-80d53af4737328cb,Li3NbO4,Li3NbO4,Li-Nb-O,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Li;V->Nb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Li;V->Nb,ad24d208a976720a5553867e85198084da8591748837460e26832c2b2b40708b,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Li-Nb,3|Li-Nb,3|Li,A3B4C_tI16_121_ad_i,3|Li-Nb
nh-493b9f08ed510c7a,Li3TaO4,Li3TaO4,Li-O-Ta,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Li;V->Ta,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Li;V->Ta,9fed11ed854a649b01ae99a69110c3bdac935ba9c40840eba5891481835ba23c,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Li-O,3|Li-O,3|Li,A3B4C_tI16_121_ad_i,3|Li-O
nh-b34295e026cb93a0,Na3TaO4,Na3TaO4,Na-O-Ta,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,Cs->Na;V->Ta,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::Cs->Na;V->Ta,736af548dcef049a3a688f94ae3b2d64d9d34730783f4d013709a61960fbd551,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Na-O,3|Na-O,3|Na,A3B4C_tI16_121_ad_i,3|Na-O
nh-2c8ac9d4be82c96e,Cs3TaS4,Cs3TaS4,Cs-S-Ta,AB3C4,8,wbm-1-41467,95,Cs3O4V1,-0.252387,3|Cs-O,A3B4C_tI16_121_ad_i_b:Cs-O-V,O->S;V->Ta,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-41467::O->S;V->Ta,b57c6ef3d005cb1cfb2712febbdb06e57caadc54c342ea24baac1ec8b7189d0c,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Cs-S,3|Cs-S,3|Cs,A3B4C_tI16_121_ad_i,3|Cs-S
nh-e32f623ae2f3faea,NdSiN2F,NdSiN2F,F-N-Nd-Si,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,C->Si,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::C->Si,08a4ca00142641af2d62d7b968eda42a44013e5888a1ff00464102a6d73bb5f3,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,F-N,4|F-N,4|F,ABC2D_oC20_63_a_c_f,4|F-N
nh-0bfc23854c397719,NdGeN2F,NdGeN2F,F-Ge-N-Nd,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,C->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::C->Ge,1fcdf15386fe12c055297518f927853a7ad2f0be89d5067a9ad1f2b6b2468feb,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,F-Ge,4|F-Ge,4|F,ABC2D_oC20_63_a_c_f,4|F-Ge
nh-e04bc36daf4e42cf,NdSnN2F,NdSnN2F,F-N-Nd-Sn,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,C->Sn,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::C->Sn,61b880950e148937ad6bad7ecd231ce41a481a773c5b29e4bf6ae56b1e117fc0,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,F-N,4|F-N,4|F,ABC2D_oC20_63_a_c_f,4|F-N
nh-3684101fc685fb05,NdPbN2F,NdPbN2F,F-N-Nd-Pb,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,C->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::C->Pb,f8b53881f55db082bd059cfda673222aac121c9674f5e503c1d8ed1477f7466e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,F-N,4|F-N,4|F,ABC2D_oC20_63_a_c_f,4|F-N
nh-0c02a7bbd47b68bd,NdCN2Cl,NdCN2Cl,C-Cl-N-Nd,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,F->Cl,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::F->Cl,cce1e7df6cca4ca9c97cfc45f3d58b9c960b31a2d340427a85379d86550e48a6,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,C-Cl,4|C-Cl,4|C,ABC2D_oC20_63_a_c_f,4|C-Cl
nh-2ba3c3736258ce86,NdCBrN2,NdCBrN2,Br-C-N-Nd,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,F->Br,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::F->Br,96cf9508e1bcd323ece3f51f5ad5fde615be783390c4e8c8216a6dc30d03d9fd,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,Br-C,4|Br-C,4|Br,ABC2D_oC20_63_a_c_f,4|Br-C
nh-1d8a59397df2f22c,NdCIN2,NdCIN2,C-I-N-Nd,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,F->I,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::F->I,c0788985c9dc129101e27a50423e9f4b5304132d029cb8f26f4e7115a14e2ff9,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,C-I,4|C-I,4|C,ABC2D_oC20_63_a_c_f,4|C-I
nh-189461920886c392,NdP2CF,NdP2CF,C-F-Nd-P,ABCD2,10,wbm-1-7557,96,C2F2N4Nd2,-0.25217,4|C-F,ABC2D_oC20_63_a_c_f_c:C-F-N-Nd,N->P,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-7557::N->P,75b5582b0d8cfe5a3f889665fa39ee8e8d52815ed7e53a69b86c142a6e5d9c8e,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,4,C-F,4|C-F,4|C,ABC2D_oC20_63_a_c_f,4|C-F
nh-6f4c10569cb9bfe9,SrCoSi,SrCoSi,Co-Si-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Ir->Co,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Ir->Co,5632f3cab6fffffa9190f0ea4143d634195ddadccf0cc1b8782662f5d3c78d41,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Co-Si,3|Co-Si,3|Co,ABC_cP12_198_a_a,3|Co-Si
nh-f275ecf2e8af69b6,SrSiRh,SrSiRh,Rh-Si-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Ir->Rh,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Ir->Rh,3890030658bb09b4357b2f63813e7c4b0ae39cfbd02f1eb395ee199f30ca60d0,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Rh-Si,3|Rh-Si,3|Rh,ABC_cP12_198_a_a,3|Rh-Si
nh-8f8ae700166425f2,SrIrC,SrIrC,C-Ir-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Si->C,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Si->C,9454124803725433ac0346da96d1127fc908db216497d4a7a233157422e5b74a,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,C-Ir,3|C-Ir,3|C,ABC_cP12_198_a_a,3|C-Ir
nh-222dd07943bcccf8,SrGeIr,SrGeIr,Ge-Ir-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Si->Ge,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Si->Ge,f69ff1cc4232317dee9c7e4a9e027f22014f58fd6ae853bab57b73cb69ddf32f,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ge-Ir,3|Ge-Ir,3|Ge,ABC_cP12_198_a_a,3|Ge-Ir
nh-2bd722d1bf530800,SrSnIr,SrSnIr,Ir-Sn-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Si->Sn,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Si->Sn,401ed89f50375f5200da5d617754b8e9425c70f229709924e2c53b89616f2064,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ir-Sn,3|Ir-Sn,3|Ir,ABC_cP12_198_a_a,3|Ir-Sn
nh-5883a26a1a281e4d,SrIrPb,SrIrPb,Ir-Pb-Sr,ABC,12,wbm-1-55701,97,Ir4Si4Sr4,-0.251926,3|Ir-Si,ABC_cP12_198_a_a_a:Ir-Si-Sr,Si->Pb,near_hull_parent_isovalent_or_chemically_similar_substitution,wbm_step1::wbm-1-55701::Si->Pb,388c31a5f1a00503a07a6f801755a3d2020d977448bb829d799dfc7e9bd8253a,no_known_public_stability_label_in_available_indexes,WBM_Matbench_formula_exclusion; other public indexes unavailable locally,True,generated_before_DFT_outcomes,3,Ir-Pb,3|Ir-Pb,3|Ir,ABC_cP12_198_a_a,3|Ir-Pb
