parent_material_id,candidate_id,status,reason
wbm-1-28376,,rejected_internal_duplicate,LiCaP
wbm-1-28376,,rejected_internal_duplicate,NaCaP
wbm-1-28376,,rejected_internal_duplicate,LiMgN
wbm-1-28376,,rejected_internal_duplicate,NaMgN
wbm-1-28376,,rejected_internal_duplicate,LiMgAs
wbm-1-28376,,rejected_internal_duplicate,NaMgAs
wbm-1-52698,,rejected_internal_duplicate,Li2ZrSe3
wbm-1-52698,,rejected_internal_duplicate,Na2ZrSe3
wbm-1-52698,,rejected_internal_duplicate,K2ZrSe3
wbm-1-52698,,rejected_internal_duplicate,Cs2ZrSe3
wbm-1-52698,,rejected_internal_duplicate,Rb2ZrO3
wbm-1-52698,,rejected_internal_duplicate,Rb2ZrS3
wbm-1-52698,,rejected_internal_duplicate,Rb2TiSe3
wbm-1-52698,,rejected_internal_duplicate,Rb2HfSe3
wbm-1-52698,,rejected_internal_duplicate,Li2ZrO3
wbm-1-52698,,rejected_internal_duplicate,Li2ZrS3
wbm-1-52698,,rejected_internal_duplicate,Na2ZrO3
wbm-1-52698,,rejected_internal_duplicate,Na2ZrS3
wbm-1-52698,,rejected_internal_duplicate,Li2TiSe3
wbm-1-52698,,rejected_internal_duplicate,Li2HfSe3
wbm-1-52698,,rejected_internal_duplicate,Na2TiSe3
wbm-1-52698,,rejected_internal_duplicate,Na2HfSe3
wbm-1-52698,,rejected_internal_duplicate,Rb2TiO3
wbm-1-52698,,rejected_internal_duplicate,Rb2HfO3
wbm-1-52698,,rejected_internal_duplicate,Rb2TiS3
wbm-1-52698,,rejected_internal_duplicate,Rb2HfS3
wbm-1-30998,,rejected_internal_duplicate,NdReP3
wbm-1-30998,,rejected_internal_duplicate,NdReAs3
wbm-1-30998,,rejected_internal_duplicate,NdReSb3
wbm-1-30998,,rejected_internal_duplicate,NdReBi3
wbm-1-30998,,rejected_internal_duplicate,NdMnN3
wbm-1-30998,,rejected_internal_duplicate,NdMnP3
wbm-1-30998,,rejected_internal_duplicate,NdMnAs3
wbm-1-50343,,rejected_public_wbm_formula_match,Co3S8
wbm-1-50343,,rejected_public_wbm_formula_match,Ir3S8
wbm-1-50343,,rejected_public_wbm_formula_match,Co3Se8
wbm-1-48664,,rejected_public_wbm_formula_match,CuS2
wbm-1-48664,,rejected_public_wbm_formula_match,AgS2
wbm-1-48664,,rejected_internal_duplicate,AuO2
wbm-1-48664,,rejected_public_wbm_formula_match,AuSe2
wbm-1-48664,,rejected_internal_duplicate,CuO2
wbm-1-48664,,rejected_public_wbm_formula_match,CuSe2
wbm-1-48664,,rejected_internal_duplicate,AgO2
wbm-1-48664,,rejected_public_wbm_formula_match,AgSe2
wbm-1-50087,,rejected_internal_duplicate,TaTe4I
wbm-1-50087,,rejected_internal_duplicate,VS4I
wbm-1-2692,,rejected_public_wbm_formula_match,CsGaSe2
wbm-1-2692,,rejected_public_wbm_formula_match,CsInSe2
wbm-1-2692,,rejected_internal_duplicate,LiAlSe2
wbm-1-2692,,rejected_internal_duplicate,NaAlSe2
wbm-1-2692,,rejected_internal_duplicate,KAlSe2
wbm-1-2692,,rejected_internal_duplicate,RbAlSe2
wbm-1-2692,,rejected_internal_duplicate,CsAlO2
wbm-1-2692,,rejected_internal_duplicate,CsAlS2
wbm-1-2692,,rejected_internal_duplicate,CsAlTe2
wbm-1-2692,,rejected_internal_duplicate,LiBSe2
wbm-1-2692,,rejected_internal_duplicate,NaBSe2
wbm-1-2692,,rejected_internal_duplicate,LiGaSe2
wbm-1-2692,,rejected_internal_duplicate,NaGaSe2
wbm-1-2692,,rejected_internal_duplicate,CsBS2
wbm-1-2692,,rejected_public_wbm_formula_match,CsGaO2
wbm-1-2692,,rejected_public_wbm_formula_match,CsGaS2
wbm-1-2692,,rejected_internal_duplicate,LiAlO2
wbm-1-2692,,rejected_internal_duplicate,LiAlS2
wbm-1-2692,,rejected_internal_duplicate,NaAlO2
wbm-1-2692,,rejected_internal_duplicate,NaAlS2
wbm-1-30940,,rejected_internal_duplicate,EuCrN3
wbm-1-30940,,rejected_internal_duplicate,EuWN3
wbm-1-30940,,rejected_internal_duplicate,EuMoP3
wbm-1-30940,,rejected_internal_duplicate,EuMoAs3
wbm-1-30940,,rejected_internal_duplicate,EuSb3Mo
wbm-1-30940,,rejected_internal_duplicate,EuBi3Mo
wbm-1-30940,,rejected_internal_duplicate,EuCrP3
wbm-1-30940,,rejected_internal_duplicate,EuCrAs3
wbm-1-30940,,rejected_internal_duplicate,EuP3W
wbm-1-30940,,rejected_internal_duplicate,EuAs3W
wbm-1-26845,,rejected_internal_duplicate,YbMg2N2
wbm-1-26845,,rejected_internal_duplicate,Yb(MgP)2
wbm-1-26845,,rejected_internal_duplicate,Yb(BeAs)2
wbm-1-26845,,rejected_internal_duplicate,Ca2YbAs2
wbm-1-26845,,rejected_internal_duplicate,Sr2YbAs2
wbm-1-26845,,rejected_internal_duplicate,Ba2YbAs2
wbm-1-26845,,rejected_internal_duplicate,Yb(BeN)2
wbm-1-26845,,rejected_internal_duplicate,Ca2YbN2
wbm-1-26845,,rejected_internal_duplicate,Yb(BeP)2
wbm-1-26845,,rejected_internal_duplicate,Ca2YbP2
wbm-1-32888,,rejected_internal_duplicate,Rb2NaAlP2
wbm-1-32888,,rejected_internal_duplicate,Rb2LiAlAs2
wbm-1-31000,,rejected_internal_duplicate,NdP3W
wbm-1-31000,,rejected_internal_duplicate,NdAs3W
wbm-1-31000,,rejected_internal_duplicate,NdSb3W
wbm-1-31000,,rejected_internal_duplicate,NdBi3W
wbm-1-31000,,rejected_internal_duplicate,NdCrN3
wbm-1-31000,,rejected_internal_duplicate,NdMoN3
wbm-1-31000,,rejected_internal_duplicate,NdCrP3
wbm-1-31000,,rejected_internal_duplicate,NdMoP3
wbm-1-31000,,rejected_internal_duplicate,NdCrAs3
wbm-1-31000,,rejected_internal_duplicate,NdMoAs3
wbm-1-16577,,rejected_internal_duplicate,Gd2BeF8
wbm-1-16577,,rejected_internal_duplicate,Gd2MgF8
wbm-1-16577,,rejected_internal_duplicate,CaGd2F8
wbm-1-16577,,rejected_internal_duplicate,SrGd2F8
wbm-1-16577,,rejected_internal_duplicate,BaGd2Cl8
wbm-1-16577,,rejected_internal_duplicate,BaGd2Br8
wbm-1-16577,,rejected_public_wbm_formula_match,Ba(GdI4)2
wbm-1-16577,,rejected_internal_duplicate,Gd2BeCl8
wbm-1-16577,,rejected_internal_duplicate,Gd2BeBr8
wbm-1-16577,,rejected_internal_duplicate,Gd2MgCl8
wbm-1-16577,,rejected_internal_duplicate,Gd2MgBr8
wbm-1-3334,,rejected_internal_duplicate,Yb(RuN)2
wbm-1-3334,,rejected_internal_duplicate,Yb(PRu)2
wbm-1-3334,,rejected_internal_duplicate,Yb(FeAs)2
wbm-1-3334,,rejected_internal_duplicate,Yb(FeN)2
wbm-1-3334,,rejected_internal_duplicate,Yb(POs)2
wbm-1-45799,,rejected_public_wbm_formula_match,Dy2I2N
wbm-1-52471,,rejected_internal_duplicate,LiYSe2
wbm-1-52471,,rejected_internal_duplicate,NaYSe2
wbm-1-52471,,rejected_internal_duplicate,CsYSe2
wbm-1-52471,,rejected_public_wbm_formula_match,RbScSe2
wbm-1-52471,,rejected_internal_duplicate,LiYO2
wbm-1-52865,,rejected_internal_duplicate,TiSe5
wbm-1-52865,,rejected_internal_duplicate,HfO5
wbm-1-52865,,rejected_public_wbm_formula_match,HfS5
wbm-1-52865,,rejected_internal_duplicate,HfTe5
wbm-1-52865,,rejected_internal_duplicate,TiO5
wbm-1-52865,,rejected_internal_duplicate,TiS5
wbm-1-52865,,rejected_internal_duplicate,ZrO5
wbm-1-52865,,rejected_internal_duplicate,ZrS5
wbm-1-30937,,rejected_internal_duplicate,EuCrN3
wbm-1-30937,,rejected_internal_duplicate,EuWN3
wbm-1-30937,,rejected_internal_duplicate,EuMoP3
wbm-1-30937,,rejected_internal_duplicate,EuMoAs3
wbm-1-30937,,rejected_internal_duplicate,EuSb3Mo
wbm-1-30937,,rejected_internal_duplicate,EuBi3Mo
wbm-1-30937,,rejected_internal_duplicate,EuCrP3
wbm-1-30937,,rejected_internal_duplicate,EuCrAs3
wbm-1-30937,,rejected_internal_duplicate,EuP3W
wbm-1-30937,,rejected_internal_duplicate,EuAs3W
wbm-1-30925,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30925,,rejected_internal_duplicate,CeMoP3
wbm-1-30925,,rejected_internal_duplicate,CeMoAs3
wbm-1-30925,,rejected_internal_duplicate,CeCrP3
wbm-1-30925,,rejected_internal_duplicate,CeCrAs3
wbm-1-30925,,rejected_internal_duplicate,CeP3W
wbm-1-30925,,rejected_internal_duplicate,CeAs3W
wbm-1-19002,,rejected_internal_duplicate,RbBSe2
wbm-1-19002,,rejected_internal_duplicate,RbAlSe2
wbm-1-19002,,rejected_internal_duplicate,RbInSe2
wbm-1-19002,,rejected_internal_duplicate,LiGaSe2
wbm-1-19002,,rejected_internal_duplicate,NaGaSe2
wbm-1-19002,,rejected_internal_duplicate,KGaSe2
wbm-1-19002,,rejected_public_wbm_formula_match,CsGaSe2
wbm-1-19002,,rejected_internal_duplicate,RbGaO2
wbm-1-19002,,rejected_internal_duplicate,RbGaS2
wbm-1-19002,,rejected_internal_duplicate,RbGaTe2
wbm-1-19002,,rejected_internal_duplicate,LiBSe2
wbm-1-19002,,rejected_internal_duplicate,NaBSe2
wbm-1-19002,,rejected_internal_duplicate,LiAlSe2
wbm-1-19002,,rejected_internal_duplicate,NaAlSe2
wbm-1-19002,,rejected_internal_duplicate,RbBO2
wbm-1-19002,,rejected_internal_duplicate,RbBS2
wbm-1-19002,,rejected_internal_duplicate,RbAlO2
wbm-1-19002,,rejected_internal_duplicate,RbAlS2
wbm-1-30809,,rejected_internal_duplicate,EuP3W
wbm-1-30809,,rejected_internal_duplicate,EuAs3W
wbm-1-30809,,rejected_internal_duplicate,EuSb3W
wbm-1-30809,,rejected_internal_duplicate,EuBi3W
wbm-1-30809,,rejected_internal_duplicate,EuCrN3
wbm-1-30809,,rejected_public_wbm_formula_match,EuMoN3
wbm-1-30809,,rejected_internal_duplicate,EuCrP3
wbm-1-30809,,rejected_internal_duplicate,EuMoP3
wbm-1-30809,,rejected_internal_duplicate,EuCrAs3
wbm-1-30809,,rejected_internal_duplicate,EuMoAs3
wbm-1-59380,,rejected_internal_duplicate,VF5
wbm-1-59380,,rejected_internal_duplicate,VCl5
wbm-1-59380,,rejected_internal_duplicate,NbF5
wbm-1-59380,,rejected_internal_duplicate,TaF5
wbm-1-59380,,rejected_internal_duplicate,NbCl5
wbm-1-56988,,rejected_public_wbm_formula_match,Nb3Rh
wbm-1-45493,,rejected_public_wbm_formula_match,Ba2P
wbm-1-45493,,rejected_public_wbm_formula_match,Ca2Sb
wbm-1-22716,,rejected_internal_duplicate,Li3TaSe4
wbm-1-22716,,rejected_internal_duplicate,Na3TaSe4
wbm-1-22716,,rejected_internal_duplicate,Cs3TaSe4
wbm-1-22716,,rejected_internal_duplicate,K3TaO4
wbm-1-22716,,rejected_internal_duplicate,K3TaS4
wbm-1-22716,,rejected_public_wbm_formula_match,K3TaTe4
wbm-1-22716,,rejected_internal_duplicate,K3VSe4
wbm-1-22716,,rejected_public_wbm_formula_match,K3NbSe4
wbm-1-22716,,rejected_internal_duplicate,Li3TaO4
wbm-1-22716,,rejected_internal_duplicate,Li3TaS4
wbm-1-22716,,rejected_internal_duplicate,Na3TaO4
wbm-1-22716,,rejected_internal_duplicate,Na3TaS4
wbm-1-22716,,rejected_internal_duplicate,Li3VSe4
wbm-1-22716,,rejected_public_wbm_formula_match,Li3NbSe4
wbm-1-22716,,rejected_internal_duplicate,Na3VSe4
wbm-1-22716,,rejected_public_wbm_formula_match,Na3NbSe4
wbm-1-22716,,rejected_internal_duplicate,K3VO4
wbm-1-22716,,rejected_public_wbm_formula_match,K3NbO4
wbm-1-22716,,rejected_internal_duplicate,K3VS4
wbm-1-22716,,rejected_public_wbm_formula_match,K3NbS4
wbm-1-45957,,rejected_internal_duplicate,NdPtN
wbm-1-45957,,rejected_internal_duplicate,NdAsPt
wbm-1-45957,,rejected_internal_duplicate,NdSbPt
wbm-1-45957,,rejected_public_wbm_formula_match,NdNiP
wbm-1-45957,,rejected_public_wbm_formula_match,NdPPd
wbm-1-45957,,rejected_internal_duplicate,NdNiN
wbm-1-45957,,rejected_internal_duplicate,NdPdN
wbm-1-49044,,rejected_public_wbm_formula_match,KScSe2
wbm-1-49044,,rejected_public_wbm_formula_match,KScTe2
wbm-1-49044,,rejected_internal_duplicate,KYS2
wbm-1-49044,,rejected_public_wbm_formula_match,KLaS2
wbm-1-49044,,rejected_public_wbm_formula_match,KLuS2
wbm-1-49044,,rejected_public_wbm_formula_match,LiScSe2
wbm-1-6470,,rejected_internal_duplicate,YbF4
wbm-1-6470,,rejected_internal_duplicate,YbCl4
wbm-1-6470,,rejected_internal_duplicate,YbI4
wbm-1-45468,,rejected_internal_duplicate,Dy2PF2
wbm-1-45468,,rejected_internal_duplicate,Dy2PCl2
wbm-1-45468,,rejected_internal_duplicate,Dy2NF2
wbm-1-45468,,rejected_internal_duplicate,Dy2AsF2
wbm-1-45476,,rejected_internal_duplicate,Sm2PF2
wbm-1-45476,,rejected_internal_duplicate,Sm2PCl2
wbm-1-45476,,rejected_internal_duplicate,Sm2NF2
wbm-1-52468,,rejected_internal_duplicate,KTmSe2
wbm-1-52468,,rejected_internal_duplicate,RbTmS2
wbm-1-52468,,rejected_internal_duplicate,LiTmO2
wbm-1-52468,,rejected_internal_duplicate,LiTmS2
wbm-1-52468,,rejected_internal_duplicate,NaTmS2
wbm-1-7938,,rejected_internal_duplicate,Y2CS
wbm-1-7938,,rejected_internal_duplicate,La2CS
wbm-1-59615,,rejected_public_wbm_formula_match,NbS4
wbm-1-55432,,rejected_public_wbm_formula_match,EuGeRh
wbm-1-45801,,rejected_public_wbm_formula_match,Ho2I2N
wbm-1-51043,,rejected_public_wbm_formula_match,LaNiSb
wbm-1-51043,,rejected_public_wbm_formula_match,LaPPt
wbm-1-46091,,rejected_internal_duplicate,PrPtN
wbm-1-46091,,rejected_internal_duplicate,PrAsPt
wbm-1-46091,,rejected_internal_duplicate,PrSbPt
wbm-1-46091,,rejected_internal_duplicate,PrBiPt
wbm-1-46091,,rejected_internal_duplicate,PrNiP
wbm-1-46091,,rejected_internal_duplicate,PrPPd
wbm-1-46091,,rejected_internal_duplicate,PrNiN
wbm-1-46091,,rejected_internal_duplicate,PrPdN
wbm-1-30942,,rejected_internal_duplicate,GdCrN3
wbm-1-30942,,rejected_internal_duplicate,GdMoP3
wbm-1-30942,,rejected_internal_duplicate,GdCrP3
wbm-1-30942,,rejected_internal_duplicate,GdCrAs3
wbm-1-30942,,rejected_internal_duplicate,GdP3W
wbm-1-30942,,rejected_internal_duplicate,GdAs3W
wbm-1-52870,,rejected_internal_duplicate,ZrO5
wbm-1-52870,,rejected_internal_duplicate,ZrS5
wbm-1-52870,,rejected_internal_duplicate,ZrTe5
wbm-1-52870,,rejected_internal_duplicate,TiSe5
wbm-1-52870,,rejected_public_wbm_formula_match,HfSe5
wbm-1-52870,,rejected_internal_duplicate,TiO5
wbm-1-52870,,rejected_internal_duplicate,HfO5
wbm-1-52870,,rejected_internal_duplicate,TiS5
wbm-1-52870,,rejected_public_wbm_formula_match,HfS5
wbm-1-2544,,rejected_internal_duplicate,RbGaTe2
wbm-1-2544,,rejected_internal_duplicate,KAlTe2
wbm-1-2544,,rejected_internal_duplicate,CsAlTe2
wbm-1-2544,,rejected_internal_duplicate,RbAlO2
wbm-1-2544,,rejected_internal_duplicate,RbAlS2
wbm-1-2544,,rejected_internal_duplicate,RbAlSe2
wbm-1-49563,,rejected_internal_duplicate,CsCeCuS3
wbm-1-49563,,rejected_internal_duplicate,RbCeCuSe3
wbm-1-45472,,rejected_internal_duplicate,Ho2PF2
wbm-1-45472,,rejected_internal_duplicate,Ho2PCl2
wbm-1-45472,,rejected_internal_duplicate,Ho2NF2
wbm-1-45472,,rejected_internal_duplicate,Ho2AsF2
wbm-1-30966,,rejected_internal_duplicate,SmCrN3
wbm-1-30966,,rejected_internal_duplicate,SmWN3
wbm-1-30966,,rejected_internal_duplicate,SmMoP3
wbm-1-30966,,rejected_internal_duplicate,SmMoAs3
wbm-1-30966,,rejected_internal_duplicate,SmSb3Mo
wbm-1-30966,,rejected_internal_duplicate,SmBi3Mo
wbm-1-30966,,rejected_internal_duplicate,SmCrP3
wbm-1-30966,,rejected_internal_duplicate,SmCrAs3
wbm-1-30966,,rejected_internal_duplicate,SmP3W
wbm-1-30966,,rejected_internal_duplicate,SmAs3W
wbm-1-45813,,rejected_internal_duplicate,Ca2PI
wbm-1-45813,,rejected_internal_duplicate,Ba2PBr
wbm-1-45813,,rejected_public_wbm_formula_match,Ba2IN
wbm-1-45813,,rejected_public_wbm_formula_match,Ba2BiI
wbm-1-31599,,rejected_internal_duplicate,CeNF
wbm-1-31599,,rejected_internal_duplicate,CeNCl
wbm-1-31599,,rejected_public_wbm_formula_match,CeIN
wbm-1-31599,,rejected_internal_duplicate,CePBr
wbm-1-31599,,rejected_internal_duplicate,CeAsBr
wbm-1-31599,,rejected_internal_duplicate,CeSbBr
wbm-1-31599,,rejected_internal_duplicate,CeBiBr
wbm-1-31599,,rejected_internal_duplicate,CePF
wbm-1-31599,,rejected_internal_duplicate,CeAsF
wbm-1-31599,,rejected_internal_duplicate,CePCl
wbm-1-31599,,rejected_internal_duplicate,CeAsCl
wbm-1-10725,,rejected_internal_duplicate,Li2RuCl6
wbm-1-10725,,rejected_internal_duplicate,Na2RuCl6
wbm-1-10725,,rejected_internal_duplicate,K2RuCl6
wbm-1-30926,,rejected_public_wbm_formula_match,CeCrN3
wbm-1-30926,,rejected_internal_duplicate,CeWN3
wbm-1-30926,,rejected_internal_duplicate,CeMoP3
wbm-1-30926,,rejected_internal_duplicate,CeMoAs3
wbm-1-30926,,rejected_internal_duplicate,CeSb3Mo
wbm-1-30926,,rejected_internal_duplicate,CeBi3Mo
wbm-1-30926,,rejected_internal_duplicate,CeCrP3
wbm-1-30926,,rejected_internal_duplicate,CeCrAs3
wbm-1-30926,,rejected_internal_duplicate,CeP3W
wbm-1-30926,,rejected_internal_duplicate,CeAs3W
wbm-1-41501,,rejected_internal_duplicate,Rb3VS4
wbm-1-41501,,rejected_internal_duplicate,Rb3VSe4
wbm-1-41501,,rejected_internal_duplicate,Li3VO4
wbm-1-41501,,rejected_internal_duplicate,Na3VO4
wbm-1-41501,,rejected_internal_duplicate,K3VO4
wbm-1-41501,,rejected_internal_duplicate,Cs3VO4
wbm-1-41501,,rejected_internal_duplicate,Rb3NbO4
wbm-1-41501,,rejected_internal_duplicate,Rb3TaO4
wbm-1-41501,,rejected_internal_duplicate,Li3VS4
wbm-1-41501,,rejected_internal_duplicate,Na3VS4
wbm-1-41501,,rejected_internal_duplicate,Li3VSe4
wbm-1-41501,,rejected_internal_duplicate,Na3VSe4
wbm-1-41501,,rejected_internal_duplicate,Rb3NbS4
wbm-1-41501,,rejected_internal_duplicate,Rb3TaS4
wbm-1-41501,,rejected_internal_duplicate,Rb3NbSe4
wbm-1-41501,,rejected_internal_duplicate,Rb3TaSe4
wbm-1-41501,,rejected_internal_duplicate,Li3NbO4
wbm-1-41501,,rejected_internal_duplicate,Li3TaO4
wbm-1-41501,,rejected_public_wbm_formula_match,Na3NbO4
wbm-1-41501,,rejected_internal_duplicate,Na3TaO4
wbm-1-9788,,rejected_internal_duplicate,LiCl2
wbm-1-9788,,rejected_internal_duplicate,NaCl2
wbm-1-9788,,rejected_internal_duplicate,RbCl2
wbm-1-9788,,rejected_internal_duplicate,CsCl2
wbm-1-9788,,rejected_internal_duplicate,LiF2
wbm-1-9788,,rejected_internal_duplicate,NaF2
wbm-1-9788,,rejected_internal_duplicate,LiBr2
wbm-1-9788,,rejected_internal_duplicate,NaBr2
wbm-1-45800,,rejected_internal_duplicate,Er2PF2
wbm-1-45800,,rejected_internal_duplicate,Er2PCl2
wbm-1-45800,,rejected_public_wbm_formula_match,Er2I2N
wbm-1-45800,,rejected_internal_duplicate,Er2NF2
wbm-1-31864,,rejected_internal_duplicate,CeNCl
wbm-1-31864,,rejected_internal_duplicate,CeBrN
wbm-1-31864,,rejected_public_wbm_formula_match,CeIN
wbm-1-31864,,rejected_internal_duplicate,CePF
wbm-1-31864,,rejected_internal_duplicate,CeAsF
wbm-1-31864,,rejected_internal_duplicate,CePCl
wbm-1-31864,,rejected_internal_duplicate,CeAsCl
wbm-1-31864,,rejected_internal_duplicate,CePBr
wbm-1-31864,,rejected_internal_duplicate,CeAsBr
wbm-1-30838,,rejected_internal_duplicate,GdP3W
wbm-1-30838,,rejected_internal_duplicate,GdAs3W
wbm-1-30838,,rejected_internal_duplicate,GdSb3W
wbm-1-30838,,rejected_internal_duplicate,GdBi3W
wbm-1-30838,,rejected_internal_duplicate,GdCrN3
wbm-1-30838,,rejected_public_wbm_formula_match,GdMoN3
wbm-1-30838,,rejected_internal_duplicate,GdCrP3
wbm-1-30838,,rejected_internal_duplicate,GdMoP3
wbm-1-30838,,rejected_internal_duplicate,GdCrAs3
wbm-1-30838,,rejected_internal_duplicate,GdMoAs3
wbm-1-30959,,rejected_internal_duplicate,NdCrN3
wbm-1-30959,,rejected_internal_duplicate,NdWN3
wbm-1-30959,,rejected_internal_duplicate,NdMoP3
wbm-1-30959,,rejected_internal_duplicate,NdMoAs3
wbm-1-30959,,rejected_internal_duplicate,NdSb3Mo
wbm-1-30959,,rejected_internal_duplicate,NdBi3Mo
wbm-1-30959,,rejected_internal_duplicate,NdCrP3
wbm-1-30959,,rejected_internal_duplicate,NdCrAs3
wbm-1-30959,,rejected_internal_duplicate,NdP3W
wbm-1-30959,,rejected_internal_duplicate,NdAs3W
wbm-1-31188,,rejected_internal_duplicate,SmP3W
wbm-1-31188,,rejected_internal_duplicate,SmAs3W
wbm-1-31188,,rejected_internal_duplicate,SmSb3W
wbm-1-31188,,rejected_internal_duplicate,SmBi3W
wbm-1-31188,,rejected_internal_duplicate,SmCrN3
wbm-1-31188,,rejected_internal_duplicate,SmMoN3
wbm-1-31188,,rejected_internal_duplicate,SmCrP3
wbm-1-31188,,rejected_internal_duplicate,SmMoP3
wbm-1-31188,,rejected_internal_duplicate,SmCrAs3
wbm-1-31188,,rejected_internal_duplicate,SmMoAs3
wbm-1-45803,,rejected_internal_duplicate,Nd2PF2
wbm-1-45803,,rejected_internal_duplicate,Nd2PCl2
wbm-1-45803,,rejected_internal_duplicate,Nd2NF2
wbm-1-60626,,rejected_internal_duplicate,Li4ZnAs2
wbm-1-60626,,rejected_internal_duplicate,Na4ZnAs2
wbm-1-60626,,rejected_internal_duplicate,K4ZnAs2
wbm-1-37593,,rejected_public_wbm_formula_match,RbRhSe2
wbm-1-37593,,rejected_internal_duplicate,LiRhO2
wbm-1-37593,,rejected_internal_duplicate,NaRhO2
wbm-1-37593,,rejected_internal_duplicate,CsRhO2
wbm-1-37593,,rejected_public_wbm_formula_match,LiRhS2
wbm-1-30396,,rejected_public_wbm_formula_match,CrN2
wbm-1-3220,,rejected_internal_duplicate,Cs4ZnAs2
wbm-1-3220,,rejected_internal_duplicate,Rb4CdAs2
wbm-1-3220,,rejected_internal_duplicate,Cs4ZnN2
wbm-1-3220,,rejected_internal_duplicate,Cs4ZnP2
wbm-1-46297,,rejected_public_wbm_formula_match,LaPRh
wbm-1-46297,,rejected_public_wbm_formula_match,LuPRh
wbm-1-55705,,rejected_internal_duplicate,SrCoSi
wbm-1-28299,,rejected_internal_duplicate,LiMgP
wbm-1-28299,,rejected_internal_duplicate,NaMgP
wbm-1-28299,,rejected_public_wbm_formula_match,KMgP
wbm-1-28299,,rejected_internal_duplicate,RbMgP
wbm-1-28299,,rejected_internal_duplicate,CsBeP
wbm-1-28299,,rejected_internal_duplicate,CsMgN
wbm-1-28299,,rejected_internal_duplicate,CsMgAs
wbm-1-28299,,rejected_public_wbm_formula_match,CsMgSb
wbm-1-28299,,rejected_internal_duplicate,CsMgBi
wbm-1-28299,,rejected_internal_duplicate,LiBeP
wbm-1-28299,,rejected_internal_duplicate,LiCaP
wbm-1-28299,,rejected_internal_duplicate,NaBeP
wbm-1-28299,,rejected_internal_duplicate,NaCaP
wbm-1-28299,,rejected_internal_duplicate,LiMgN
wbm-1-28299,,rejected_internal_duplicate,LiMgAs
wbm-1-28299,,rejected_internal_duplicate,NaMgN
wbm-1-28299,,rejected_internal_duplicate,NaMgAs
wbm-1-28299,,rejected_internal_duplicate,CsBeAs
wbm-1-28299,,rejected_internal_duplicate,CsCaAs
wbm-1-8415,,rejected_internal_duplicate,CaF4
wbm-1-8415,,rejected_public_wbm_formula_match,CaCl4
wbm-1-8415,,rejected_public_wbm_formula_match,CaI4
wbm-1-8415,,rejected_internal_duplicate,BeBr4
wbm-1-8415,,rejected_internal_duplicate,MgBr4
wbm-1-8415,,rejected_internal_duplicate,SrBr4
wbm-1-8415,,rejected_public_wbm_formula_match,BaBr4
wbm-1-8415,,rejected_internal_duplicate,BeF4
wbm-1-8415,,rejected_internal_duplicate,MgF4
wbm-1-8415,,rejected_internal_duplicate,BeCl4
wbm-1-8415,,rejected_internal_duplicate,MgCl4
wbm-1-54364,,rejected_internal_duplicate,Te7As4C
wbm-1-54364,,rejected_internal_duplicate,GeTe7As4
wbm-1-54364,,rejected_internal_duplicate,SnTe7As4
wbm-1-54364,,rejected_internal_duplicate,Te7As4Pb
wbm-1-22914,,rejected_internal_duplicate,LiCeCuSe3
wbm-1-22914,,rejected_internal_duplicate,NaCeCuSe3
wbm-1-22914,,rejected_internal_duplicate,RbCeCuSe3
wbm-1-22914,,rejected_internal_duplicate,KCeCuS3
wbm-1-41500,,rejected_internal_duplicate,Rb3VS4
wbm-1-41500,,rejected_internal_duplicate,Rb3VSe4
wbm-1-41500,,rejected_internal_duplicate,Rb3VTe4
wbm-1-41500,,rejected_internal_duplicate,Li3VO4
wbm-1-41500,,rejected_internal_duplicate,Na3VO4
wbm-1-41500,,rejected_internal_duplicate,K3VO4
wbm-1-41500,,rejected_internal_duplicate,Cs3VO4
wbm-1-41500,,rejected_internal_duplicate,Rb3NbO4
wbm-1-41500,,rejected_internal_duplicate,Rb3TaO4
wbm-1-41500,,rejected_internal_duplicate,Li3VS4
wbm-1-41500,,rejected_internal_duplicate,Na3VS4
wbm-1-41500,,rejected_internal_duplicate,Li3VSe4
wbm-1-41500,,rejected_internal_duplicate,Na3VSe4
