public_source,public_member,public_id,reduced_formula,num_sites,energy_above_hull
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261898>,Ta3Mo5,8,0.0610812025000004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261893>,Ta3Mo5,8,0.0725147074999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261895>,Ta3Mo5,8,0.0409076850000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261883>,Ta3Mo5,8,0.0228040800000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261886>,Ta3Mo5,8,0.0803612237499997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264784>,Ta3Mo5,8,0.0149482812499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261901>,Ta3Mo5,8,0.0931145862499995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264806>,Ta7Mo,8,0.0351128462499996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264802>,Ta7Mo,8,0.0316471524999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264801>,Ta7Mo,8,0.0145193612499987
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264799>,Ta7Mo,8,0.0210164299999995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264803>,Ta7Mo,8,0.0136910837499986
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264798>,Ta7Mo,8,0.0119278224999987
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264805>,Ta7Mo,8,0.0107942787499997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264807>,Ta7Mo,8,0.0210675624999989
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264800>,Ta7Mo,8,0.0180278887499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003774196>,TmAlGa6,8,0.0965232540624998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190825>,Tl3Pb,4,0.0449971774999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003165546>,Tl3Pb,4,0.0627138699999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264840>,Tl3Pb,4,0.0042717125
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003165543>,Tl3Pb,4,0.0435244674999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001828836>,Tl3Pb,4,0.0533265649999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190826>,Tl3Pb,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003220702>,Tl3Pb,16,0.0540846175
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190827>,Tl3Pb,4,0.0481715099999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003190829>,Tl3Pb,4,0.0329001474999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-865678,TiMn2V,4,0.0064788500000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001229249>,TiMn2V,4,0.0097337199999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1216566,TlPdPb,6,0.0123666559027775
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001839800>,TlPdPb,3,0.0619923959027777
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001240074>,TlPdPb,3,0.0194575059027779
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001052382>,TlPdPb,12,0.0108446125694445
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001197754>,TbDy2Al,4,0.0310897806250007
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001159637>,TbDy2Al,4,0.0351418406250001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003614445>,TbDy2Al,8,0.0202680868750002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159471>,TaCuNi,3,0.0867509333333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159469>,TaCuNi,3,0.0887029466666673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159470>,TaCuNi,3,0.094871266666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003444770>,Tb(Zn2Cu)2,7,0.0675338805442153
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1217901,TaNbW,3,0.0287862400000022
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001839647>,TaNbW,3,0.0225988200000024
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164722>,ReIr3,4,0.0907099689583326
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003261670>,ReIr3,8,0.0647129677083331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003218348>,ReIr3,16,0.0792094720833329
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164719>,ReIr3,4,0.065505378958333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164723>,ReIr3,4,0.0690376089583324
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001280811>,ReIr3,4,0.0857650189583338
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164725>,ReIr3,4,0.0595143064583325
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003264687>,ReIr3,8,0.0275484714583331
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164724>,ReIr3,4,0.0855181664583337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003197663>,ReIr5,6,0.0582248512499994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003197662>,ReIr5,6,0.0495152045833329
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203824>,ReIr5,6,0.0235919745833328
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003197664>,ReIr5,6,0.0612490929166664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1218938,SnPbSe2,4,0.0037132443749996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003615794>,SnPbSe2,16,0.0680114049999991
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005109913>,SnPbSe2,4,0.0503068593749995
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126408>,PdPbAu,6,0.0140334921354163
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126406>,PdPbAu,6,0.053950738802083
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126410>,PdPbAu,6,0.0354704654687498
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001239196>,PdPbAu,3,0.0824468121354167
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126403>,PdPbAu,6,0.0352877588020827
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126404>,PdPbAu,6,0.0516264338020828
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002126402>,PdPbAu,3,0.055975502135416
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001219165>,PdPbAu2,4,0.0941778023076929
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-6980,ScCuS2,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003612599>,ScCuS2,8,0.0026751924999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002780862>,ScCuS2,4,0.0750415274999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1219080,SmBeCu4,6,0.0459881962393149
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001159308>,Nd2HoAl,4,0.0755792321874997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001197319>,Nd2HoAl,4,0.0429130921874998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003628587>,Nd2HoAl,8,0.0344420221875001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-2927,LiAg2Sn,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005110097>,LiAg2Sn,4,0.0477098824999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001211296>,LiAg2Sn,4,0.0497673899999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003172564>,MgBeCu2,4,0.0989940621874998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179949>,LaY2In,4,0.046673380555557
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179946>,LaY2In,4,0.0712470480555573
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179947>,LaY2In,4,0.0792848780555575
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179953>,LaY2In,4,0.0976435130555568
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179948>,LaY2In,4,0.0480099105555567
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179950>,LaY2In,4,0.0821369230555575
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003381419>,La3(CeSi)4,11,0.0603350925151469
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003388397>,Li(GaAg)2,10,0.0314518313809522
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002958841>,Mn2FeB2,10,0.0265133232500005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003404264>,Mn2FeB2,5,0.0967642152500012
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005452497>,MgInAg4,6,0.0967822549999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003736064>,MgInAg4,6,0.0339283199999993
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003167531>,MgIn2Ag,4,0.09742139
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203588>,LiCd5,6,0.0187706066666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203589>,LiCd5,6,0.0240764266666664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003418046>,Li2SbSe3,6,0.0436666104166674
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003765827>,Li6GaCu,8,0.0382199130952383
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003555711>,Li3TaO4,16,0.0025854459375
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1223818,K2NaCl3,6,0.0170315250000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003429873>,K2NaCl3,6,0.0224269816666673
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001170179>,HoHfAl4,6,0.0259384316666668
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003301628>,Ho2Ga2Cu15,19,0.0234110978947361
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003330830>,Ho3Ga3Cu2,16,0.0131246656250016
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001972837>,La2BiPb,4,0.0806525962500002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003614345>,La2BiPb,8,0.0833597575000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-12765,GdC2,3,0.0149722837500032
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001209617>,LaCe2In,4,0.0630502950000009
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003304328>,Hf2Ti2N3,7,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003395529>,Er2Si2Ge,5,0.0010264200000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003642496>,In4SnPb5,10,0.0392580055000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003535879>,Ba8TlAu2,11,0.0703189338636369
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1226502,CeNdS2,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003712888>,BaPPd3,20,0.0817345133571434
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002571422>,BaPPd3,5,0.0596087993571439
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004677165>,Cs3Li2VF9,15,0.0571206391666629
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003488482>,Ca2TlCd6,9,0.0392710619444436
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003373045>,Ca2(GaCu)5,12,0.0330271079166606
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159332>,CoNiPt,3,0.0833267983333323
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003161587>,CoNiPt,3,0.0125437316666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003159331>,CoNiPt,3,0.0433336816666667
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003610982>,CoNiPt,6,0.0716611249999994
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001226042>,CeTl2Sn,4,0.0007144644047603
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003746122>,Ba4TlIn,6,0.0800027349999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001124264>,CeYAl2,4,0.0491279137500004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003313946>,Rb2Cu2Cl5,18,0.0025396844444443
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001828251>,Ag3Te,4,0.0544891395833335
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1246431,MgAlVS4,14,0.0845604292857116
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1228950,AlGa(CuSe2)2,8,0.0013916549999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004872641>,AlGa(CuSe2)2,8,0.0139623474999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002655464>,Ca2InGa,4,0.0451600674999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001137106>,Ca2InGa,4,0.0442290749999996
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001199287>,Ca2InGa,4,0.0348391449999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1317,CoSb3,16,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-14,Se,3,0.0071003043229165
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-147,Se,6,0.0276651743229163
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002019659>,Se,4,0.0334820301562501
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002184996>,Se,9,0.0290565843229169
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002184994>,Se,3,0.0667095543229163
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002184995>,Se,3,0.0076442543229169
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004455621>,Se,12,0.0968417534895835
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002019660>,Se,4,0.07228781765625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002019668>,Se,4,0.0325253901562501
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002185003>,Se,8,0.0222137701562501
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004455622>,Se,16,0.0327167770312502
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004455620>,Se,8,0.04889074390625
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127446>,RbTe2,3,0.0342145716666664
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127453>,RbTe2,3,0.034116585
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001850494>,RbTe2,3,0.0855647416666665
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127447>,RbTe2,3,0.0879545116666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127445>,RbTe2,3,0.0992602183333333
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127455>,RbTe2,6,0.0325424499999997
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002127457>,RbTe2,6,0.0495790266666666
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-7592,AgF,2,0.0002479608333336
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445324>,AgF,16,4.215895833370453e-05
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445321>,AgF,12,0.0117894100000004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445317>,AgF,8,0.0735619145833337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001416808>,AgF,2,0.0004822058333338
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445328>,AgF,4,0.0341116008333339
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001191381>,AgF,2,0.0286997608333337
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445318>,AgF,8,0.0503480495833339
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004445323>,AgF,12,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1412716,Mo2O5,14,0.089126861683674
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003687773>,Tm6TaO12,19,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005093018>,BaCaRuO6,9,0.0592945135648124
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-19202,MgCr2O4,14,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005178124>,CsK2AgF5,9,0.0334935972222218
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003299650>,SnPt7,8,0.0226178712500004
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003128328>,KMoO3,10,0.0953650274999962
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003128345>,KMoO3,10,0.0751044004999972
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003468475>,Cd2MoO5,16,0.0492299000000002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003437243>,Tm2MgCu3,6,0.0677056652500005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003506968>,Sc2Al6Pd,9,0.0841630025000013
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-865007,Dy2MgIn,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001151325>,Dy2MgIn,4,0.0479192875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001214228>,Dy2MgIn,4,0.0377995525000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298703>,Na5Pb,6,0.0282831217600576
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001143250>,Tb2InIr,4,0.0093085854605252
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003770250>,CsPbF6,8,0.0670792815624992
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003472038>,K2MnCl5,8,0.0046943981250002
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003295855>,TlI2,3,0.0533149650000006
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088225>,HgI3,8,0.0216983262500001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088222>,HgI3,8,0.0199749074999999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088221>,HgI3,8,0.0336460650000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088227>,HgI3,8,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088223>,HgI3,8,0.0187234337499999
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088219>,HgI3,8,0.02754312875
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002088220>,HgI3,8,0.0371017949999998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001827745>,Rb3Br,4,0.0863806600000001
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003365171>,Ba2Ge4Pt5,11,0.052157832499998
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003747473>,LiFeBr4,6,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001190625>,LiBi3,4,0.0756441133333334
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003165022>,LiSe3,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002774151>,NaBr3,4,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-2237154,Cr(GeO3)2,18,0.0946876753703751
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298299>,Sm4H,5,0.0855982565000008
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-27397,IrBr3,8,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-862736,SmAg3,4,0.0366989294565218
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-972557,SmAg3,8,0.0390738032065218
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003296377>,SmAg3,8,0.0361465519565218
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001280698>,SmAg3,4,0.0543656369565215
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-4649,PdSe2O5,16,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-8200,AgP2,12,0.0152476358838384
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003204576>,AgP2,6,0.0822861450505048
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-30974,CsWCl6,16,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003770655>,CsWCl6,8,0.0075756593750044
alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-30086,GeCl4,20,0.0
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003466418>,ZnAg5Au2,16,0.0091663500000005
alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001075783>,K2MnBr4,7,0.0411164350000001
