candidate_id,reduced_formula,public_source,public_member,public_id,match_confidence,structure_match_public,public_energy_above_hull,match_error
mattergen_pilot_5k_3gpu_02750,KTlSn4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001177377>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0763397308506963,
mattergen_pilot_5k_3gpu_04986,KY(TlI3)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004958183>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0082960314999995,
mattergen_pilot_5k_3gpu_04909,KZnHg3,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm002505562>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0803509123076923,
mattergen_pilot_5k_3gpu_01297,La(NdHo)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003596010>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.027285953333334,
mattergen_pilot_5k_3gpu_03398,La2BiO2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1070601,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02584,La2BiSe,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001943524>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.018793304999999,
mattergen_pilot_5k_3gpu_03499,La2CdHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003174209>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0974256000000006,
mattergen_pilot_5k_3gpu_04671,La2CdPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001125716>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0470280600000005,
mattergen_pilot_5k_3gpu_04160,La2CuSe4,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003447226>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.017562404957987,
mattergen_pilot_5k_3gpu_04480,La2DyEr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005128385>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0338689300000005,
mattergen_pilot_5k_3gpu_01421,La2DyY,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001231204>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0244957083333332,
mattergen_pilot_5k_3gpu_01219,La2GeI,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm005103108>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0240310075000005,
mattergen_pilot_5k_3gpu_00525,La2H6PdRh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004930708>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0644598144999974,
mattergen_pilot_5k_3gpu_00204,La2HoTmSe4,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004825628>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.006070943437499,
mattergen_pilot_5k_3gpu_01529,La2InGa2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002977990>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0171857970000033,
mattergen_pilot_5k_3gpu_04320,La2LuAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001134363>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0900261875000003,
mattergen_pilot_5k_3gpu_02841,La2MgCoAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001620549>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0885940803333333,
mattergen_pilot_5k_3gpu_00916,La2Mn2Si2N,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004554865>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04211,La2Nd(HoSe2)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004607559>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0009074155555506,
mattergen_pilot_5k_3gpu_02363,La2NdCdC,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005012045>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0375895550000002,
mattergen_pilot_5k_3gpu_00708,La2SmHfAs4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004838248>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0266362459374995,
mattergen_pilot_5k_3gpu_04243,La2SmTmSe6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004958856>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.059240793749999,
mattergen_pilot_5k_3gpu_01132,La2TlHg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002986718>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0368919780000012,
mattergen_pilot_5k_3gpu_02163,La2Zn3Ge4Au,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004511084>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0451432096874997,
mattergen_pilot_5k_3gpu_02513,La3(AgSn)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-1205490,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02193,La3(CeSi)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003381419>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0603350925151469,
mattergen_pilot_5k_3gpu_02521,La3TlH,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002496860>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0622375902500005,
mattergen_pilot_5k_3gpu_02936,La4As2SCl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004828195>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0086182350000019,
mattergen_pilot_5k_3gpu_04104,La4Er3TmSe8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004724753>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00864,La4Ge2N,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001075170>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0508949515476215,
mattergen_pilot_5k_3gpu_03807,La4Nd3YS8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004718563>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_01233,La4Pr,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003297611>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0096320680000001,
mattergen_pilot_5k_3gpu_01641,La4Sm2YSc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004855237>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0606645316666663,
mattergen_pilot_5k_3gpu_03468,La5Al,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003299207>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0929856483333333,
mattergen_pilot_5k_3gpu_04974,La6Co2SI3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004642779>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0182866804166677,
mattergen_pilot_5k_3gpu_04893,La6IrOs2Cl3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004618528>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0016820545999998,
mattergen_pilot_5k_3gpu_02611,La8Ga2Co,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003530982>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0395974136363639,
mattergen_pilot_5k_3gpu_02638,La8Os3RhBr4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004715758>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0070811845499996,
mattergen_pilot_5k_3gpu_01761,La8P3SBr4,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004715002>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0044329157812494,
mattergen_pilot_5k_3gpu_01120,La8Zn2Ga,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003530614>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0324648781818179,
mattergen_pilot_5k_3gpu_04269,La8Zn2Hg,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm003531539>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0325832554545453,
mattergen_pilot_5k_3gpu_03291,LaCe2ErIn4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004809023>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0232575850000005,
mattergen_pilot_5k_3gpu_02646,LaCe2In,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001209617>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0630502950000009,
mattergen_pilot_5k_3gpu_03030,LaCeEr2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001160503>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.07763863,
mattergen_pilot_5k_3gpu_01726,LaEr5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003298800>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0352767699999994,
mattergen_pilot_5k_3gpu_04664,LaGa4CoIr2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004801574>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0724219465234394,
mattergen_pilot_5k_3gpu_02056,LaGa4CuPd2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004797728>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0845881383437454,
mattergen_pilot_5k_3gpu_00418,LaHfBeN3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005037499>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0029074640972233,
mattergen_pilot_5k_3gpu_00275,LaHo(ErAu2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004804643>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0414895106250003,
mattergen_pilot_5k_3gpu_00803,LaHo3Co,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001103880>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0882910464999993,
mattergen_pilot_5k_3gpu_02617,LaHoMgAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005210771>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0624335999999994,
mattergen_pilot_5k_3gpu_01685,LaHoTlHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001394049>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0348229299999998,
mattergen_pilot_5k_3gpu_03346,LaNdLu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001092350>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0744402974999998,
mattergen_pilot_5k_3gpu_01450,LaPr2Ga,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001206255>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0655333068750021,
mattergen_pilot_5k_3gpu_03752,LaPrPd2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001148884>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0643625449999998,
mattergen_pilot_5k_3gpu_02916,LaSc,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003164897>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0629115549999994,
mattergen_pilot_5k_3gpu_03037,LaSm2Rh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003623216>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0619465354166663,
mattergen_pilot_5k_3gpu_00509,LaSmHoCu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005194455>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0702584825000007,
mattergen_pilot_5k_3gpu_01719,LaTb(GaPt)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004752177>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0261544408333334,
mattergen_pilot_5k_3gpu_04066,LaTbCuPd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001344582>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0660765124218762,
mattergen_pilot_5k_3gpu_02636,LaTbS3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003710110>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0155836742500001,
mattergen_pilot_5k_3gpu_01824,LaY2Hg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179061>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0545308756249998,
mattergen_pilot_5k_3gpu_04242,LaY2In,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003179953>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0976435130555568,
mattergen_pilot_5k_3gpu_00993,LaY4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003193663>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0315240706666672,
mattergen_pilot_5k_3gpu_04902,Li2(PrPt)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003330228>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0078529219791665,
mattergen_pilot_5k_3gpu_01791,Li2Ca,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003203095>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.079480685,
mattergen_pilot_5k_3gpu_04077,Li2CeMgAu4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004803332>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0341338246874998,
mattergen_pilot_5k_3gpu_04644,Li2CePrSe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004787909>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0186266888749981,
mattergen_pilot_5k_3gpu_03993,Li2H4PdRh,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004826761>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0627513906249932,
mattergen_pilot_5k_3gpu_02029,Li2Pr2ErTl2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004552866>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0763344437142858,
mattergen_pilot_5k_3gpu_01295,Li2Pt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003157819>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0780044833333337,
mattergen_pilot_5k_3gpu_02512,Li2Y(ErSe2)3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004628291>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0006480691666705,
mattergen_pilot_5k_3gpu_04470,Li2YAg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002930310>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0432784660000011,
mattergen_pilot_5k_3gpu_04841,Li3AgH,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm002488462>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.055844566000001,
mattergen_pilot_5k_3gpu_00185,Li3Ca,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163213>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0534024016666667,
mattergen_pilot_5k_3gpu_04124,Li3Er3SbS8,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm004694437>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0211273098333331,
mattergen_pilot_5k_3gpu_02289,Li3TaO4,alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-35417,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0517356303124998,
mattergen_pilot_5k_3gpu_01141,Li4Dy3ScTe8,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004731522>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0171365731249997,
mattergen_pilot_5k_3gpu_04129,Li5Ca,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003196479>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0430943349999999,
mattergen_pilot_5k_3gpu_00444,Li6CuHg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003765872>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0381711393452381,
mattergen_pilot_5k_3gpu_00982,Li6GaCu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003765827>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0382199130952383,
mattergen_pilot_5k_3gpu_01974,Li6InAg2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003484506>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0222493376388879,
mattergen_pilot_5k_3gpu_00657,Li6InPb2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003490611>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.039785677027778,
mattergen_pilot_5k_3gpu_04059,Li6SiAg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003763703>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0362450716874991,
mattergen_pilot_5k_3gpu_02839,LiAg2Sn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-2927,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_02132,LiBeAu2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003191295>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0126555059374999,
mattergen_pilot_5k_3gpu_04725,LiBi3,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001190625>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0756441133333334,
mattergen_pilot_5k_3gpu_01780,LiCa,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003163218>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0370485449999999,
mattergen_pilot_5k_3gpu_01093,LiCa(SnPd2)2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004797072>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0223518856250004,
mattergen_pilot_5k_3gpu_03250,LiCa2Cu2Pd5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005139218>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0514499613333327,
mattergen_pilot_5k_3gpu_03022,LiCa2Ga,alex-mp v20 local public snapshot,alex_mp_20/train.csv,mp-867805,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_01986,LiCaPd4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001178477>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0026466177777768,
mattergen_pilot_5k_3gpu_04875,LiCaPrGa,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001361388>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0357319279166663,
mattergen_pilot_5k_3gpu_02591,LiCaPrHg,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001382625>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0309243650000001,
mattergen_pilot_5k_3gpu_04107,LiCaTl5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003761970>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0337901909523803,
mattergen_pilot_5k_3gpu_01971,LiCd2Ag,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003281040>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0251169850000001,
mattergen_pilot_5k_3gpu_02165,LiCe2DyTe4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004832556>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0175641025000006,
mattergen_pilot_5k_3gpu_03134,LiCe3(SmTe2)4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004731674>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0105377112500004,
mattergen_pilot_5k_3gpu_04423,LiCuPt2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003177632>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.072296935833334,
mattergen_pilot_5k_3gpu_01970,LiDy2Mg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001142156>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0935008841666666,
mattergen_pilot_5k_3gpu_01825,LiDy2Zn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001212806>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0459795791666666,
mattergen_pilot_5k_3gpu_00201,LiDy3Cd2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003436795>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0481876366666664,
mattergen_pilot_5k_3gpu_00745,LiDyP2Pd5,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005172171>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0283175826666663,
mattergen_pilot_5k_3gpu_00582,LiEr5Tl4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003646577>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0623873988333367,
mattergen_pilot_5k_3gpu_04342,LiEuYTl,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001319279>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0419498390000008,
mattergen_pilot_5k_3gpu_04740,LiEuZnCd,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001325743>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0792459037499986,
mattergen_pilot_5k_3gpu_01215,LiHo2Hg,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001211867>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0419142954687492,
mattergen_pilot_5k_3gpu_00689,LiHo2Zn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001138732>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0531766847916665,
mattergen_pilot_5k_3gpu_04707,LiHoScGa,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001361055>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0316404211979168,
mattergen_pilot_5k_3gpu_03502,LiHoSiPt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001295580>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0808672049702385,
mattergen_pilot_5k_3gpu_04284,LiIn6Pb,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003772172>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.042334244,
mattergen_pilot_5k_3gpu_03365,LiInCuPt,alex-mp v20 local public snapshot,alex_mp_20/val.csv,alex<agm001297886>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0160844945000011,
mattergen_pilot_5k_3gpu_00241,LiLa2TlH,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001619749>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0315948982500002,
mattergen_pilot_5k_3gpu_04023,LiLaAlSi2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005018944>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_00056,LiLaHoSn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001335855>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0876168816666673,
mattergen_pilot_5k_3gpu_03138,LiLaInCu,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001342973>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0,
mattergen_pilot_5k_3gpu_04463,LiMg14Cu,alex-mp v20 local public snapshot,alex_mp_20/val.csv,mp-1027832,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.057395801591199,
mattergen_pilot_5k_3gpu_04977,LiMgAl6,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm003772168>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0486525087683835,
mattergen_pilot_5k_3gpu_02608,LiMgCuPt,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005181619>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0420980775000003,
mattergen_pilot_5k_3gpu_01432,LiMnPd2,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm001813659>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0054803549999995,
mattergen_pilot_5k_3gpu_04090,LiNd2Ga3Ir4,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm004533320>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.038747518,
mattergen_pilot_5k_3gpu_00320,LiNdInSn,alex-mp v20 local public snapshot,alex_mp_20/train.csv,alex<agm005214504>,StructureMatcher_ltol0.2_stol0.3_angle5,True,0.0409028218181819,
