domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,14,0,0.0,0.4006,0.8286,164.80390769444054,0.0,0.0,0.0,10.0,164.80390769444054,0.3197195809272147,-9.65529474468014,3686,3677,0.99755832881172,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,14,50,0.0,0.0,0.0,164.80390769444054,164.80390769444054,164.80390769444054,164.80390769444054,5.0,164.80390769444054,32.96078153888811,159.80390769444054,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,14,100,0.01,0.01,0.01,164.80390769444054,62.80005399673524,162.01240079142661,164.80390769444054,5.0,164.80390769444054,31.97195809272147,57.80005399673524,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,14,300,0.17666666666666667,0.17666666666666667,0.17666666666666667,164.80390769444054,6.754650274921228,65.4566143528681,164.80390769444054,5.0,164.80390769444054,10.65731936424049,1.7546502749212278,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,14,175,0.045714285714285714,0.278,0.278,164.80390769444054,15.280062910460382,105.68190928590887,164.80390769444054,5.0,164.80390769444054,6.394391618544294,0.9943486247460953,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,14,108,0.009259259259259259,0.399,0.399,164.80390769444054,48.77967729276237,154.40370146026476,164.80390769444054,5.0,164.80390769444054,3.197195809272147,2.4833809964660816,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,14,0,0.0,0.4006,0.8286,164.80390769444054,0.0,0.0,0.0,5.0,164.80390769444054,0.6394391618544294,-4.6552947446801385,3686,3677,0.99755832881172,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,15,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,20.0,164.72520471273907,8.236260235636953,144.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,15,100,0.01,0.01,0.01,164.72520471273907,164.72520471273907,164.72520471273904,164.72520471273907,20.0,164.72520471273907,8.236260235636953,144.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,15,167,0.059880239520958084,0.20666666666666667,0.20666666666666667,164.72520471273907,48.75692774882074,129.3969901246301,164.72520471273907,20.0,164.72520471273907,2.965053684829303,12.828784036245892,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,15,117,0.02564102564102564,0.298,0.298,164.72520471273907,89.61860802639553,158.9477741984049,164.72520471273907,20.0,164.72520471273907,1.779032210897582,4.14852255631007,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,15,0,0.0,0.403,0.403,164.72520471273907,0.0,0.0,0.0,20.0,164.72520471273907,0.889516105448791,-17.878516806470678,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,15,0,0.0,0.4122,0.8282,164.72520471273907,0.0,0.0,0.0,20.0,164.72520471273907,0.1779032210897582,-19.647728372991228,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,15,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,10.0,164.72520471273907,16.472520471273906,154.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,15,100,0.01,0.01,0.01,164.72520471273907,164.72520471273907,164.72520471273904,164.72520471273907,10.0,164.72520471273907,16.472520471273906,154.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,15,203,0.12315270935960591,0.20666666666666667,0.20666666666666667,164.72520471273907,15.273099603333996,110.3759406197794,164.72520471273907,10.0,164.72520471273907,5.930107369658606,0.4947744801812881,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,15,173,0.07514450867052024,0.298,0.298,164.72520471273907,29.82651290607123,126.06864379646215,164.72520471273907,10.0,164.72520471273907,3.558064421795164,0.9247788020249885,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,15,117,0.02564102564102564,0.403,0.403,164.72520471273907,89.61860802639553,158.9477741984049,164.72520471273907,10.0,164.72520471273907,1.779032210897582,4.14852255631007,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,15,0,0.0,0.4122,0.8282,164.72520471273907,0.0,0.0,0.0,10.0,164.72520471273907,0.3558064421795164,-9.647728372991228,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,15,50,0.0,0.0,0.0,164.72520471273907,164.72520471273907,164.72520471273907,164.72520471273907,5.0,164.72520471273907,32.94504094254781,159.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,15,100,0.01,0.01,0.01,164.72520471273907,164.72520471273907,164.72520471273904,164.72520471273907,5.0,164.72520471273907,32.94504094254781,159.72520471273907,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,15,300,0.20666666666666667,0.20666666666666667,0.20666666666666667,164.72520471273907,7.257269443240346,77.89213491655818,164.72520471273907,5.0,164.72520471273907,11.860214739317213,2.2572694432403457,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,15,239,0.1506276150627615,0.298,0.298,164.72520471273907,10.493075434558586,95.61647468929695,164.72520471273907,5.0,164.72520471273907,7.116128843590328,0.03282438853348246,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,15,173,0.07514450867052024,0.403,0.403,164.72520471273907,29.82651290607123,126.06864379646215,164.72520471273907,5.0,164.72520471273907,3.558064421795164,0.9247788020249885,3686,3675,0.9970157352143245,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,15,0,0.0,0.4122,0.8282,164.72520471273907,0.0,0.0,0.0,5.0,164.72520471273907,0.7116128843590328,-4.647728372991228,3686,3675,0.9970157352143245,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,16,50,0.0,0.0,0.0,164.76455676497005,89.63976672997349,163.26206096427012,164.76455676497005,20.0,164.76455676497005,8.073463281483534,69.63976672997349,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,16,98,0.08163265306122448,0.08,0.08,164.76455676497005,21.810652715366437,103.8168967344248,164.76455676497005,20.0,164.76455676497005,4.036731640741767,1.4024894500603153,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,16,49,0.0,0.2966666666666667,0.2966666666666667,164.76455676497005,164.76455676497005,164.76455676497005,164.76455676497005,20.0,164.76455676497005,1.3455772135805888,42.31557717313332,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,16,0,0.0,0.368,0.368,164.76455676497005,0.0,0.0,0.0,20.0,164.76455676497005,0.8073463281483534,-16.448785371695347,3686,3676,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,16,0,0.0,0.446,0.446,164.76455676497005,0.0,0.0,0.0,20.0,164.76455676497005,0.4036731640741767,-17.961589264722686,3686,3676,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,16,0,0.0,0.4074,0.84,164.76455676497005,0.0,0.0,0.0,20.0,164.76455676497005,0.08073463281483534,-19.630750595525022,3686,3676,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,16,50,0.0,0.0,0.0,164.76455676497005,89.63976672997349,163.26206096427012,164.76455676497005,10.0,164.76455676497005,16.146926562967067,79.63976672997349,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,16,100,0.08,0.08,0.08,164.76455676497005,18.583695374598683,102.11223270722827,164.76455676497005,10.0,164.76455676497005,8.073463281483534,8.583695374598683,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,16,69,0.043478260869565216,0.2966666666666667,0.2966666666666667,164.76455676497005,48.76830270521148,134.13834688126136,164.76455676497005,10.0,164.76455676497005,2.6911544271611776,5.290041835646264,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,16,49,0.0,0.368,0.368,164.76455676497005,164.76455676497005,164.76455676497005,164.76455676497005,10.0,164.76455676497005,1.6146926562967068,62.72374043843945,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,16,0,0.0,0.446,0.446,164.76455676497005,0.0,0.0,0.0,10.0,164.76455676497005,0.8073463281483534,-7.9515792547126765,3686,3676,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,16,0,0.0,0.4074,0.84,164.76455676497005,0.0,0.0,0.0,10.0,164.76455676497005,0.16146926562967068,-9.630750595525022,3686,3676,0.9972870320130223,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,16,50,0.0,0.0,0.0,164.76455676497005,89.63976672997349,163.26206096427012,164.76455676497005,5.0,164.76455676497005,32.293853125934135,84.63976672997349,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,16,100,0.08,0.08,0.08,164.76455676497005,18.583695374598683,102.11223270722827,164.76455676497005,5.0,164.76455676497005,16.146926562967067,13.583695374598683,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,16,300,0.2966666666666667,0.2966666666666667,0.2966666666666667,164.76455676497005,6.058425180512519,40.442232024409094,164.76455676497005,5.0,164.76455676497005,5.382308854322355,1.0584251805125193,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,16,96,0.08333333333333333,0.368,0.368,164.76455676497005,26.53227953963286,105.50333528648035,164.76455676497005,5.0,164.76455676497005,3.2293853125934135,0.4906128729661958,3686,3676,0.9972870320130223,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,16,49,0.0,0.446,0.446,164.76455676497005,164.76455676497005,164.76455676497005,164.76455676497005,5.0,164.76455676497005,1.6146926562967068,62.72374043843945,3686,3676,0.9972870320130223,,True
