K,primary_queue_status,material_id,t1_label,alignn_score,alignn_predicted_e_above_hull,cgcnn_ens10_pred_e_form,megnet_pred_e_form,near_hull_50mev_t0_or_t1,t1_false_explanation_class
500,raw_only_requested_budget,wbm-2-16512,t1_false_or_unresolved,0.6033850000000003,-0.6033850000000003,-3.45274,-3.547,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-16529,t1_false_or_unresolved,0.5907660000000003,-0.5907660000000003,-3.79166,-4.0384,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-16542,t1_stable,0.6319619999999997,-0.6319619999999997,-4.196910000000001,-4.4597,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-16546,t1_false_or_unresolved,0.591628,-0.591628,-3.7600800000000008,-3.935,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-16572,t1_false_or_unresolved,0.6626400000000001,-0.6626400000000001,-2.38138,-2.6059,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-16572,t1_false_or_unresolved,0.6626400000000001,-0.6626400000000001,-2.38138,-2.6059,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-16578,t1_false_or_unresolved,0.5928960000000001,-0.5928960000000001,-2.41924,-2.8187,False,unresolved_current_MP_hull_reference
500,raw_only_requested_budget,wbm-2-16602,t1_false_or_unresolved,0.5677020000000002,-0.5677020000000002,-3.56704,-3.7304,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-2-17454,t1_stable,0.668536,-0.668536,-0.7082499999999999,-0.7002,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-17454,t1_stable,0.668536,-0.668536,-0.7082499999999999,-0.7002,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-18899,t1_stable,0.723465,-0.723465,-1.38285,-1.3253,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-18899,t1_stable,0.723465,-0.723465,-1.38285,-1.3253,False,t1_stable_or_true_release
300,PARC_release,wbm-2-19029,t1_false_or_unresolved,0.8606290000000001,-0.8606290000000001,-1.0032800000000002,-1.2697,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-19029,t1_false_or_unresolved,0.8606290000000001,-0.8606290000000001,-1.0032800000000002,-1.2697,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-2-20289,t1_stable,1.141816,-1.141816,-1.51711,-1.4603,False,t1_stable_or_true_release
500,PARC_release,wbm-2-20289,t1_stable,1.141816,-1.141816,-1.51711,-1.4603,False,t1_stable_or_true_release
300,PARC_release,wbm-2-20290,t1_stable,1.072517,-1.072517,-1.6253200000000003,-1.6239,False,t1_stable_or_true_release
500,PARC_release,wbm-2-20290,t1_stable,1.072517,-1.072517,-1.6253200000000003,-1.6239,False,t1_stable_or_true_release
300,PARC_release,wbm-2-20452,t1_stable,0.999224,-0.999224,-1.29949,-1.3151,False,t1_stable_or_true_release
500,PARC_release,wbm-2-20452,t1_stable,0.999224,-0.999224,-1.29949,-1.3151,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-20461,t1_stable,0.580664,-0.580664,-1.17245,-1.0623,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-20684,t1_stable,0.5736779999999999,-0.5736779999999999,-0.9151200000000002,-0.8927,False,t1_stable_or_true_release
300,PARC_release,wbm-2-21738,t1_stable,1.477103,-1.477103,-1.2549400000000002,-1.3257,False,t1_stable_or_true_release
500,PARC_release,wbm-2-21738,t1_stable,1.477103,-1.477103,-1.2549400000000002,-1.3257,False,t1_stable_or_true_release
300,PARC_release,wbm-2-21759,t1_stable,1.237688,-1.237688,-1.4405199999999998,-1.3485,False,t1_stable_or_true_release
500,PARC_release,wbm-2-21759,t1_stable,1.237688,-1.237688,-1.4405199999999998,-1.3485,False,t1_stable_or_true_release
300,PARC_release,wbm-2-21760,t1_stable,1.285787,-1.285787,-1.16872,-1.3078,False,t1_stable_or_true_release
500,PARC_release,wbm-2-21760,t1_stable,1.285787,-1.285787,-1.16872,-1.3078,False,t1_stable_or_true_release
300,PARC_release,wbm-2-21875,t1_stable,1.317223,-1.317223,-1.39709,-1.48,False,t1_stable_or_true_release
500,PARC_release,wbm-2-21875,t1_stable,1.317223,-1.317223,-1.39709,-1.48,False,t1_stable_or_true_release
300,PARC_release,wbm-2-21892,t1_stable,0.927653,-0.927653,-1.1875300000000002,-1.1391,False,t1_stable_or_true_release
500,PARC_release,wbm-2-21892,t1_stable,0.927653,-0.927653,-1.1875300000000002,-1.1391,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-22243,t1_stable,0.5689219999999999,-0.5689219999999999,-1.27429,-1.0424,False,t1_stable_or_true_release
300,PARC_release,wbm-2-22267,t1_stable,1.681489,-1.681489,-1.58434,-1.4852,False,t1_stable_or_true_release
500,PARC_release,wbm-2-22267,t1_stable,1.681489,-1.681489,-1.58434,-1.4852,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-22291,t1_stable,0.6448050000000003,-0.6448050000000003,-0.94317,-1.0311,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-22291,t1_stable,0.6448050000000003,-0.6448050000000003,-0.94317,-1.0311,False,t1_stable_or_true_release
300,PARC_release,wbm-2-22312,t1_stable,1.249845,-1.249845,-1.10138,-0.976,False,t1_stable_or_true_release
500,PARC_release,wbm-2-22312,t1_stable,1.249845,-1.249845,-1.10138,-0.976,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-22946,t1_stable,0.572117,-0.572117,-1.51394,-1.4275,False,t1_stable_or_true_release
300,PARC_release,wbm-2-23142,t1_stable,1.539232,-1.539232,-1.91834,-1.7902,False,t1_stable_or_true_release
500,PARC_release,wbm-2-23142,t1_stable,1.539232,-1.539232,-1.91834,-1.7902,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-2321,t1_stable,0.746961,-0.746961,-1.34478,-1.3152,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-2321,t1_stable,0.746961,-0.746961,-1.34478,-1.3152,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-23386,t1_stable,0.57349,-0.57349,-0.4832599999999999,-0.4584,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-23642,t1_false_or_unresolved,0.810629,-0.810629,-2.84842,-3.2576,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-23642,t1_false_or_unresolved,0.810629,-0.810629,-2.84842,-3.2576,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-23643,t1_false_or_unresolved,0.6771540000000003,-0.6771540000000003,-3.4072400000000003,-3.676,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23643,t1_false_or_unresolved,0.6771540000000003,-0.6771540000000003,-3.4072400000000003,-3.676,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-2-23644,t1_false_or_unresolved,0.6943190000000001,-0.6943190000000001,-3.3799900000000003,-3.6889,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23644,t1_false_or_unresolved,0.6943190000000001,-0.6943190000000001,-3.3799900000000003,-3.6889,True,near_hull_50meV_boundary
300,raw_only_requested_budget,wbm-2-23645,t1_false_or_unresolved,0.6802299999999999,-0.6802299999999999,-3.09576,-3.5503,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-2-23645,t1_false_or_unresolved,0.6802299999999999,-0.6802299999999999,-3.09576,-3.5503,True,near_hull_25meV_boundary
300,PARC_release,wbm-2-23646,t1_stable,0.8031090000000001,-0.8031090000000001,-3.41466,-3.8812,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-23646,t1_stable,0.8031090000000001,-0.8031090000000001,-3.41466,-3.8812,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-23647,t1_false_or_unresolved,0.6971560000000001,-0.6971560000000001,-3.38001,-3.6818,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23647,t1_false_or_unresolved,0.6971560000000001,-0.6971560000000001,-3.38001,-3.6818,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23648,t1_false_or_unresolved,0.5924920000000005,-0.5924920000000005,-3.62797,-3.7075,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-23649,t1_false_or_unresolved,0.6754129999999994,-0.6754129999999994,-3.4105800000000004,-3.6952,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23649,t1_false_or_unresolved,0.6754129999999994,-0.6754129999999994,-3.4105800000000004,-3.6952,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23650,t1_false_or_unresolved,0.6048550000000001,-0.6048550000000001,-3.41361,-3.627,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-23652,t1_false_or_unresolved,0.5767630000000001,-0.5767630000000001,-3.4005,-3.6276,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-23654,t1_false_or_unresolved,0.6549040000000002,-0.6549040000000002,-3.4147499999999997,-3.6581,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-23654,t1_false_or_unresolved,0.6549040000000002,-0.6549040000000002,-3.4147499999999997,-3.6581,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-23655,t1_false_or_unresolved,0.740971,-0.740971,-2.88103,-3.2804,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-23655,t1_false_or_unresolved,0.740971,-0.740971,-2.88103,-3.2804,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-23662,t1_false_or_unresolved,0.588031,-0.588031,-3.4115899999999995,-3.8082,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-2-23675,t1_false_or_unresolved,0.7533859999999999,-0.7533859999999999,-3.24146,-3.5527,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-23675,t1_false_or_unresolved,0.7533859999999999,-0.7533859999999999,-3.24146,-3.5527,True,near_hull_50meV_boundary
500,raw_only_requested_budget,wbm-2-24152,t1_stable,0.6262559999999999,-0.6262559999999999,-1.21416,-1.5158,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-24153,t1_false_or_unresolved,0.5543580000000001,-0.5543580000000001,-1.0919599999999998,-1.6335,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-24154,t1_stable,0.5671360000000001,-0.5671360000000001,-1.15601,-1.6352,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-24155,t1_false_or_unresolved,0.568268,-0.568268,-1.29807,-1.6655,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-2420,t1_stable,0.6368240000000003,-0.6368240000000003,-2.0234700000000005,-2.4945,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-2420,t1_stable,0.6368240000000003,-0.6368240000000003,-2.0234700000000005,-2.4945,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-2421,t1_stable,0.572327,-0.572327,-2.04283,-2.5192,True,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-24276,t1_false_or_unresolved,0.7028919999999999,-0.7028919999999999,-2.61802,-3.2237,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-24276,t1_false_or_unresolved,0.7028919999999999,-0.7028919999999999,-2.61802,-3.2237,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-24289,t1_stable,0.7272879999999997,-0.7272879999999997,-2.54754,-2.7887,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-24289,t1_stable,0.7272879999999997,-0.7272879999999997,-2.54754,-2.7887,True,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-24303,t1_false_or_unresolved,0.7721589999999994,-0.7721589999999994,-3.5346800000000003,-3.9491,True,near_hull_25meV_boundary
500,raw_only_requested_budget,wbm-2-24303,t1_false_or_unresolved,0.7721589999999994,-0.7721589999999994,-3.5346800000000003,-3.9491,True,near_hull_25meV_boundary
300,raw_only_requested_budget,wbm-2-24324,t1_false_or_unresolved,0.6934270000000002,-0.6934270000000002,-3.45343,-3.8944,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-24324,t1_false_or_unresolved,0.6934270000000002,-0.6934270000000002,-3.45343,-3.8944,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-2-24415,t1_stable,1.0881880000000002,-1.0881880000000002,-1.4579,-1.4894,False,t1_stable_or_true_release
500,PARC_release,wbm-2-24415,t1_stable,1.0881880000000002,-1.0881880000000002,-1.4579,-1.4894,False,t1_stable_or_true_release
300,PARC_release,wbm-2-25692,t1_stable,0.8898520000000001,-0.8898520000000001,-0.95087,-1.1851,False,t1_stable_or_true_release
500,PARC_release,wbm-2-25692,t1_stable,0.8898520000000001,-0.8898520000000001,-0.95087,-1.1851,False,t1_stable_or_true_release
300,PARC_release,wbm-2-25758,t1_stable,0.7811390000000002,-0.7811390000000002,-1.4875,-2.2938,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-25758,t1_stable,0.7811390000000002,-0.7811390000000002,-1.4875,-2.2938,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-25760,t1_stable,0.7073639999999999,-0.7073639999999999,-1.23726,-1.5217,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-25760,t1_stable,0.7073639999999999,-0.7073639999999999,-1.23726,-1.5217,True,t1_stable_or_true_release
300,PARC_release,wbm-2-25761,t1_stable,0.8438289999999999,-0.8438289999999999,-1.81092,-2.3403,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-25761,t1_stable,0.8438289999999999,-0.8438289999999999,-1.81092,-2.3403,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-25763,t1_stable,0.5725089999999997,-0.5725089999999997,-2.05409,-2.5351,True,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-27623,t1_stable,0.584641,-0.584641,-0.65874,-0.6434,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-27624,t1_stable,0.6579410000000001,-0.6579410000000001,-1.10736,-0.9707,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-27624,t1_stable,0.6579410000000001,-0.6579410000000001,-1.10736,-0.9707,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-27626,t1_stable,0.706987,-0.706987,-0.44737,-0.7778,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-27626,t1_stable,0.706987,-0.706987,-0.44737,-0.7778,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-27627,t1_stable,0.7892839999999999,-0.7892839999999999,-0.8821100000000002,-0.7688,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-27627,t1_stable,0.7892839999999999,-0.7892839999999999,-0.8821100000000002,-0.7688,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-27629,t1_stable,0.610338,-0.610338,-1.53358,-1.4416,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-28223,t1_stable,0.554977,-0.554977,-0.27685,-0.4545,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-28392,t1_false_or_unresolved,0.590843,-0.590843,-0.5751299999999999,-0.4695,False,ALIGNN_FF_disagrees_with_current_MP_label
300,PARC_release,wbm-2-29348,t1_stable,1.3196990000000002,-1.3196990000000002,-1.75561,-1.7158,False,t1_stable_or_true_release
500,PARC_release,wbm-2-29348,t1_stable,1.3196990000000002,-1.3196990000000002,-1.75561,-1.7158,False,t1_stable_or_true_release
300,PARC_release,wbm-2-29369,t1_stable,1.936862,-1.936862,-2.06916,-2.173,False,t1_stable_or_true_release
500,PARC_release,wbm-2-29369,t1_stable,1.936862,-1.936862,-2.06916,-2.173,False,t1_stable_or_true_release
300,PARC_release,wbm-2-29383,t1_stable,0.963306,-0.963306,-1.67996,-1.6662,False,t1_stable_or_true_release
500,PARC_release,wbm-2-29383,t1_stable,0.963306,-0.963306,-1.67996,-1.6662,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-29687,t1_stable,0.5702320000000001,-0.5702320000000001,-1.3579399999999997,-1.4197,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-3305,t1_stable,0.5773840000000001,-0.5773840000000001,-1.12956,-1.134,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-3506,t1_stable,0.6272559999999999,-0.6272559999999999,-0.7203100000000001,-0.9098,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-37232,t1_false_or_unresolved,0.6197880000000002,-0.6197880000000002,-3.01978,-2.9933,False,ALIGNN_FF_disagrees_with_current_MP_label
300,raw_only_requested_budget,wbm-2-38222,t1_stable,0.6527189999999999,-0.6527189999999999,-0.4278199999999999,-1.2874,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-38222,t1_stable,0.6527189999999999,-0.6527189999999999,-0.4278199999999999,-1.2874,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-38271,t1_false_or_unresolved,0.5677409999999998,-0.5677409999999998,-1.75712,-2.0055,False,unresolved_current_MP_hull_reference
300,PARC_release,wbm-2-38570,t1_stable,1.160973,-1.160973,-1.6174700000000002,-1.594,False,t1_stable_or_true_release
500,PARC_release,wbm-2-38570,t1_stable,1.160973,-1.160973,-1.6174700000000002,-1.594,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-38579,t1_stable,0.7804319999999999,-0.7804319999999999,-1.4746,-1.4996,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-38579,t1_stable,0.7804319999999999,-0.7804319999999999,-1.4746,-1.4996,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-39784,t1_stable,0.678621,-0.678621,-0.61564,-0.6948,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-39784,t1_stable,0.678621,-0.678621,-0.61564,-0.6948,False,t1_stable_or_true_release
300,PARC_release,wbm-2-3984,t1_stable,1.4385959999999998,-1.4385959999999998,-1.87404,-1.8537,False,t1_stable_or_true_release
500,PARC_release,wbm-2-3984,t1_stable,1.4385959999999998,-1.4385959999999998,-1.87404,-1.8537,False,t1_stable_or_true_release
300,PARC_release,wbm-2-4001,t1_stable,1.557533,-1.557533,-1.7784599999999997,-1.6647,False,t1_stable_or_true_release
500,PARC_release,wbm-2-4001,t1_stable,1.557533,-1.557533,-1.7784599999999997,-1.6647,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-40213,t1_stable,0.7257619999999999,-0.7257619999999999,-0.4022199999999999,-0.5086,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-40213,t1_stable,0.7257619999999999,-0.7257619999999999,-0.4022199999999999,-0.5086,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-40214,t1_false_or_unresolved,0.59804,-0.59804,-0.5364700000000001,-0.732,False,ALIGNN_FF_disagrees_with_current_MP_label
500,raw_only_requested_budget,wbm-2-40216,t1_stable,0.572147,-0.572147,-0.5518,-0.6766,False,t1_stable_or_true_release
300,PARC_release,wbm-2-40217,t1_stable,0.879164,-0.879164,-0.81182,-0.911,False,t1_stable_or_true_release
500,PARC_release,wbm-2-40217,t1_stable,0.879164,-0.879164,-0.81182,-0.911,False,t1_stable_or_true_release
300,raw_only_requested_budget,wbm-2-40300,t1_stable,0.696477,-0.696477,0.17027,1.1053,False,t1_stable_or_true_release
500,raw_only_requested_budget,wbm-2-40300,t1_stable,0.696477,-0.696477,0.17027,1.1053,False,t1_stable_or_true_release
300,PARC_release,wbm-2-40308,t1_stable,0.955696,-0.955696,-0.9195299999999996,-0.9851,False,t1_stable_or_true_release
500,PARC_release,wbm-2-40308,t1_stable,0.955696,-0.955696,-0.9195299999999996,-0.9851,False,t1_stable_or_true_release
300,PARC_release,wbm-2-4112,t1_stable,1.129174,-1.129174,-1.62989,-1.5377,False,t1_stable_or_true_release
