dataset,video_id,path_id,label,verified_positive_for_calibration,reason,confidence,auditor,review_status,annotation_source,human_review_note,uncertain_selection_rule,pending_montage_path,label_status,review_label_v2,review_verified_positive_for_calibration_v2,review_source_v2,second_pass_action
OVT-B,40,ovtb_v40_p002441,actually_true,no,real_unlabeled_object,high,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,no,existing_gold,
OVT-B,558,ovtb_v558_p006066,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v558_p006066.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,322,ovtb_v322_p004488,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v322_p004488.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,39,ovtb_v39_p002365,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v39_p002365.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
OVT-B,432,ovtb_v432_p005159,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v432_p005159.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,989,ovtb_v989_p009278,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v989_p009278.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,265,ovtb_v265_p004035,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v265_p004035.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,953,ovtb_v953_p009033,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v953_p009033.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,141,ovtb_v141_p003224,actually_true,yes,real_unlabeled_object,high,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,,existing_gold,actually_true,yes,existing_gold,
OVT-B,577,ovtb_v577_p006233,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v577_p006233.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,846,ovtb_v846_p008201,actually_true,no,user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user accepted upgrade during uncertain reduction review; not calibration-grade verified positive,upgraded_from_remaining_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v846_p008201.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_small_object
OVT-B,784,ovtb_v784_p007758,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v784_p007758.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,64,ovtb_v64_p002761,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v64_p002761.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,640,ovtb_v640_p006685,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v640_p006685.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,760,ovtb_v760_p007570,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v760_p007570.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,864,ovtb_v864_p008324,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v864_p008324.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,345,ovtb_v345_p004601,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v345_p004601.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,13,ovtb_v13_p000590,actually_true,no,user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user accepted upgrade during uncertain reduction review; not calibration-grade verified positive,upgraded_from_remaining_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v13_p000590.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_small_object
OVT-B,805,ovtb_v805_p007921,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v805_p007921.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,453,ovtb_v453_p005306,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005306.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,783,ovtb_v783_p007741,actually_true,no,user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user accepted upgrade during uncertain reduction review; not calibration-grade verified positive,upgraded_from_remaining_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v783_p007741.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_part_short_path
OVT-B,453,ovtb_v453_p005316,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v453_p005316.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,317,ovtb_v317_p004443,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v317_p004443.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
OVT-B,221,ovtb_v221_p003689,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v221_p003689.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,206,ovtb_v206_p003537,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v206_p003537.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
OVT-B,600,ovtb_v600_p006379,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v600_p006379.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
OVT-B,810,ovtb_v810_p007957,actually_true,no,user_second_review_upgraded_from_uncertain_to_actual_true_nonverified,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user accepted upgrade during uncertain reduction review; not calibration-grade verified positive,upgraded_from_remaining_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v810_p007957.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_part_short_path
OVT-B,926,ovtb_v926_p008805,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v926_p008805.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,354,ovtb_v354_p004667,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v354_p004667.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,524,ovtb_v524_p005779,actually_true,no,metadata_prior_real_object_candidate,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v524_p005779.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,unchanged_non_uncertain
OVT-B,466,ovtb_v466_p005412,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v466_p005412.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
OVT-B,38,ovtb_v38_p002305,uncertain,no,second_pass_tiny_or_hard_category_short_path,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,final_40_uncertain_after_user_review,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v38_p002305.jpg,requires_label,uncertain,no,codex_second_pass_uncertain_reduction_prelabel,kept_uncertain_hard_category
OVT-B,818,ovtb_v818_p008031,actually_true,no,second_pass_concrete_named_entity_with_montage_needs_user_review,medium,user_human_review_v1,user_confirmed_after_codex_assisted_review,human_reviewed_codex_assisted_prelabels,user reported audit complete; 40 rows remain uncertain; all others accepted,,${PARC_TRACK_ROOT}/outputs/phase9_audit_benchmark/pending_montages/ovtb_ovtb_v818_p008031.jpg,requires_label,actually_true,no,codex_second_pass_uncertain_reduction_prelabel,upgraded_uncertain_to_true_nonverified
