dataset,generator,alpha1,seed,M,label_keep_rate,verified_positive_removal_rate,uncertain_rate_inflation,label_interpretation,released,UTR,audited_FTR,conservative_FTR,mass_ratio,emax,empty_reason,result_status
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.2,uncertain_as_unknown,129.903811,,0.0,0.016667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.4,uncertain_as_unknown,129.903811,,0.0,0.026667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.0,uncertain_as_unknown,106.066017,,0.0,0.006667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.1,uncertain_as_unknown,106.066017,,0.0,0.011667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.2,uncertain_as_unknown,106.066017,,0.0,0.016667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.4,uncertain_as_unknown,106.066017,,0.0,0.026667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.0,uncertain_as_unknown,75.0,,0.0,0.006667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.1,uncertain_as_unknown,75.0,,0.0,0.011667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.2,uncertain_as_unknown,75.0,,0.0,0.016667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.4,uncertain_as_unknown,75.0,,0.0,0.026667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.0,uncertain_as_unknown,47.434165,,0.0,0.006667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.1,uncertain_as_unknown,47.434165,,0.0,0.011667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.2,uncertain_as_unknown,47.434165,,0.0,0.016667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.4,uncertain_as_unknown,47.434165,,0.0,0.026667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.25,0.0,uncertain_as_unknown,150.0,,0.0,0.006667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.25,0.1,uncertain_as_unknown,150.0,,0.0,0.011667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.25,0.2,uncertain_as_unknown,150.0,,0.0,0.016667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.25,0.4,uncertain_as_unknown,150.0,,0.0,0.026667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.25,0.0,uncertain_as_unknown,129.903811,,0.0,0.006667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.25,0.1,uncertain_as_unknown,129.903811,,0.0,0.011667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.25,0.2,uncertain_as_unknown,129.903811,,0.0,0.016667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.25,0.4,uncertain_as_unknown,129.903811,,0.0,0.026667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.25,0.0,uncertain_as_unknown,106.066017,,0.0,0.006667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.25,0.1,uncertain_as_unknown,106.066017,,0.0,0.011667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.25,0.2,uncertain_as_unknown,106.066017,,0.0,0.016667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.25,0.4,uncertain_as_unknown,106.066017,,0.0,0.026667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.25,0.0,uncertain_as_unknown,75.0,,0.0,0.006667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.25,0.1,uncertain_as_unknown,75.0,,0.0,0.011667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.25,0.2,uncertain_as_unknown,75.0,,0.0,0.016667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.25,0.4,uncertain_as_unknown,75.0,,0.0,0.026667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.25,0.0,uncertain_as_unknown,47.434165,,0.0,0.006667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.25,0.1,uncertain_as_unknown,47.434165,,0.0,0.011667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.25,0.2,uncertain_as_unknown,47.434165,,0.0,0.016667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.25,0.4,uncertain_as_unknown,47.434165,,0.0,0.026667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.5,0.0,uncertain_as_unknown,150.0,,0.0,0.006667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.5,0.1,uncertain_as_unknown,150.0,,0.0,0.011667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.5,0.2,uncertain_as_unknown,150.0,,0.0,0.016667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.5,0.4,uncertain_as_unknown,150.0,,0.0,0.026667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.5,0.0,uncertain_as_unknown,129.903811,,0.0,0.006667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.5,0.1,uncertain_as_unknown,129.903811,,0.0,0.011667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.5,0.2,uncertain_as_unknown,129.903811,,0.0,0.016667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.5,0.4,uncertain_as_unknown,129.903811,,0.0,0.026667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.5,0.0,uncertain_as_unknown,106.066017,,0.0,0.006667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.5,0.1,uncertain_as_unknown,106.066017,,0.0,0.011667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.5,0.2,uncertain_as_unknown,106.066017,,0.0,0.016667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.5,0.4,uncertain_as_unknown,106.066017,,0.0,0.026667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.5,0.0,uncertain_as_unknown,75.0,,0.0,0.006667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.5,0.1,uncertain_as_unknown,75.0,,0.0,0.011667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.5,0.2,uncertain_as_unknown,75.0,,0.0,0.016667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.5,0.4,uncertain_as_unknown,75.0,,0.0,0.026667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.5,0.0,uncertain_as_unknown,47.434165,,0.0,0.006667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.5,0.1,uncertain_as_unknown,47.434165,,0.0,0.011667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.5,0.2,uncertain_as_unknown,47.434165,,0.0,0.016667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.5,0.4,uncertain_as_unknown,47.434165,,0.0,0.026667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.75,0.0,uncertain_as_unknown,150.0,,0.0,0.006667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.75,0.1,uncertain_as_unknown,150.0,,0.0,0.011667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.75,0.2,uncertain_as_unknown,150.0,,0.0,0.016667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.75,0.4,uncertain_as_unknown,150.0,,0.0,0.026667,2.1145694440670924,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.75,0.0,uncertain_as_unknown,129.903811,,0.0,0.006667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.75,0.1,uncertain_as_unknown,129.903811,,0.0,0.011667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.75,0.2,uncertain_as_unknown,129.903811,,0.0,0.016667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.75,0.4,uncertain_as_unknown,129.903811,,0.0,0.026667,1.5859270830503194,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.75,0.0,uncertain_as_unknown,106.066017,,0.0,0.006667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.75,0.1,uncertain_as_unknown,106.066017,,0.0,0.011667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.75,0.2,uncertain_as_unknown,106.066017,,0.0,0.016667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.75,0.4,uncertain_as_unknown,106.066017,,0.0,0.026667,1.0572847220335462,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.75,0.0,uncertain_as_unknown,75.0,,0.0,0.006667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.75,0.1,uncertain_as_unknown,75.0,,0.0,0.011667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.75,0.2,uncertain_as_unknown,75.0,,0.0,0.016667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.75,0.4,uncertain_as_unknown,75.0,,0.0,0.026667,0.5286423610167731,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.75,0.0,uncertain_as_unknown,47.434165,,0.0,0.006667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.75,0.1,uncertain_as_unknown,47.434165,,0.0,0.011667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.75,0.2,uncertain_as_unknown,47.434165,,0.0,0.016667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.75,0.4,uncertain_as_unknown,47.434165,,0.0,0.026667,0.21145694440670926,38.02096847695493,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,1.0,0.0,uncertain_as_unknown,150.0,,0.0,0.006667,2.111961051308516,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,1.0,0.1,uncertain_as_unknown,150.0,,0.0,0.011667,2.111961051308516,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,1.0,0.2,uncertain_as_unknown,150.0,,0.0,0.016667,2.111961051308516,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,1.0,0.4,uncertain_as_unknown,150.0,,0.0,0.026667,2.111961051308516,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,1.0,0.0,uncertain_as_unknown,129.903811,,0.0,0.006667,1.5839707884813872,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,1.0,0.1,uncertain_as_unknown,129.903811,,0.0,0.011667,1.5839707884813872,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,1.0,0.2,uncertain_as_unknown,129.903811,,0.0,0.016667,1.5839707884813872,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,1.0,0.4,uncertain_as_unknown,129.903811,,0.0,0.026667,1.5839707884813872,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,1.0,0.0,uncertain_as_unknown,106.066017,,0.0,0.006667,1.055980525654258,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,1.0,0.1,uncertain_as_unknown,106.066017,,0.0,0.011667,1.055980525654258,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,1.0,0.2,uncertain_as_unknown,106.066017,,0.0,0.016667,1.055980525654258,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,1.0,0.4,uncertain_as_unknown,106.066017,,0.0,0.026667,1.055980525654258,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,1.0,0.0,uncertain_as_unknown,75.0,,0.0,0.006667,0.527990262827129,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,1.0,0.1,uncertain_as_unknown,75.0,,0.0,0.011667,0.527990262827129,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,1.0,0.2,uncertain_as_unknown,75.0,,0.0,0.016667,0.527990262827129,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,1.0,0.4,uncertain_as_unknown,75.0,,0.0,0.026667,0.527990262827129,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,1.0,0.0,uncertain_as_unknown,47.434165,,0.0,0.006667,0.21119610513085163,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,1.0,0.1,uncertain_as_unknown,47.434165,,0.0,0.011667,0.21119610513085163,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,1.0,0.2,uncertain_as_unknown,47.434165,,0.0,0.016667,0.21119610513085163,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,1.0,0.4,uncertain_as_unknown,47.434165,,0.0,0.026667,0.21119610513085163,37.97314507911579,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.0,0.0,uncertain_as_true,150.0,,0.0,0.006667,2.1171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.0,0.1,uncertain_as_true,150.0,,0.0,0.011667,2.1171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.0,0.2,uncertain_as_true,150.0,,0.0,0.016667,2.1171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,1.0,0.0,0.4,uncertain_as_true,150.0,,0.0,0.026667,2.1171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.0,uncertain_as_true,129.903811,,0.0,0.006667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.1,uncertain_as_true,129.903811,,0.0,0.011667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.2,uncertain_as_true,129.903811,,0.0,0.016667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.75,0.0,0.4,uncertain_as_true,129.903811,,0.0,0.026667,1.5878829839109032,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.0,uncertain_as_true,106.066017,,0.0,0.006667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.1,uncertain_as_true,106.066017,,0.0,0.011667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.2,uncertain_as_true,106.066017,,0.0,0.016667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.5,0.0,0.4,uncertain_as_true,106.066017,,0.0,0.026667,1.0585886559406021,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.0,uncertain_as_true,75.0,,0.0,0.006667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.1,uncertain_as_true,75.0,,0.0,0.011667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.2,uncertain_as_true,75.0,,0.0,0.016667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.25,0.0,0.4,uncertain_as_true,75.0,,0.0,0.026667,0.5292943279703011,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.0,uncertain_as_true,47.434165,,0.0,0.006667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
OVT-B,GroundingDINO,0.1,2,150,0.1,0.0,0.1,uncertain_as_true,47.434165,,0.0,0.011667,0.21171773118812043,38.068782942910914,,actual_removal_rerun_with_derived_label_sparsity_sensitivity
