audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,second_review_stratum,second_reviewer_label,second_reviewer_verified_positive_for_calibration,second_reviewer_reason,second_reviewer_confidence,second_reviewer_status
iwild-cal-000835,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1368_d002_animal,animal,0.3844116926193237,0.3844116926193237,5430,167,167,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000856,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2807_d001_animal,animal,0.3686052858829498,0.3686052858829498,5760,6,6,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000857,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2857_d001_animal,animal,0.3731260597705841,0.3731260597705841,5664,56,56,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000858,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2906_d002_animal,animal,0.3732301890850067,0.3732301890850067,5662,105,105,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000859,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2947_d001_animal,animal,0.3533669710159302,0.3533669710159302,6134,146,146,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000860,calibration_audit,iWildCam2022,464,46404,464,4,iwildcam_l464_img2987_d001_animal,animal,0.3591764569282532,0.3591764569282532,5994,186,186,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000906,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2013_d001_animal,animal,0.3182578384876251,0.3182578384876251,7206,12,12,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000907,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2078_d001_animal,animal,0.337415874004364,0.337415874004364,6562,77,77,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000908,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2090_d001_animal,animal,0.3381808996200561,0.3381808996200561,6541,89,89,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000909,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2130_d001_animal,animal,0.3423225283622741,0.3423225283622741,6427,129,129,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000910,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2174_d001_animal,animal,0.3680233061313629,0.3680233061313629,5774,173,173,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000916,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1436_d001_animal,animal,0.398525983095169,0.398525983095169,5193,35,35,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000917,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1474_d004_animal,animal,0.3893292248249054,0.3893292248249054,5334,73,73,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000918,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1481_d001_animal,animal,0.3730648756027221,0.3730648756027221,5666,80,80,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000919,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1526_d002_animal,animal,0.3921378850936889,0.3921378850936889,5289,125,125,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000920,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1590_d002_animal,animal,0.4056983292102813,0.4056983292102813,5075,189,189,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000931,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5014_d001_animal,animal,0.4133740663528442,0.4133740663528442,4943,13,13,image_level_animal_presence_support,all_calibration_not_animal,animal,yes,correction candidate: high-score unlabeled animal-present proposal; reviewer should confirm possible primary false negative,0.74,human_confirmed
iwild-cal-000932,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5052_d003_animal,animal,0.4032435715198517,0.4032435715198517,5128,51,51,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000933,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5085_d002_animal,animal,0.4056600928306579,0.4056600928306579,5077,84,84,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000934,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5138_d003_animal,animal,0.4074093699455261,0.4074093699455261,5040,137,137,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000935,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5165_d001_animal,animal,0.3904812932014465,0.3904812932014465,5315,164,164,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000961,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4622_d002_animal,animal,0.3838658034801483,0.3838658034801483,5439,21,21,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000962,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4655_d001_animal,animal,0.3669007122516632,0.3669007122516632,5795,54,54,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000963,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4709_d001_animal,animal,0.4055390357971191,0.4055390357971191,5079,108,108,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000964,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4752_d001_animal,animal,0.3911588490009308,0.3911588490009308,5308,151,151,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000965,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4792_d001_animal,animal,0.3792001605033874,0.3792001605033874,5537,191,191,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000966,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4233_d001_animal,animal,0.3600801527500152,0.3600801527500152,5977,32,32,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000967,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4272_d001_animal,animal,0.3578193783760071,0.3578193783760071,6020,71,71,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000968,calibration_audit,iWildCam2022,266,26602,266,2,iwildcam_l266_img4318_d001_animal,animal,0.3578940331935882,0.3578940331935882,6019,117,117,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000969,calibration_audit,iWildCam2022,266,26603,266,3,iwildcam_l266_img4360_d001_animal,animal,0.3498241901397705,0.3498241901397705,6228,159,159,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000970,calibration_audit,iWildCam2022,266,26604,266,4,iwildcam_l266_img4362_d001_animal,animal,0.357194572687149,0.357194572687149,6039,161,161,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000971,calibration_audit,iWildCam2022,336,33600,336,0,iwildcam_l336_img4435_d001_animal,animal,0.3536405861377716,0.3536405861377716,6129,34,34,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000972,calibration_audit,iWildCam2022,336,33601,336,1,iwildcam_l336_img4459_d001_animal,animal,0.3523804247379303,0.3523804247379303,6162,58,58,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000973,calibration_audit,iWildCam2022,336,33602,336,2,iwildcam_l336_img4507_d001_animal,animal,0.3738494217395782,0.3738494217395782,5656,106,106,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000974,calibration_audit,iWildCam2022,336,33603,336,3,iwildcam_l336_img4554_d002_animal,animal,0.3776595294475555,0.3776595294475555,5575,153,153,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000975,calibration_audit,iWildCam2022,336,33604,336,4,iwildcam_l336_img4585_d001_animal,animal,0.3689986765384674,0.3689986765384674,5754,184,184,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000976,calibration_audit,iWildCam2022,337,33700,337,0,iwildcam_l337_img3825_d001_animal,animal,0.3725679516792297,0.3725679516792297,5680,24,24,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000977,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3864_d001_animal,animal,0.3554942309856415,0.3554942309856415,6087,63,63,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000978,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3888_d001_animal,animal,0.366375207901001,0.366375207901001,5808,87,87,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000979,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3936_d001_animal,animal,0.3734259009361267,0.3734259009361267,5660,135,135,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000980,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3963_d001_animal,animal,0.3638648390769958,0.3638648390769958,5877,162,162,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000981,calibration_audit,iWildCam2022,345,34500,345,0,iwildcam_l345_img1239_d002_animal,animal,0.3750758171081543,0.3750758171081543,5622,38,38,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000982,calibration_audit,iWildCam2022,345,34501,345,1,iwildcam_l345_img1255_d001_animal,animal,0.3915514349937439,0.3915514349937439,5301,54,54,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000983,calibration_audit,iWildCam2022,345,34502,345,2,iwildcam_l345_img1318_d001_animal,animal,0.3782084882259369,0.3782084882259369,5561,117,117,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000984,calibration_audit,iWildCam2022,345,34503,345,3,iwildcam_l345_img1323_d001_animal,animal,0.3971064984798431,0.3971064984798431,5211,122,122,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-000985,calibration_audit,iWildCam2022,345,34504,345,4,iwildcam_l345_img1387_d001_animal,animal,0.382926195859909,0.382926195859909,5461,186,186,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001006,calibration_audit,iWildCam2022,464,46400,464,0,iwildcam_l464_img2805_d001_animal,animal,0.3684093058109283,0.3684093058109283,5763,4,4,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001007,calibration_audit,iWildCam2022,464,46401,464,1,iwildcam_l464_img2857_d002_animal,animal,0.3662205338478088,0.3662205338478088,5816,56,56,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001008,calibration_audit,iWildCam2022,464,46402,464,2,iwildcam_l464_img2920_d001_animal,animal,0.3594524562358856,0.3594524562358856,5988,119,119,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
iwild-cal-001009,calibration_audit,iWildCam2022,464,46403,464,3,iwildcam_l464_img2942_d001_animal,animal,0.3533012270927429,0.3533012270927429,6136,141,141,image_level_animal_presence_support,all_calibration_not_animal,not_animal,no,human confirmed second review label,0.72,human_confirmed
